X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-10,200000,400000,1e-10,1e-10,3.81711e+09,1.02665e+16
50075.7,200000,400000,1.73035e+20,5.61785e+11,2.18583e+14,1.02665e+16
100076,199999,399999,1.48591e+21,4.8242e+12,4.4761e+14,1.02664e+16
160076,199998,399997,5.13289e+21,1.66643e+13,6.76637e+14,1.02662e+16
220076,199996,399994,1.23082e+22,3.99586e+13,9.05664e+14,1.0266e+16
270076,199993,399991,2.4206e+22,7.85826e+13,1.13469e+15,1.02658e+16
330076,199990,399987,4.20204e+22,1.36411e+14,1.36372e+15,1.02655e+16
390076,199986,399982,6.69452e+22,2.17315e+14,1.59275e+15,1.02651e+16
450076,199982,399976,1.00174e+23,3.25166e+14,1.82179e+15,1.02647e+16
510076,199977,399970,1.42902e+23,4.63833e+14,2.05082e+15,1.02642e+16
570076,199971,399962,1.9632e+23,6.3718e+14,2.27986e+15,1.02637e+16
630076,199964,399954,2.61623e+23,8.49071e+14,2.50889e+15,1.02631e+16
690076,199957,399946,3.40004e+23,1.10336e+15,2.73794e+15,1.02624e+16
750076,199950,399936,4.32655e+23,1.40392e+15,2.96698e+15,1.02617e+16
810076,199941,399926,5.40769e+23,1.75458e+15,3.19602e+15,1.0261e+16
870076,199932,399915,6.65538e+23,2.1592e+15,3.42507e+15,1.02602e+16
930076,199922,399903,8.08154e+23,2.62162e+15,3.65413e+15,1.02593e+16
990076,199912,399891,9.69807e+23,3.14568e+15,3.88318e+15,1.02584e+16
1.05008e+06,199901,399878,1.15169e+24,3.73521e+15,4.11224e+15,1.02574e+16
1.11008e+06,199890,399864,1.35499e+24,4.39403e+15,4.3413e+15,1.02563e+16
1.17008e+06,199877,399849,1.58091e+24,5.12598e+15,4.57037e+15,1.02552e+16
1.23008e+06,199864,399833,1.83062e+24,5.93486e+15,4.79944e+15,1.02541e+16
1.29008e+06,199851,399817,2.10532e+24,6.82448e+15,5.02852e+15,1.02529e+16
1.35008e+06,199837,399800,2.4062e+24,7.79865e+15,5.2576e+15,1.02516e+16
1.41008e+06,199822,399782,2.73445e+24,8.86115e+15,5.48669e+15,1.02503e+16
1.47008e+06,199806,399764,3.09125e+24,1.00158e+16,5.71578e+15,1.02489e+16
1.53008e+06,199790,399744,3.47779e+24,1.12663e+16,5.94487e+15,1.02474e+16
1.59008e+06,199773,399724,3.89526e+24,1.26165e+16,6.17398e+15,1.0246e+16
1.65008e+06,199756,399704,4.34484e+24,1.40701e+16,6.40308e+15,1.02444e+16
1.71008e+06,199738,399682,4.82772e+24,1.5631e+16,6.6322e+15,1.02428e+16
1.77008e+06,199719,399660,5.34508e+24,1.73027e+16,6.86132e+15,1.02411e+16
1.83008e+06,199700,399637,5.89811e+24,1.90891e+16,7.09044e+15,1.02394e+16
1.89008e+06,199680,399613,6.48799e+24,2.09939e+16,7.31958e+15,1.02376e+16
1.95008e+06,199659,399588,7.11591e+24,2.30209e+16,7.54872e+15,1.02358e+16
2.01008e+06,199638,399563,7.78304e+24,2.51736e+16,7.77787e+15,1.02339e+16
2.07008e+06,199616,399537,8.49056e+24,2.74558e+16,8.00702e+15,1.0232e+16
2.13008e+06,199593,399510,9.23966e+24,2.98712e+16,8.23618e+15,1.023e+16
2.19008e+06,199570,399482,1.00315e+25,3.24235e+16,8.46535e+15,1.02279e+16
2.25008e+06,199546,399454,1.08673e+25,3.51162e+16,8.69453e+15,1.02258e+16
2.31008e+06,199522,399424,1.17482e+25,3.79532e+16,8.92372e+15,1.02236e+16
2.37008e+06,199497,399395,1.26754e+25,4.09379e+16,9.15291e+15,1.02214e+16
2.43008e+06,199471,399364,1.365e+25,4.40741e+16,9.38211e+15,1.02191e+16
2.49008e+06,199445,399333,1.46733e+25,4.73652e+16,9.61133e+15,1.02168e+16
2.55008e+06,199418,399300,1.57464e+25,5.0815e+16,9.84055e+15,1.02144e+16
2.61008e+06,199390,399267,1.68705e+25,5.4427e+16,1.00698e+16,1.0212e+16
2.67008e+06,199362,399234,1.80467e+25,5.82048e+16,1.0299e+16,1.02095e+16
2.73008e+06,199333,399199,1.92763e+25,6.21519e+16,1.05283e+16,1.02069e+16
2.79008e+06,199303,399164,2.05604e+25,6.62719e+16,1.07575e+16,1.02043e+16
2.85008e+06,199273,399128,2.19001e+25,7.05683e+16,1.09868e+16,1.02016e+16
2.91008e+06,199242,399091,2.32966e+25,7.50446e+16,1.12161e+16,1.01989e+16
2.97008e+06,199210,399054,2.47512e+25,7.97042e+16,1.14454e+16,1.01961e+16
3.03008e+06,199178,399016,2.62649e+25,8.45508e+16,1.16747e+16,1.01933e+16
3.09008e+06,199145,398977,2.7839e+25,8.95877e+16,1.1904e+16,1.01904e+16
3.15008e+06,199112,398937,2.94745e+25,9.48184e+16,1.21333e+16,1.01875e+16
3.21008e+06,199078,398897,3.11727e+25,1.00246e+17,1.23626e+16,1.01845e+16
3.27008e+06,199043,398855,3.29347e+25,1.05875e+17,1.2592e+16,1.01814e+16
3.33008e+06,199008,398813,3.47616e+25,1.11707e+17,1.28213e+16,1.01783e+16
3.39008e+06,198972,398771,3.66547e+25,1.17747e+17,1.30507e+16,1.01751e+16
3.45008e+06,198935,398727,3.86151e+25,1.23998e+17,1.32801e+16,1.01719e+16
3.51008e+06,198898,398683,4.06439e+25,1.30463e+17,1.35095e+16,1.01686e+16
3.57008e+06,198860,398638,4.27424e+25,1.37145e+17,1.37389e+16,1.01653e+16
3.63008e+06,198822,398592,4.49115e+25,1.44049e+17,1.39683e+16,1.01619e+16
3.69008e+06,198782,398546,4.71526e+25,1.51176e+17,1.41978e+16,1.01585e+16
3.75008e+06,198743,398499,4.94667e+25,1.5853e+17,1.44272e+16,1.0155e+16
3.81008e+06,198702,398451,5.1855e+25,1.66115e+17,1.46567e+16,1.01514e+16
3.87008e+06,198661,398402,5.43186e+25,1.73934e+17,1.48862e+16,1.01478e+16
3.93008e+06,198619,398352,5.68587e+25,1.8199e+17,1.51156e+16,1.01442e+16
3.99008e+06,198577,398302,5.94764e+25,1.90286e+17,1.53451e+16,1.01404e+16
4.05008e+06,198534,398251,6.21729e+25,1.98825e+17,1.55747e+16,1.01367e+16
4.11008e+06,198490,398199,6.49494e+25,2.07611e+17,1.58042e+16,1.01328e+16
4.17008e+06,198446,398147,6.78068e+25,2.16647e+17,1.60337e+16,1.0129e+16
4.22008e+06,198409,398094,7.07465e+25,2.25935e+17,1.62633e+16,1.0125e+16
4.28008e+06,198363,398040,7.37694e+25,2.35479e+17,1.64929e+16,1.0121e+16
4.34008e+06,198317,397985,7.68769e+25,2.45282e+17,1.67225e+16,1.0117e+16
4.40008e+06,198271,397929,8.00699e+25,2.55347e+17,1.69521e+16,1.01129e+16
4.46008e+06,198224,397873,8.33496e+25,2.65677e+17,1.71817e+16,1.01088e+16
4.52008e+06,198176,397816,8.67172e+25,2.76275e+17,1.74114e+16,1.01045e+16
4.58008e+06,198127,397758,9.01737e+25,2.87144e+17,1.7641e+16,1.01003e+16
4.64008e+06,198078,397700,9.37203e+25,2.98287e+17,1.78707e+16,1.0096e+16
