X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-10,200000,1.9e+06,1e-10,1e-10,1.63421e+07,1.89403e+16
50061.2,200000,1.9e+06,1.83648e+20,3.03527e+14,9.54566e+11,1.89403e+16
110061,199999,1.9e+06,1.52997e+21,2.52866e+15,1.93509e+12,1.89402e+16
170061,199998,1.89999e+06,5.23323e+21,8.64919e+15,2.91561e+12,1.894e+16
230061,199996,1.89998e+06,1.24877e+22,2.06387e+16,3.89613e+12,1.89398e+16
290061,199994,1.89998e+06,2.44876e+22,4.04704e+16,4.87665e+12,1.89394e+16
350061,199992,1.89997e+06,4.2427e+22,7.01171e+16,5.85716e+12,1.8939e+16
410061,199989,1.89995e+06,6.74999e+22,1.11551e+17,6.83767e+12,1.89386e+16
470061,199985,1.89994e+06,1.009e+23,1.66744e+17,7.81817e+12,1.8938e+16
530061,199981,1.89992e+06,1.43822e+23,2.37667e+17,8.79867e+12,1.89374e+16
590061,199977,1.8999e+06,1.97459e+23,3.26289e+17,9.77916e+12,1.89367e+16
650061,199972,1.89988e+06,2.63004e+23,4.34581e+17,1.07596e+13,1.8936e+16
710061,199966,1.89986e+06,3.41651e+23,5.64509e+17,1.17401e+13,1.89351e+16
770061,199960,1.89984e+06,4.34592e+23,7.18041e+17,1.27206e+13,1.89342e+16
830061,199954,1.89981e+06,5.43022e+23,8.97141e+17,1.37011e+13,1.89332e+16
890061,199947,1.89978e+06,6.68131e+23,1.10378e+18,1.46815e+13,1.89322e+16
950061,199940,1.89975e+06,8.11114e+23,1.3399e+18,1.56619e+13,1.89311e+16
1.01006e+06,199932,1.89972e+06,9.73161e+23,1.60749e+18,1.66424e+13,1.89299e+16
1.07006e+06,199923,1.89968e+06,1.15547e+24,1.90849e+18,1.76228e+13,1.89286e+16
1.13006e+06,199915,1.89965e+06,1.35922e+24,2.24487e+18,1.86032e+13,1.89273e+16
1.19006e+06,199905,1.89961e+06,1.58561e+24,2.61857e+18,1.95836e+13,1.89258e+16
1.25006e+06,199896,1.89957e+06,1.83583e+24,3.03155e+18,2.0564e+13,1.89243e+16
1.31006e+06,199885,1.89953e+06,2.11108e+24,3.48577e+18,2.15443e+13,1.89228e+16
1.37006e+06,199875,1.89948e+06,2.41253e+24,3.98317e+18,2.25247e+13,1.89212e+16
1.43006e+06,199863,1.89944e+06,2.74139e+24,4.5257e+18,2.3505e+13,1.89194e+16
1.49006e+06,199852,1.89939e+06,3.09883e+24,5.1153e+18,2.44853e+13,1.89177e+16
1.55006e+06,199839,1.89934e+06,3.48605e+24,5.75391e+18,2.54656e+13,1.89158e+16
1.61006e+06,199827,1.89929e+06,3.90425e+24,6.44347e+18,2.64459e+13,1.89139e+16
1.67006e+06,199814,1.89924e+06,4.35459e+24,7.18593e+18,2.74262e+13,1.89119e+16
1.73006e+06,199800,1.89918e+06,4.83828e+24,7.9832e+18,2.84064e+13,1.89098e+16
1.79006e+06,199786,1.89912e+06,5.3565e+24,8.83723e+18,2.93866e+13,1.89077e+16
1.85006e+06,199771,1.89906e+06,5.91044e+24,9.74994e+18,3.03668e+13,1.89055e+16
1.91006e+06,199756,1.899e+06,6.50127e+24,1.07232e+19,3.1347e+13,1.89032e+16
1.97006e+06,199741,1.89894e+06,7.1302e+24,1.17591e+19,3.23272e+13,1.89008e+16
2.03006e+06,199725,1.89887e+06,7.7984e+24,1.28593e+19,3.33073e+13,1.88984e+16
2.09006e+06,199708,1.89881e+06,8.50705e+24,1.4026e+19,3.42874e+13,1.88959e+16
2.15006e+06,199691,1.89874e+06,9.25734e+24,1.52609e+19,3.52675e+13,1.88933e+16
2.21006e+06,199674,1.89866e+06,1.00505e+25,1.65659e+19,3.62476e+13,1.88907e+16
2.27006e+06,199656,1.89859e+06,1.08876e+25,1.7943e+19,3.72276e+13,1.8888e+16
2.33006e+06,199637,1.89852e+06,1.17699e+25,1.93941e+19,3.82076e+13,1.88852e+16
2.39006e+06,199619,1.89844e+06,1.26986e+25,2.09211e+19,3.91876e+13,1.88823e+16
2.45006e+06,199599,1.89836e+06,1.36748e+25,2.25258e+19,4.01676e+13,1.88794e+16
2.51006e+06,199579,1.89828e+06,1.46997e+25,2.42101e+19,4.11475e+13,1.88764e+16
2.57006e+06,199559,1.8982e+06,1.57746e+25,2.5976e+19,4.21274e+13,1.88733e+16
2.63006e+06,199538,1.89811e+06,1.69005e+25,2.78253e+19,4.31072e+13,1.88702e+16
2.69006e+06,199517,1.89802e+06,1.80787e+25,2.97598e+19,4.40871e+13,1.88669e+16
