X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-10,200000,1.5e+06,1e-10,1e-10,3.73788e+07,1.66273e+16
50063.9,200000,1.5e+06,1.81126e+20,1.1629e+14,2.17331e+12,1.66273e+16
110064,199999,1.5e+06,1.51958e+21,9.75625e+14,4.41604e+12,1.66272e+16
170064,199998,1.49999e+06,4.38064e+21,2.8125e+15,6.28497e+12,1.6627e+16
230064,199996,1.49999e+06,1.09426e+22,7.02541e+15,8.52769e+12,1.66268e+16
290064,199994,1.49998e+06,2.20456e+22,1.41535e+16,1.07704e+13,1.66265e+16
350064,199991,1.49997e+06,3.88838e+22,2.49632e+16,1.30131e+13,1.66261e+16
410064,199988,1.49996e+06,6.26511e+22,4.02205e+16,1.52558e+13,1.66257e+16
470064,199984,1.49995e+06,9.45415e+22,6.06915e+16,1.74985e+13,1.66252e+16
530064,199980,1.49993e+06,1.35749e+23,8.71415e+16,1.97412e+13,1.66246e+16
590064,199975,1.49992e+06,1.87467e+23,1.20336e+17,2.19839e+13,1.6624e+16
650064,199970,1.4999e+06,2.50888e+23,1.61039e+17,2.42265e+13,1.66232e+16
710064,199964,1.49988e+06,3.27207e+23,2.10016e+17,2.64692e+13,1.66225e+16
770064,199957,1.49986e+06,4.17617e+23,2.6803e+17,2.87118e+13,1.66216e+16
830064,199951,1.49983e+06,5.23309e+23,3.35845e+17,3.09545e+13,1.66207e+16
890064,199943,1.49981e+06,6.45478e+23,4.14222e+17,3.31971e+13,1.66197e+16
950064,199935,1.49978e+06,7.85314e+23,5.03925e+17,3.54397e+13,1.66186e+16
1.01006e+06,199927,1.49975e+06,9.4401e+23,6.05715e+17,3.76822e+13,1.66175e+16
1.07006e+06,199918,1.49972e+06,1.12276e+24,7.20352e+17,3.99248e+13,1.66163e+16
1.13006e+06,199908,1.49969e+06,1.32275e+24,8.48596e+17,4.21673e+13,1.6615e+16
1.19006e+06,199898,1.49966e+06,1.54518e+24,9.91205e+17,4.44099e+13,1.66137e+16
1.25006e+06,199888,1.49962e+06,1.79123e+24,1.14894e+18,4.66523e+13,1.66123e+16
1.31006e+06,199877,1.49958e+06,2.06209e+24,1.32256e+18,4.88948e+13,1.66108e+16
1.37006e+06,199865,1.49954e+06,2.35896e+24,1.51281e+18,5.11373e+13,1.66092e+16
1.43006e+06,199853,1.4995e+06,2.68303e+24,1.72045e+18,5.33797e+13,1.66076e+16
1.49006e+06,199841,1.49946e+06,3.03548e+24,1.94625e+18,5.56221e+13,1.66059e+16
1.55006e+06,199828,1.49942e+06,3.4175e+24,2.19094e+18,5.78644e+13,1.66042e+16
1.61006e+06,199814,1.49937e+06,3.83028e+24,2.45529e+18,6.01068e+13,1.66023e+16
1.67006e+06,199800,1.49932e+06,4.27501e+24,2.74004e+18,6.23491e+13,1.66004e+16
1.73006e+06,199786,1.49927e+06,4.75288e+24,3.04594e+18,6.45913e+13,1.65985e+16
1.79006e+06,199770,1.49922e+06,5.26507e+24,3.37374e+18,6.68336e+13,1.65964e+16
1.85006e+06,199755,1.49917e+06,5.81276e+24,3.72419e+18,6.90758e+13,1.65943e+16
1.91006e+06,199739,1.49911e+06,6.39715e+24,4.09804e+18,7.1318e+13,1.65922e+16
1.97006e+06,199722,1.49905e+06,7.01941e+24,4.49602e+18,7.35601e+13,1.65899e+16
2.03006e+06,199705,1.499e+06,7.68074e+24,4.91888e+18,7.58022e+13,1.65876e+16
2.09006e+06,199687,1.49894e+06,8.38231e+24,5.36736e+18,7.80443e+13,1.65852e+16
2.15006e+06,199669,1.49888e+06,8.99855e+24,5.7612e+18,7.99126e+13,1.65832e+16
2.21006e+06,199650,1.49882e+06,9.77698e+24,6.25858e+18,8.21546e+13,1.65807e+16
2.27006e+06,199631,1.49876e+06,1.0599e+25,6.78367e+18,8.43965e+13,1.65781e+16
2.33006e+06,199611,1.49869e+06,1.14658e+25,7.3372e+18,8.66384e+13,1.65755e+16
2.39006e+06,199591,1.49862e+06,1.23786e+25,7.91992e+18,8.88803e+13,1.65727e+16
2.45006e+06,199570,1.49855e+06,1.33385e+25,8.53255e+18,9.11221e+13,1.657e+16
2.51006e+06,199549,1.49848e+06,1.43467e+25,9.17582e+18,9.33639e+13,1.65671e+16
2.57006e+06,199527,1.4984e+06,1.54044e+25,9.85047e+18,9.56056e+13,1.65642e+16
2.63006e+06,199505,1.49833e+06,1.65127e+25,1.05572e+19,9.78473e+13,1.65612e+16
2.69006e+06,199482,1.49825e+06,1.76729e+25,1.12968e+19,1.00089e+14,1.65581e+16
2.75006e+06,199459,1.49817e+06,1.88862e+25,1.20699e+19,1.0233e+14,1.6555e+16
2.81006e+06,199435,1.49809e+06,2.01536e+25,1.28772e+19,1.04572e+14,1.65518e+16
2.87006e+06,199410,1.49801e+06,2.14764e+25,1.37196e+19,1.06813e+14,1.65486e+16
2.93006e+06,199386,1.49792e+06,2.28558e+25,1.45976e+19,1.09055e+14,1.65452e+16
2.99006e+06,199360,1.49784e+06,2.42928e+25,1.55121e+19,1.11296e+14,1.65418e+16
3.05006e+06,199334,1.49775e+06,2.57888e+25,1.64636e+19,1.13538e+14,1.65384e+16
3.11006e+06,199308,1.49766e+06,2.73448e+25,1.74531e+19,1.15779e+14,1.65348e+16
3.17006e+06,199281,1.49757e+06,2.8962e+25,1.8481e+19,1.1802e+14,1.65312e+16
3.23006e+06,199254,1.49747e+06,3.06416e+25,1.95482e+19,1.20261e+14,1.65275e+16
3.29006e+06,199226,1.49738e+06,3.23848e+25,2.06553e+19,1.22502e+14,1.65238e+16
3.35006e+06,199197,1.49728e+06,3.41927e+25,2.18031e+19,1.24743e+14,1.652e+16
3.41006e+06,199168,1.49718e+06,3.60665e+25,2.29922e+19,1.26984e+14,1.65161e+16
3.47006e+06,199139,1.49708e+06,3.80073e+25,2.42234e+19,1.29225e+14,1.65122e+16
