X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-10,200000,2.3e+06,1e-10,1e-10,8.37331e+06,2.12534e+16
50059.8,200000,2.3e+06,1.86029e+20,6.60223e+14,4.91203e+11,2.12533e+16
110060,199999,2.3e+06,1.53973e+21,5.46452e+15,9.93601e+11,2.12532e+16
170060,199998,2.29999e+06,5.25539e+21,1.86512e+16,1.496e+12,2.1253e+16
230060,199997,2.29998e+06,1.25273e+22,4.44584e+16,1.99839e+12,2.12528e+16
290060,199995,2.29997e+06,2.45495e+22,8.71232e+16,2.50079e+12,2.12524e+16
350060,199992,2.29996e+06,4.25164e+22,1.50882e+17,3.00318e+12,2.1252e+16
410060,199989,2.29995e+06,6.76218e+22,2.39971e+17,3.50557e+12,2.12515e+16
470060,199986,2.29993e+06,1.0106e+23,3.58623e+17,4.00796e+12,2.1251e+16
530060,199982,2.29992e+06,1.44024e+23,5.11071e+17,4.51034e+12,2.12503e+16
590060,199978,2.2999e+06,1.97709e+23,7.01547e+17,5.01272e+12,2.12496e+16
650060,199974,2.29987e+06,2.63307e+23,9.34279e+17,5.51509e+12,2.12488e+16
710060,199968,2.29985e+06,3.42012e+23,1.21349e+18,6.01746e+12,2.1248e+16
770060,199963,2.29982e+06,4.35017e+23,1.54342e+18,6.51983e+12,2.1247e+16
830060,199957,2.29979e+06,5.43515e+23,1.92827e+18,7.02219e+12,2.1246e+16
890060,199950,2.29976e+06,6.68699e+23,2.37227e+18,7.52454e+12,2.12449e+16
950060,199943,2.29973e+06,8.11762e+23,2.87963e+18,8.02689e+12,2.12437e+16
1.01006e+06,199936,2.2997e+06,9.73895e+23,3.45458e+18,8.52923e+12,2.12425e+16
1.06006e+06,199930,2.29967e+06,1.12443e+24,3.98836e+18,8.94785e+12,2.12414e+16
1.12006e+06,199921,2.29963e+06,1.32463e+24,4.69812e+18,9.45017e+12,2.124e+16
1.18006e+06,199913,2.29959e+06,1.54726e+24,5.48738e+18,9.95249e+12,2.12386e+16
1.24006e+06,199904,2.29954e+06,1.79354e+24,6.36034e+18,1.04548e+13,2.1237e+16
1.30006e+06,199894,2.2995e+06,2.06465e+24,7.32118e+18,1.09571e+13,2.12354e+16
1.36006e+06,199884,2.29945e+06,2.36177e+24,8.37411e+18,1.14594e+13,2.12338e+16
1.42006e+06,199874,2.2994e+06,2.68611e+24,9.52329e+18,1.19617e+13,2.1232e+16
1.48006e+06,199863,2.29935e+06,3.03885e+24,1.07729e+19,1.2464e+13,2.12302e+16
1.54006e+06,199852,2.2993e+06,3.42117e+24,1.21272e+19,1.29662e+13,2.12283e+16
1.60006e+06,199840,2.29924e+06,3.83427e+24,1.35902e+19,1.34685e+13,2.12263e+16
1.66006e+06,199828,2.29918e+06,4.27934e+24,1.51662e+19,1.39707e+13,2.12242e+16
1.72006e+06,199815,2.29913e+06,4.75756e+24,1.68593e+19,1.44729e+13,2.12221e+16
1.78006e+06,199802,2.29906e+06,5.27012e+24,1.86737e+19,1.49752e+13,2.12199e+16
1.84006e+06,199788,2.299e+06,5.81821e+24,2.06135e+19,1.54774e+13,2.12176e+16
1.90006e+06,199774,2.29893e+06,6.40302e+24,2.26828e+19,1.59796e+13,2.12153e+16
1.96006e+06,199760,2.29887e+06,7.02572e+24,2.48859e+19,1.64817e+13,2.12128e+16
2.02006e+06,199745,2.2988e+06,7.68751e+24,2.72267e+19,1.69839e+13,2.12103e+16
2.08006e+06,199729,2.29872e+06,8.38958e+24,2.97095e+19,1.74861e+13,2.12077e+16
2.14006e+06,199713,2.29865e+06,9.13309e+24,3.23384e+19,1.79882e+13,2.12051e+16
2.20006e+06,199697,2.29857e+06,9.91925e+24,3.51174e+19,1.84903e+13,2.12024e+16
2.26006e+06,199680,2.29849e+06,1.07492e+25,3.80506e+19,1.89924e+13,2.11995e+16
2.32006e+06,199663,2.29841e+06,1.16242e+25,4.11422e+19,1.94945e+13,2.11967e+16
2.38006e+06,199646,2.29833e+06,1.25454e+25,4.43962e+19,1.99966e+13,2.11937e+16
2.44006e+06,199628,2.29825e+06,1.35139e+25,4.78167e+19,2.04986e+13,2.11907e+16
2.50006e+06,199609,2.29816e+06,1.4531e+25,5.14078e+19,2.10007e+13,2.11876e+16
2.56006e+06,199590,2.29807e+06,1.55978e+25,5.51735e+19,2.15027e+13,2.11844e+16
2.62006e+06,199571,2.29798e+06,1.67155e+25,5.91179e+19,2.20047e+13,2.11811e+16
2.68006e+06,199551,2.29788e+06,1.78853e+25,6.3245e+19,2.25067e+13,2.11778e+16
2.74006e+06,199530,2.29779e+06,1.91084e+25,6.75589e+19,2.30087e+13,2.11744e+16
2.80006e+06,199510,2.29769e+06,2.03859e+25,7.20635e+19,2.35106e+13,2.11709e+16
2.86006e+06,199489,2.29759e+06,2.1719e+25,7.67629e+19,2.40125e+13,2.11674e+16
2.92006e+06,199467,2.29749e+06,2.3109e+25,8.1661e+19,2.45144e+13,2.11638e+16
2.98006e+06,199445,2.29739e+06,2.45568e+25,8.6762e+19,2.50163e+13,2.11601e+16
3.04006e+06,199422,2.29728e+06,2.60639e+25,9.20697e+19,2.55182e+13,2.11563e+16
3.10006e+06,199399,2.29717e+06,2.76312e+25,9.75881e+19,2.602e+13,2.11524e+16
3.16006e+06,199376,2.29706e+06,2.926e+25,1.03321e+20,2.65219e+13,2.11485e+16
3.22006e+06,199352,2.29695e+06,3.09515e+25,1.09273e+20,2.70237e+13,2.11445e+16
3.28006e+06,199328,2.29684e+06,3.27068e+25,1.15447e+20,2.75254e+13,2.11404e+16
3.34006e+06,199303,2.29672e+06,3.45271e+25,1.21848e+20,2.80272e+13,2.11363e+16
3.40006e+06,199278,2.2966e+06,3.64135e+25,1.28479e+20,2.85289e+13,2.11321e+16
3.46006e+06,199252,2.29648e+06,3.83673e+25,1.35345e+20,2.90306e+13,2.11278e+16
3.52006e+06,199226,2.29636e+06,4.03896e+25,1.42448e+20,2.95323e+13,2.11234e+16
3.58006e+06,199199,2.29623e+06,4.24815e+25,1.49794e+20,3.0034e+13,2.1119e+16
3.64006e+06,199172,2.29611e+06,4.46443e+25,1.57386e+20,3.05356e+13,2.11144e+16
3.70006e+06,199145,2.29598e+06,4.6879e+25,1.65228e+20,3.10372e+13,2.11099e+16
3.76006e+06,199117,2.29585e+06,4.91869e+25,1.73323e+20,3.15388e+13,2.11052e+16
3.82006e+06,199088,2.29571e+06,5.15692e+25,1.81676e+20,3.20403e+13,2.11005e+16
3.88006e+06,199060,2.29558e+06,5.40269e+25,1.9029e+20,3.25419e+13,2.10956e+16
3.94006e+06,199030,2.29544e+06,5.65612e+25,1.99169e+20,3.30434e+13,2.10908e+16
4.00006e+06,199001,2.2953e+06,5.91733e+25,2.08317e+20,3.35448e+13,2.10858e+16
4.06006e+06,198971,2.29516e+06,6.18644e+25,2.17738e+20,3.40463e+13,2.10808e+16
4.12006e+06,198940,2.29502e+06,6.46356e+25,2.27435e+20,3.45477e+13,2.10757e+16
4.18006e+06,198909,2.29487e+06,6.7488e+25,2.37413e+20,3.50491e+13,2.10705e+16
4.24006e+06,198878,2.29472e+06,7.04229e+25,2.47674e+20,3.55505e+13,2.10652e+16
4.30006e+06,198846,2.29457e+06,7.34413e+25,2.58223e+20,3.60518e+13,2.10599e+16
4.36006e+06,198813,2.29442e+06,7.65444e+25,2.69063e+20,3.65531e+13,2.10545e+16
4.42006e+06,198781,2.29427e+06,7.97334e+25,2.80199e+20,3.70543e+13,2.1049e+16
4.48006e+06,198747,2.29411e+06,8.30094e+25,2.91633e+20,3.75556e+13,2.10435e+16
4.54006e+06,198714,2.29395e+06,8.63736e+25,3.0337e+20,3.80568e+13,2.10379e+16
4.60006e+06,198680,2.29379e+06,8.98271e+25,3.15412e+20,3.8558e+13,2.10322e+16
4.66006e+06,198645,2.29363e+06,9.3371e+25,3.27765e+20,3.90591e+13,2.10264e+16
4.72006e+06,198610,2.29346e+06,9.70066e+25,3.4043e+20,3.95602e+13,2.10206e+16
4.78006e+06,198575,2.2933e+06,1.00735e+26,3.53413e+20,4.00613e+13,2.10147e+16
4.84006e+06,198539,2.29313e+06,1.04557e+26,3.66716e+20,4.05623e+13,2.10087e+16
4.90006e+06,198503,2.29296e+06,1.08474e+26,3.80343e+20,4.10633e+13,2.10026e+16
4.96006e+06,198466,2.29279e+06,1.12488e+26,3.94298e+20,4.15643e+13,2.09965e+16
5.02006e+06,198429,2.29261e+06,1.16598e+26,4.08584e+20,4.20652e+13,2.09903e+16
5.08006e+06,198391,2.29243e+06,1.20807e+26,4.23205e+20,4.25662e+13,2.0984e+16
5.14006e+06,198353,2.29225e+06,1.25116e+26,4.38164e+20,4.3067e+13,2.09777e+16
5.20006e+06,198314,2.29207e+06,1.29525e+26,4.53464e+20,4.35679e+13,2.09713e+16
5.26006e+06,198275,2.29189e+06,1.34036e+26,4.6911e+20,4.40686e+13,2.09648e+16
5.32006e+06,198236,2.29171e+06,1.38651e+26,4.85104e+20,4.45694e+13,2.09582e+16
5.38006e+06,198196,2.29152e+06,1.43369e+26,5.0145e+20,4.50701e+13,2.09516e+16
