X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-10,200000,2.1e+06,1e-10,1e-10,1.15127e+07,2.00969e+16
50060.4,200000,2.1e+06,1.84857e+20,4.55942e+14,6.73947e+11,2.00968e+16
110060,199999,2.1e+06,1.53493e+21,3.78582e+15,1.36471e+12,2.00967e+16
170060,199998,2.09999e+06,5.2445e+21,1.29352e+16,2.05547e+12,2.00965e+16
230060,199997,2.09998e+06,1.25078e+22,3.08492e+16,2.74623e+12,2.00963e+16
290060,199995,2.09997e+06,2.45191e+22,6.04727e+16,3.43698e+12,2.00959e+16
350060,199992,2.09996e+06,4.24724e+22,1.0475e+17,4.12773e+12,2.00955e+16
410060,199989,2.09995e+06,6.75619e+22,1.66624e+17,4.81848e+12,2.00951e+16
470060,199986,2.09994e+06,1.00981e+23,2.49037e+17,5.50923e+12,2.00945e+16
530060,199982,2.09992e+06,1.43925e+23,3.54932e+17,6.19997e+12,2.00939e+16
590060,199977,2.0999e+06,1.97586e+23,4.87247e+17,6.89071e+12,2.00932e+16
650060,199973,2.09988e+06,2.63158e+23,6.48922e+17,7.58144e+12,2.00924e+16
710060,199967,2.09985e+06,3.41834e+23,8.42894e+17,8.27217e+12,2.00915e+16
770060,199962,2.09983e+06,4.34808e+23,1.0721e+18,8.96289e+12,2.00906e+16
830060,199955,2.0998e+06,5.43273e+23,1.33947e+18,9.6536e+12,2.00896e+16
890060,199949,2.09977e+06,6.6842e+23,1.64794e+18,1.03443e+13,2.00885e+16
950060,199942,2.09974e+06,8.11443e+23,2.00043e+18,1.1035e+13,2.00874e+16
1.01006e+06,199934,2.09971e+06,9.73535e+23,2.39988e+18,1.17257e+13,2.00862e+16
1.07006e+06,199926,2.09968e+06,1.12404e+24,2.77073e+18,1.23013e+13,2.00851e+16
1.13006e+06,199917,2.09964e+06,1.32418e+24,3.26386e+18,1.29919e+13,2.00837e+16
1.19006e+06,199908,2.0996e+06,1.54677e+24,3.81222e+18,1.36826e+13,2.00823e+16
1.25006e+06,199899,2.09956e+06,1.79299e+24,4.41873e+18,1.43732e+13,2.00808e+16
1.31006e+06,199889,2.09952e+06,2.06404e+24,5.0863e+18,1.50639e+13,2.00792e+16
1.37006e+06,199879,2.09947e+06,2.36111e+24,5.81785e+18,1.57545e+13,2.00776e+16
1.43006e+06,199868,2.09942e+06,2.68538e+24,6.61628e+18,1.64451e+13,2.00759e+16
1.49006e+06,199856,2.09937e+06,3.03805e+24,7.4845e+18,1.71357e+13,2.00741e+16
1.55006e+06,199845,2.09932e+06,3.4203e+24,8.4254e+18,1.78263e+13,2.00722e+16
1.61006e+06,199832,2.09927e+06,3.83333e+24,9.44188e+18,1.85169e+13,2.00702e+16
1.67006e+06,199820,2.09921e+06,4.27831e+24,1.05368e+19,1.92074e+13,2.00682e+16
1.73006e+06,199807,2.09916e+06,4.75645e+24,1.17132e+19,1.9898e+13,2.00661e+16
1.79006e+06,199793,2.0991e+06,5.26892e+24,1.29737e+19,2.05885e+13,2.0064e+16
1.85006e+06,199779,2.09903e+06,5.81692e+24,1.43214e+19,2.1279e+13,2.00617e+16
1.91006e+06,199764,2.09897e+06,6.40163e+24,1.57591e+19,2.19695e+13,2.00594e+16
1.97006e+06,199749,2.0989e+06,7.02423e+24,1.72897e+19,2.266e+13,2.0057e+16
2.03006e+06,199734,2.09884e+06,7.68591e+24,1.8916e+19,2.33505e+13,2.00545e+16
2.09006e+06,199718,2.09877e+06,8.38786e+24,2.06409e+19,2.40409e+13,2.0052e+16
2.15006e+06,199701,2.0987e+06,9.13126e+24,2.24672e+19,2.47313e+13,2.00494e+16
2.21006e+06,199684,2.09862e+06,9.91729e+24,2.43978e+19,2.54218e+13,2.00467e+16
2.27006e+06,199667,2.09855e+06,1.07471e+25,2.64356e+19,2.61121e+13,2.0044e+16
2.33006e+06,199649,2.09847e+06,1.1622e+25,2.85834e+19,2.68025e+13,2.00411e+16
2.39006e+06,199631,2.09839e+06,1.2543e+25,3.0844e+19,2.74929e+13,2.00382e+16
2.45006e+06,199612,2.09831e+06,1.35114e+25,3.32202e+19,2.81832e+13,2.00352e+16
2.51006e+06,199593,2.09822e+06,1.45283e+25,3.57149e+19,2.88735e+13,2.00322e+16
2.57006e+06,199573,2.09814e+06,1.55949e+25,3.83308e+19,2.95638e+13,2.00291e+16
2.63006e+06,199553,2.09805e+06,1.67125e+25,4.10709e+19,3.0254e+13,2.00259e+16
2.69006e+06,199533,2.09796e+06,1.78821e+25,4.39378e+19,3.09442e+13,2.00226e+16
2.75006e+06,199512,2.09787e+06,1.91049e+25,4.69344e+19,3.16345e+13,2.00192e+16
2.81006e+06,199490,2.09777e+06,2.03822e+25,5.00635e+19,3.23246e+13,2.00158e+16
2.87006e+06,199468,2.09768e+06,2.17151e+25,5.33279e+19,3.30148e+13,2.00123e+16
2.93006e+06,199446,2.09758e+06,2.31048e+25,5.67302e+19,3.37049e+13,2.00088e+16
2.99006e+06,199423,2.09748e+06,2.45524e+25,6.02734e+19,3.4395e+13,2.00051e+16
3.05006e+06,199399,2.09737e+06,2.60592e+25,6.39601e+19,3.50851e+13,2.00014e+16
3.11006e+06,199376,2.09727e+06,2.76262e+25,6.77931e+19,3.57752e+13,1.99976e+16
3.17006e+06,199351,2.09716e+06,2.92548e+25,7.17751e+19,3.64652e+13,1.99938e+16
3.23006e+06,199327,2.09706e+06,3.09459e+25,7.5909e+19,3.71552e+13,1.99899e+16
3.29006e+06,199301,2.09695e+06,3.27009e+25,8.01973e+19,3.78452e+13,1.99859e+16
3.35006e+06,199276,2.09683e+06,3.45208e+25,8.46429e+19,3.85351e+13,1.99818e+16
3.41006e+06,199250,2.09672e+06,3.64069e+25,8.92484e+19,3.9225e+13,1.99776e+16
3.47006e+06,199223,2.0966e+06,3.83603e+25,9.40166e+19,3.99149e+13,1.99734e+16
3.53006e+06,199196,2.09648e+06,4.03822e+25,9.89501e+19,4.06047e+13,1.99691e+16
3.59006e+06,199168,2.09636e+06,4.24737e+25,1.04052e+20,4.12945e+13,1.99648e+16
3.65006e+06,199141,2.09624e+06,4.46361e+25,1.09324e+20,4.19843e+13,1.99603e+16
3.71006e+06,199112,2.09612e+06,4.68704e+25,1.1477e+20,4.26741e+13,1.99558e+16
3.77006e+06,199083,2.09599e+06,4.91778e+25,1.20391e+20,4.33638e+13,1.99512e+16
3.83006e+06,199054,2.09586e+06,5.15595e+25,1.26192e+20,4.40535e+13,1.99466e+16
3.89006e+06,199024,2.09573e+06,5.40167e+25,1.32173e+20,4.47431e+13,1.99418e+16
3.95006e+06,198994,2.0956e+06,5.65504e+25,1.38339e+20,4.54327e+13,1.9937e+16
4.01006e+06,198963,2.09546e+06,5.9162e+25,1.44691e+20,4.61223e+13,1.99322e+16
4.07006e+06,198932,2.09533e+06,6.18524e+25,1.51233e+20,4.68119e+13,1.99272e+16
4.13006e+06,198900,2.09519e+06,6.4623e+25,1.57966e+20,4.75014e+13,1.99222e+16
4.19006e+06,198868,2.09505e+06,6.74747e+25,1.64893e+20,4.81908e+13,1.99171e+16
4.25006e+06,198836,2.09493e+06,6.99141e+25,1.70817e+20,4.87654e+13,1.99128e+16
