X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-10,200000,2.5e+06,1e-10,1e-10,6.25395e+06,2.24099e+16
50059.4,200000,2.5e+06,1.87173e+20,9.27258e+14,3.67626e+11,2.24099e+16
110059,199999,2.5e+06,1.54441e+21,7.65098e+15,7.42862e+11,2.24097e+16
170059,199998,2.49999e+06,4.43085e+21,2.19502e+16,1.05556e+12,2.24096e+16
230059,199997,2.49998e+06,1.1035e+22,5.46663e+16,1.43079e+12,2.24093e+16
290059,199995,2.49997e+06,2.21929e+22,1.0994e+17,1.80603e+12,2.2409e+16
350059,199993,2.49996e+06,3.90988e+22,1.93685e+17,2.18126e+12,2.24086e+16
410059,199990,2.49995e+06,6.29466e+22,3.11814e+17,2.55649e+12,2.24081e+16
470059,199987,2.49993e+06,9.49304e+22,4.70238e+17,2.93172e+12,2.24076e+16
530059,199983,2.49992e+06,1.36244e+23,6.74866e+17,3.30694e+12,2.24069e+16
590059,199979,2.4999e+06,1.88081e+23,9.31605e+17,3.68217e+12,2.24062e+16
650059,199974,2.49987e+06,2.51636e+23,1.24636e+18,4.05739e+12,2.24054e+16
710059,199969,2.49985e+06,3.28101e+23,1.62503e+18,4.4326e+12,2.24045e+16
770059,199964,2.49982e+06,4.1867e+23,2.07351e+18,4.80781e+12,2.24036e+16
830059,199958,2.49979e+06,5.24535e+23,2.5977e+18,5.18302e+12,2.24026e+16
890059,199952,2.49976e+06,6.46891e+23,3.20349e+18,5.55822e+12,2.24015e+16
950059,199945,2.49973e+06,7.86928e+23,3.89677e+18,5.93342e+12,2.24003e+16
1.01006e+06,199938,2.49969e+06,9.45841e+23,4.68342e+18,6.30861e+12,2.23991e+16
1.07006e+06,199930,2.49966e+06,1.12482e+24,5.56932e+18,6.6838e+12,2.23977e+16
1.13006e+06,199922,2.49962e+06,1.32506e+24,6.56034e+18,7.05898e+12,2.23963e+16
1.19006e+06,199914,2.49957e+06,1.54775e+24,7.66236e+18,7.43416e+12,2.23949e+16
1.25006e+06,199905,2.49953e+06,1.79408e+24,8.88122e+18,7.80933e+12,2.23933e+16
1.31006e+06,199896,2.49948e+06,2.06524e+24,1.02228e+19,8.18449e+12,2.23917e+16
1.37006e+06,199886,2.49943e+06,2.36242e+24,1.16929e+19,8.55964e+12,2.239e+16
1.43006e+06,199876,2.49938e+06,2.68682e+24,1.32975e+19,8.93479e+12,2.23882e+16
1.49006e+06,199865,2.49933e+06,3.03962e+24,1.50423e+19,9.30993e+12,2.23863e+16
1.55006e+06,199854,2.49928e+06,3.42201e+24,1.69332e+19,9.68506e+12,2.23844e+16
1.61006e+06,199843,2.49922e+06,3.83519e+24,1.89759e+19,1.00602e+13,2.23824e+16
1.67006e+06,199831,2.49916e+06,4.28033e+24,2.11764e+19,1.04353e+13,2.23803e+16
1.73006e+06,199818,2.4991e+06,4.75863e+24,2.35405e+19,1.08104e+13,2.23781e+16
1.79006e+06,199806,2.49903e+06,5.27128e+24,2.60738e+19,1.11855e+13,2.23759e+16
1.85006e+06,199792,2.49897e+06,5.81946e+24,2.87823e+19,1.15606e+13,2.23736e+16
1.91006e+06,199779,2.4989e+06,6.40436e+24,3.16717e+19,1.19357e+13,2.23712e+16
1.97006e+06,199765,2.49883e+06,7.02716e+24,3.47478e+19,1.23107e+13,2.23687e+16
2.03006e+06,199750,2.49876e+06,7.68906e+24,3.80163e+19,1.26858e+13,2.23662e+16
2.09006e+06,199735,2.49868e+06,8.39123e+24,4.14831e+19,1.30608e+13,2.23635e+16
2.14006e+06,199722,2.49862e+06,9.008e+24,4.45276e+19,1.33733e+13,2.23613e+16
2.20006e+06,199706,2.49854e+06,9.78709e+24,4.83727e+19,1.37484e+13,2.23585e+16
2.26006e+06,199690,2.49846e+06,1.06098e+25,5.24322e+19,1.41234e+13,2.23557e+16
2.32006e+06,199674,2.49838e+06,1.14773e+25,5.67119e+19,1.44984e+13,2.23528e+16
2.38006e+06,199656,2.49829e+06,1.23909e+25,6.12176e+19,1.48733e+13,2.23498e+16
2.44006e+06,199639,2.49821e+06,1.33516e+25,6.59548e+19,1.52483e+13,2.23467e+16
2.50006e+06,199621,2.49812e+06,1.43607e+25,7.09293e+19,1.56233e+13,2.23436e+16
2.56006e+06,199603,2.49802e+06,1.54193e+25,7.61468e+19,1.59982e+13,2.23404e+16
2.62006e+06,199584,2.49793e+06,1.65286e+25,8.1613e+19,1.63731e+13,2.23371e+16
2.68006e+06,199565,2.49784e+06,1.76898e+25,8.73334e+19,1.67481e+13,2.23337e+16
2.74006e+06,199545,2.49774e+06,1.89041e+25,9.33137e+19,1.71229e+13,2.23303e+16
2.80006e+06,199525,2.49764e+06,2.01727e+25,9.95595e+19,1.74978e+13,2.23267e+16
2.86006e+06,199504,2.49753e+06,2.14967e+25,1.06077e+20,1.78727e+13,2.23231e+16
2.92006e+06,199483,2.49743e+06,2.28773e+25,1.1287e+20,1.82476e+13,2.23195e+16
2.98006e+06,199462,2.49732e+06,2.43156e+25,1.19946e+20,1.86224e+13,2.23157e+16
3.04006e+06,199440,2.49721e+06,2.5813e+25,1.2731e+20,1.89972e+13,2.23119e+16
3.10006e+06,199418,2.4971e+06,2.73704e+25,1.34968e+20,1.9372e+13,2.2308e+16
3.16006e+06,199395,2.49699e+06,2.89892e+25,1.42925e+20,1.97468e+13,2.2304e+16
3.22006e+06,199372,2.49688e+06,3.06704e+25,1.51186e+20,2.01216e+13,2.23e+16
3.28006e+06,199348,2.49676e+06,3.24153e+25,1.59757e+20,2.04963e+13,2.22958e+16
3.34006e+06,199324,2.49664e+06,3.4225e+25,1.68644e+20,2.08711e+13,2.22916e+16
3.40006e+06,199300,2.49652e+06,3.61007e+25,1.77851e+20,2.12458e+13,2.22874e+16
3.46006e+06,199275,2.49639e+06,3.80435e+25,1.87386e+20,2.16205e+13,2.2283e+16
3.52006e+06,199249,2.49627e+06,4.00547e+25,1.97252e+20,2.19951e+13,2.22786e+16
3.58006e+06,199224,2.49614e+06,4.21353e+25,2.07456e+20,2.23698e+13,2.22741e+16
3.64006e+06,199197,2.49601e+06,4.42866e+25,2.18003e+20,2.27444e+13,2.22695e+16
3.70006e+06,199171,2.49587e+06,4.65098e+25,2.28897e+20,2.3119e+13,2.22649e+16
3.76006e+06,199144,2.49574e+06,4.88059e+25,2.40146e+20,2.34936e+13,2.22601e+16
3.82006e+06,199116,2.4956e+06,5.11761e+25,2.51753e+20,2.38682e+13,2.22553e+16
3.88006e+06,199088,2.49546e+06,5.36216e+25,2.63725e+20,2.42428e+13,2.22505e+16
3.94006e+06,199060,2.49532e+06,5.61436e+25,2.76067e+20,2.46173e+13,2.22455e+16
4.00006e+06,199031,2.49518e+06,5.87433e+25,2.88784e+20,2.49918e+13,2.22405e+16
4.06006e+06,199002,2.49503e+06,6.14217e+25,3.01881e+20,2.53663e+13,2.22354e+16
4.12006e+06,198972,2.49489e+06,6.418e+25,3.15363e+20,2.57408e+13,2.22302e+16
4.18006e+06,198942,2.49474e+06,6.70195e+25,3.29237e+20,2.61152e+13,2.2225e+16
4.24006e+06,198912,2.49458e+06,6.99412e+25,3.43506e+20,2.64896e+13,2.22196e+16
4.30006e+06,198881,2.49443e+06,7.29463e+25,3.58177e+20,2.6864e+13,2.22142e+16
4.36006e+06,198850,2.49427e+06,7.6036e+25,3.73255e+20,2.72384e+13,2.22088e+16
4.42006e+06,198818,2.49412e+06,7.92113e+25,3.88744e+20,2.76128e+13,2.22032e+16
4.48006e+06,198786,2.49395e+06,8.24736e+25,4.0465e+20,2.79871e+13,2.21976e+16
4.54006e+06,198753,2.49379e+06,8.58238e+25,4.20979e+20,2.83614e+13,2.21919e+16
4.60006e+06,198720,2.49363e+06,8.92632e+25,4.37734e+20,2.87357e+13,2.21861e+16
4.66006e+06,198686,2.49346e+06,9.27929e+25,4.54922e+20,2.91099e+13,2.21803e+16
4.72006e+06,198653,2.49329e+06,9.64141e+25,4.72547e+20,2.94841e+13,2.21744e+16
4.78006e+06,198618,2.49312e+06,1.00128e+26,4.90615e+20,2.98583e+13,2.21684e+16
4.84006e+06,198583,2.49295e+06,1.03935e+26,5.0913e+20,3.02325e+13,2.21623e+16
4.90006e+06,198548,2.49277e+06,1.07838e+26,5.28097e+20,3.06067e+13,2.21562e+16
4.96006e+06,198513,2.49259e+06,1.11836e+26,5.47523e+20,3.09808e+13,2.21499e+16
5.02006e+06,198477,2.49241e+06,1.15932e+26,5.6741e+20,3.13549e+13,2.21437e+16
5.08006e+06,198440,2.49223e+06,1.20125e+26,5.87765e+20,3.17289e+13,2.21373e+16
5.14006e+06,198403,2.49205e+06,1.24419e+26,6.08593e+20,3.2103e+13,2.21309e+16
5.20006e+06,198366,2.49186e+06,1.28813e+26,6.29898e+20,3.2477e+13,2.21243e+16
5.26006e+06,198328,2.49167e+06,1.33308e+26,6.51685e+20,3.28509e+13,2.21178e+16
5.32006e+06,198290,2.49148e+06,1.37906e+26,6.73959e+20,3.32249e+13,2.21111e+16
5.38006e+06,198251,2.49129e+06,1.42609e+26,6.96725e+20,3.35988e+13,2.21044e+16
5.44006e+06,198212,2.49109e+06,1.47416e+26,7.19988e+20,3.39727e+13,2.20976e+16
5.50006e+06,198173,2.4909e+06,1.5233e+26,7.43752e+20,3.43466e+13,2.20907e+16
5.56006e+06,198133,2.4907e+06,1.57351e+26,7.68023e+20,3.47204e+13,2.20837e+16
5.62006e+06,198093,2.49049e+06,1.6248e+26,7.92805e+20,3.50942e+13,2.20767e+16
5.68006e+06,198052,2.49029e+06,1.67719e+26,8.18102e+20,3.5468e+13,2.20696e+16
5.74006e+06,198011,2.49009e+06,1.73069e+26,8.4392e+20,3.58417e+13,2.20625e+16
5.80006e+06,197969,2.48988e+06,1.78531e+26,8.70263e+20,3.62154e+13,2.20552e+16
5.86006e+06,197927,2.48967e+06,1.84105e+26,8.97136e+20,3.65891e+13,2.20479e+16
5.92006e+06,197885,2.48946e+06,1.89794e+26,9.24544e+20,3.69627e+13,2.20405e+16
5.98006e+06,197842,2.48924e+06,1.95598e+26,9.5249e+20,3.73363e+13,2.20331e+16
6.04006e+06,197799,2.48902e+06,2.01518e+26,9.8098e+20,3.77099e+13,2.20255e+16
6.10006e+06,197755,2.48881e+06,2.07555e+26,1.01002e+21,3.80834e+13,2.20179e+16
6.16006e+06,197711,2.48859e+06,2.13711e+26,1.03961e+21,3.84569e+13,2.20102e+16
6.22006e+06,197666,2.48836e+06,2.19987e+26,1.06976e+21,3.88304e+13,2.20025e+16
6.28006e+06,197621,2.48814e+06,2.26384e+26,1.10047e+21,3.92039e+13,2.19947e+16
6.34006e+06,197576,2.48791e+06,2.32902e+26,1.13174e+21,3.95773e+13,2.19868e+16
6.40006e+06,197530,2.48768e+06,2.39543e+26,1.16359e+21,3.99506e+13,2.19788e+16
6.46006e+06,197484,2.48745e+06,2.46308e+26,1.19601e+21,4.0324e+13,2.19708e+16
6.52006e+06,197437,2.48722e+06,2.53199e+26,1.22901e+21,4.06973e+13,2.19627e+16
6.58006e+06,197390,2.48698e+06,2.60216e+26,1.26259e+21,4.10705e+13,2.19545e+16
6.64006e+06,197343,2.48674e+06,2.6736e+26,1.29677e+21,4.14438e+13,2.19462e+16
6.70006e+06,197295,2.4865e+06,2.74632e+26,1.33153e+21,4.18169e+13,2.19379e+16
6.76006e+06,197246,2.48626e+06,2.82034e+26,1.36689e+21,4.21901e+13,2.19295e+16
6.82006e+06,197198,2.48602e+06,2.89567e+26,1.40285e+21,4.25632e+13,2.1921e+16
6.88006e+06,197149,2.48577e+06,2.97231e+26,1.43942e+21,4.29363e+13,2.19125e+16
6.94006e+06,197099,2.48552e+06,3.05029e+26,1.47659e+21,4.33093e+13,2.19039e+16
7.00006e+06,197049,2.48527e+06,3.1296e+26,1.51438e+21,4.36823e+13,2.18952e+16
7.06006e+06,196999,2.48502e+06,3.21026e+26,1.55278e+21,4.40553e+13,2.18864e+16
7.12006e+06,196948,2.48476e+06,3.29228e+26,1.59181e+21,4.44282e+13,2.18776e+16
7.18006e+06,196897,2.48451e+06,3.37567e+26,1.63146e+21,4.48011e+13,2.18687e+16
7.24006e+06,196845,2.48425e+06,3.46045e+26,1.67174e+21,4.5174e+13,2.18598e+16
7.30006e+06,196793,2.48399e+06,3.54662e+26,1.71266e+21,4.55468e+13,2.18507e+16
7.36006e+06,196740,2.48372e+06,3.63419e+26,1.75421e+21,4.59195e+13,2.18416e+16
7.42006e+06,196688,2.48346e+06,3.72318e+26,1.7964e+21,4.62923e+13,2.18324e+16
7.48006e+06,196634,2.48319e+06,3.81359e+26,1.83924e+21,4.66649e+13,2.18232e+16
7.54006e+06,196580,2.48292e+06,3.90544e+26,1.88273e+21,4.70376e+13,2.18139e+16
7.60006e+06,196526,2.48265e+06,3.99874e+26,1.92687e+21,4.74102e+13,2.18045e+16
7.66006e+06,196472,2.48238e+06,4.09349e+26,1.97167e+21,4.77827e+13,2.1795e+16
7.72006e+06,196417,2.4821e+06,4.18971e+26,2.01713e+21,4.81553e+13,2.17855e+16
7.78006e+06,196361,2.48182e+06,4.28741e+26,2.06325e+21,4.85277e+13,2.17759e+16
7.84006e+06,196306,2.48154e+06,4.3866e+26,2.11004e+21,4.89002e+13,2.17662e+16
7.90006e+06,196249,2.48126e+06,4.48728e+26,2.1575e+21,4.92726e+13,2.17565e+16
7.96006e+06,196193,2.48098e+06,4.58948e+26,2.20564e+21,4.96449e+13,2.17467e+16
8.02006e+06,196136,2.48069e+06,4.6932e+26,2.25445e+21,5.00172e+13,2.17368e+16
8.08006e+06,196078,2.4804e+06,4.79845e+26,2.30395e+21,5.03895e+13,2.17268e+16
8.14006e+06,196021,2.48011e+06,4.90524e+26,2.35413e+21,5.07617e+13,2.17168e+16
8.20006e+06,195962,2.47982e+06,5.01359e+26,2.40501e+21,5.11338e+13,2.17067e+16
8.26006e+06,195904,2.47952e+06,5.1235e+26,2.45657e+21,5.1506e+13,2.16966e+16
8.32006e+06,195845,2.47923e+06,5.23498e+26,2.50884e+21,5.1878e+13,2.16864e+16
8.38006e+06,195785,2.47893e+06,5.34804e+26,2.5618e+21,5.22501e+13,2.16761e+16
8.43006e+06,195735,2.47863e+06,5.4627e+26,2.61547e+21,5.2622e+13,2.16657e+16
8.49006e+06,195675,2.47832e+06,5.57896e+26,2.66984e+21,5.2994e+13,2.16553e+16
8.55006e+06,195614,2.47802e+06,5.69684e+26,2.72493e+21,5.33659e+13,2.16448e+16
8.61006e+06,195553,2.47771e+06,5.81634e+26,2.78072e+21,5.37377e+13,2.16342e+16
8.67006e+06,195492,2.4774e+06,5.93748e+26,2.83724e+21,5.41095e+13,2.16236e+16
8.73006e+06,195430,2.47709e+06,6.06026e+26,2.89447e+21,5.44813e+13,2.16129e+16
8.79006e+06,195368,2.47677e+06,6.1847e+26,2.95243e+21,5.4853e+13,2.16021e+16
8.85006e+06,195305,2.47646e+06,6.31081e+26,3.01111e+21,5.52246e+13,2.15912e+16
8.91006e+06,195242,2.47614e+06,6.43859e+26,3.07052e+21,5.55962e+13,2.15803e+16
8.97006e+06,195179,2.47582e+06,6.56805e+26,3.13067e+21,5.59678e+13,2.15694e+16
9.03006e+06,195115,2.4755e+06,6.69922e+26,3.19155e+21,5.63393e+13,2.15583e+16
9.09006e+06,195050,2.47517e+06,6.83209e+26,3.25317e+21,5.67107e+13,2.15472e+16
9.15006e+06,194986,2.47485e+06,6.96668e+26,3.31553e+21,5.70821e+13,2.1536e+16
9.21006e+06,194921,2.47452e+06,7.10299e+26,3.37863e+21,5.74535e+13,2.15248e+16
9.27006e+06,194855,2.47419e+06,7.24105e+26,3.44248e+21,5.78248e+13,2.15135e+16
9.33006e+06,194789,2.47386e+06,7.38084e+26,3.50709e+21,5.81961e+13,2.15021e+16
9.39006e+06,194723,2.47352e+06,7.5224e+26,3.57244e+21,5.85673e+13,2.14906e+16
9.45006e+06,194656,2.47319e+06,7.66572e+26,3.63856e+21,5.89384e+13,2.14791e+16
9.51006e+06,194589,2.47285e+06,7.81082e+26,3.70543e+21,5.93095e+13,2.14675e+16
9.57006e+06,194522,2.47251e+06,7.95771e+26,3.77306e+21,5.96806e+13,2.14559e+16
9.63006e+06,194454,2.47216e+06,8.1064e+26,3.84146e+21,6.00515e+13,2.14442e+16
9.69006e+06,194385,2.47182e+06,8.25689e+26,3.91062e+21,6.04225e+13,2.14324e+16
