X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-10,200000,3.2e+06,1e-10,1e-10,2.63584e+06,2.64577e+16
50058.9,200000,3.2e+06,1.15194e+20,1.53189e+15,1.31796e+11,2.64577e+16
110059,199999,3.2e+06,9.21541e+20,1.22549e+16,2.63588e+11,2.64576e+16
160059,199999,3.19999e+06,3.77461e+21,5.01956e+16,4.21738e+11,2.64574e+16
220059,199997,3.19998e+06,9.81245e+21,1.30487e+17,5.79888e+11,2.64572e+16
280059,199996,3.19997e+06,2.02293e+22,2.69008e+17,7.38037e+11,2.64568e+16
340059,199994,3.19996e+06,3.62193e+22,4.81635e+17,8.96185e+11,2.64564e+16
400059,199991,3.19995e+06,5.89767e+22,7.84241e+17,1.05433e+12,2.64559e+16
460059,199988,3.19993e+06,8.96953e+22,1.1927e+18,1.21248e+12,2.64554e+16
520059,199985,3.19991e+06,1.29569e+23,1.72286e+18,1.37062e+12,2.64547e+16
580059,199982,3.19989e+06,1.79792e+23,2.3906e+18,1.52877e+12,2.6454e+16
640059,199978,3.19987e+06,2.41558e+23,3.21177e+18,1.68691e+12,2.64532e+16
700059,199973,3.19984e+06,3.16059e+23,4.20221e+18,1.84505e+12,2.64523e+16
760059,199968,3.19981e+06,4.04491e+23,5.37777e+18,2.00319e+12,2.64513e+16
820059,199963,3.19978e+06,5.08045e+23,6.75427e+18,2.16133e+12,2.64502e+16
880059,199958,3.19975e+06,6.27915e+23,8.34753e+18,2.31946e+12,2.64491e+16
940059,199952,3.19971e+06,7.65294e+23,1.01734e+19,2.4776e+12,2.64479e+16
1.00006e+06,199945,3.19967e+06,9.21374e+23,1.22476e+19,2.63573e+12,2.64466e+16
1.06006e+06,199938,3.19963e+06,1.09735e+24,1.4586e+19,2.79385e+12,2.64452e+16
1.12006e+06,199931,3.19959e+06,1.29441e+24,1.72044e+19,2.95198e+12,2.64438e+16
1.18006e+06,199924,3.19954e+06,1.51374e+24,2.01185e+19,3.1101e+12,2.64422e+16
1.24006e+06,199916,3.1995e+06,1.75655e+24,2.33442e+19,3.26822e+12,2.64406e+16
1.30006e+06,199907,3.19945e+06,2.02401e+24,2.6897e+19,3.42633e+12,2.64389e+16
1.36006e+06,199899,3.19939e+06,2.31733e+24,3.07928e+19,3.58445e+12,2.64371e+16
1.42006e+06,199889,3.19934e+06,2.63769e+24,3.50473e+19,3.74256e+12,2.64353e+16
1.48006e+06,199880,3.19928e+06,2.98628e+24,3.96762e+19,3.90066e+12,2.64333e+16
1.54006e+06,199870,3.19922e+06,3.36429e+24,4.46951e+19,4.05876e+12,2.64313e+16
1.60006e+06,199860,3.19916e+06,3.77292e+24,5.01198e+19,4.21686e+12,2.64292e+16
1.66006e+06,199849,3.1991e+06,4.21334e+24,5.59658e+19,4.37495e+12,2.64271e+16
1.72006e+06,199838,3.19903e+06,4.68676e+24,6.22489e+19,4.53304e+12,2.64248e+16
1.78006e+06,199826,3.19896e+06,5.19435e+24,6.89846e+19,4.69113e+12,2.64225e+16
1.84006e+06,199814,3.19889e+06,5.73731e+24,7.61885e+19,4.84921e+12,2.64201e+16
1.90006e+06,199802,3.19882e+06,6.31682e+24,8.38762e+19,5.00728e+12,2.64176e+16
1.96006e+06,199789,3.19874e+06,6.93407e+24,9.20633e+19,5.16535e+12,2.6415e+16
2.02006e+06,199776,3.19867e+06,7.59025e+24,1.00765e+20,5.32342e+12,2.64123e+16
2.08006e+06,199763,3.19858e+06,8.28655e+24,1.09998e+20,5.48148e+12,2.64096e+16
2.14006e+06,199749,3.19852e+06,8.89829e+24,1.18108e+20,5.61319e+12,2.64073e+16
2.20006e+06,199735,3.19843e+06,9.6712e+24,1.28352e+20,5.77124e+12,2.64044e+16
2.26006e+06,199720,3.19834e+06,1.04876e+25,1.39172e+20,5.92928e+12,2.64014e+16
2.32006e+06,199705,3.19825e+06,1.13486e+25,1.5058e+20,6.08732e+12,2.63984e+16
2.38006e+06,199690,3.19816e+06,1.22555e+25,1.62594e+20,6.24535e+12,2.63953e+16
2.44006e+06,199674,3.19807e+06,1.32094e+25,1.75228e+20,6.40338e+12,2.63921e+16
