X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-10,200000,1.6e+06,1e-10,1e-10,2.98212e+07,1.72056e+16
50063,200000,1.6e+06,1.81769e+20,1.51077e+14,1.73594e+12,1.72055e+16
110063,199999,1.6e+06,1.52223e+21,1.26519e+15,3.52521e+12,1.72054e+16
160063,199998,1.59999e+06,5.21567e+21,4.33491e+15,5.31448e+12,1.72053e+16
220063,199997,1.59999e+06,1.24563e+22,1.03527e+16,7.10374e+12,1.7205e+16
280063,199994,1.59998e+06,2.20614e+22,1.83354e+16,8.59479e+12,1.72048e+16
340063,199992,1.59997e+06,3.89068e+22,3.2335e+16,1.0384e+13,1.72044e+16
400063,199989,1.59996e+06,6.26828e+22,5.20935e+16,1.21733e+13,1.72039e+16
460063,199985,1.59994e+06,9.45833e+22,7.86024e+16,1.39625e+13,1.72034e+16
520063,199981,1.59993e+06,1.35802e+23,1.12853e+17,1.57518e+13,1.72028e+16
570063,199977,1.59991e+06,1.87533e+23,1.55835e+17,1.7541e+13,1.72022e+16
630063,199972,1.59989e+06,2.50969e+23,2.0854e+17,1.93302e+13,1.72015e+16
690063,199966,1.59987e+06,3.27303e+23,2.71956e+17,2.11194e+13,1.72007e+16
750063,199960,1.59985e+06,4.1773e+23,3.47073e+17,2.29086e+13,1.71998e+16
810063,199954,1.59983e+06,5.23441e+23,4.34878e+17,2.46978e+13,1.71989e+16
870063,199947,1.5998e+06,6.45629e+23,5.3636e+17,2.6487e+13,1.71979e+16
930063,199939,1.59977e+06,7.85487e+23,6.52505e+17,2.82761e+13,1.71968e+16
990063,199931,1.59974e+06,9.44207e+23,7.84298e+17,3.00652e+13,1.71956e+16
1.05006e+06,199922,1.59971e+06,1.12298e+24,9.32725e+17,3.18544e+13,1.71944e+16
1.11006e+06,199913,1.59968e+06,1.323e+24,1.09877e+18,3.36435e+13,1.71931e+16
1.17006e+06,199904,1.59964e+06,1.54545e+24,1.28341e+18,3.54325e+13,1.71918e+16
1.23006e+06,199893,1.59961e+06,1.79153e+24,1.48764e+18,3.72216e+13,1.71903e+16
1.29006e+06,199883,1.59957e+06,2.06243e+24,1.71243e+18,3.90106e+13,1.71888e+16
1.35006e+06,199872,1.59953e+06,2.35934e+24,1.95876e+18,4.07997e+13,1.71873e+16
1.41006e+06,199860,1.59949e+06,2.68344e+24,2.22761e+18,4.25886e+13,1.71856e+16
1.47006e+06,199848,1.59944e+06,3.03593e+24,2.51996e+18,4.43776e+13,1.71839e+16
1.53006e+06,199835,1.5994e+06,3.41799e+24,2.83678e+18,4.61666e+13,1.71821e+16
1.59006e+06,199822,1.59935e+06,3.83081e+24,3.17904e+18,4.79555e+13,1.71803e+16
1.65006e+06,199808,1.5993e+06,4.27559e+24,3.54773e+18,4.97444e+13,1.71784e+16
1.71006e+06,199794,1.59925e+06,4.7535e+24,3.9438e+18,5.15332e+13,1.71764e+16
1.77006e+06,199780,1.5992e+06,5.26574e+24,4.36823e+18,5.33221e+13,1.71743e+16
1.83006e+06,199764,1.59914e+06,5.81348e+24,4.82199e+18,5.51109e+13,1.71722e+16
1.89006e+06,199749,1.59908e+06,6.39793e+24,5.30604e+18,5.68997e+13,1.717e+16
1.95006e+06,199732,1.59903e+06,7.02025e+24,5.82134e+18,5.86884e+13,1.71677e+16
2.01006e+06,199716,1.59897e+06,7.68164e+24,6.36887e+18,6.04771e+13,1.71654e+16
2.07006e+06,199699,1.5989e+06,8.38328e+24,6.94957e+18,6.22658e+13,1.7163e+16
2.13006e+06,199681,1.59885e+06,8.99958e+24,7.45952e+18,6.37563e+13,1.71609e+16
2.19006e+06,199663,1.59878e+06,9.77808e+24,8.10354e+18,6.55449e+13,1.71584e+16
2.25006e+06,199644,1.59872e+06,1.06002e+25,8.78345e+18,6.73335e+13,1.71558e+16
2.31006e+06,199625,1.59865e+06,1.14671e+25,9.5002e+18,6.9122e+13,1.71531e+16
