X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,1.78e+007,8.9e+007,1e-010,1e-010,1e-010,6.63105e+019
51027.2,1.78e+007,8.89999e+007,1.53619e+022,2.71232e+036,4.11716e+010,6.63101e+019
101027,1.77998e+007,8.89995e+007,1.38145e+023,2.43897e+037,8.56171e+010,6.6309e+019
161027,1.77995e+007,8.89989e+007,4.8429e+023,8.54944e+037,1.30062e+011,6.63071e+019
221027,1.77991e+007,8.89981e+007,1.16974e+024,2.06473e+038,1.74506e+011,6.63043e+019
281027,1.77985e+007,8.8997e+007,2.3104e+024,4.07746e+038,2.18948e+011,6.63008e+019
341027,1.77978e+007,8.89957e+007,4.02219e+024,7.097e+038,2.63388e+011,6.62965e+019
401027,1.7797e+007,8.89941e+007,6.42097e+024,1.13268e+039,3.07826e+011,6.62914e+019
461027,1.77961e+007,8.89923e+007,9.62257e+024,1.69697e+039,3.52262e+011,6.62855e+019
521027,1.7795e+007,8.89902e+007,1.37428e+025,2.4228e+039,3.96694e+011,6.62788e+019
571027,1.77939e+007,8.89879e+007,1.88974e+025,3.33033e+039,4.41123e+011,6.62714e+019
631027,1.77926e+007,8.89853e+007,2.5202e+025,4.43965e+039,4.85549e+011,6.62631e+019
691027,1.77911e+007,8.89825e+007,3.27723e+025,5.77075e+039,5.2997e+011,6.6254e+019
751027,1.77895e+007,8.89794e+007,4.17239e+025,7.34351e+039,5.74387e+011,6.62442e+019
811027,1.77878e+007,8.89761e+007,5.21722e+025,9.17775e+039,6.18798e+011,6.62336e+019
871027,1.77859e+007,8.89725e+007,6.42328e+025,1.12931e+040,6.63205e+011,6.62221e+019
931027,1.77839e+007,8.89687e+007,7.80208e+025,1.37092e+040,7.07606e+011,6.62099e+019
991027,1.77818e+007,8.89647e+007,9.36517e+025,1.64455e+040,7.52001e+011,6.61969e+019
1.05103e+006,1.77795e+007,8.89604e+007,1.1124e+026,1.95211e+040,7.9639e+011,6.61831e+019
1.11103e+006,1.77771e+007,8.89559e+007,1.30902e+026,2.29554e+040,8.40772e+011,6.61685e+019
1.17103e+006,1.77746e+007,8.89511e+007,1.52752e+026,2.67672e+040,8.85147e+011,6.61531e+019
1.23103e+006,1.77719e+007,8.89461e+007,1.76905e+026,3.09754e+040,9.29514e+011,6.6137e+019
1.29103e+006,1.77691e+007,8.89408e+007,2.03475e+026,3.55987e+040,9.73873e+011,6.612e+019
1.35103e+006,1.77662e+007,8.89353e+007,2.32577e+026,4.06556e+040,1.01822e+012,6.61023e+019
1.41103e+006,1.77631e+007,8.89295e+007,2.64326e+026,4.61643e+040,1.06257e+012,6.60838e+019
1.47103e+006,1.77599e+007,8.89235e+007,2.98835e+026,5.21429e+040,1.1069e+012,6.60645e+019
1.53103e+006,1.77566e+007,8.89172e+007,3.3622e+026,5.86094e+040,1.15122e+012,6.60444e+019
1.59103e+006,1.77531e+007,8.89107e+007,3.76595e+026,6.55814e+040,1.19554e+012,6.60235e+019
1.65103e+006,1.77495e+007,8.8904e+007,4.20072e+026,7.30765e+040,1.23984e+012,6.60019e+019
1.71103e+006,1.77458e+007,8.8897e+007,4.66766e+026,8.11118e+040,1.28414e+012,6.59795e+019
1.77103e+006,1.77419e+007,8.88897e+007,5.16791e+026,8.97045e+040,1.32842e+012,6.59563e+019
1.83103e+006,1.77379e+007,8.88823e+007,5.70259e+026,9.88712e+040,1.37269e+012,6.59323e+019
1.89103e+006,1.77338e+007,8.88745e+007,6.27285e+026,1.08629e+041,1.41695e+012,6.59075e+019
1.95103e+006,1.77295e+007,8.88665e+007,6.8798e+026,1.18993e+041,1.4612e+012,6.5882e+019
2.01103e+006,1.77251e+007,8.88583e+007,7.52459e+026,1.2998e+041,1.50544e+012,6.58556e+019
2.07103e+006,1.77206e+007,8.88499e+007,8.20833e+026,1.41606e+041,1.54966e+012,6.58285e+019
2.13103e+006,1.7716e+007,8.88426e+007,8.80869e+026,1.51794e+041,1.5865e+012,6.58054e+019
2.19103e+006,1.77112e+007,8.88337e+007,9.56678e+026,1.64631e+041,1.6307e+012,6.57768e+019
2.25103e+006,1.77063e+007,8.88246e+007,1.0367e+027,1.7815e+041,1.67489e+012,6.57476e+019
2.31103e+006,1.77012e+007,8.88152e+007,1.12105e+027,1.92366e+041,1.71906e+012,6.57175e+019
2.37103e+006,1.7696e+007,8.88055e+007,1.20983e+027,2.07292e+041,1.76321e+012,6.56867e+019
