X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,1.76e+007,8.8e+007,1e-010,1e-010,1e-010,6.48882e+019
51025.6,1.76e+007,8.79999e+007,1.51851e+022,2.11714e+036,4.07053e+010,6.48879e+019
111026,1.75998e+007,8.79996e+007,1.04102e+023,1.45136e+037,7.73271e+010,6.4887e+019
171026,1.75995e+007,8.79991e+007,4.01566e+023,5.59801e+037,1.21273e+011,6.48853e+019
231026,1.7599e+007,8.79983e+007,1.0154e+024,1.41534e+038,1.65217e+011,6.48827e+019
281026,1.75986e+007,8.79972e+007,2.06024e+024,2.87124e+038,2.0916e+011,6.48794e+019
341026,1.75979e+007,8.7996e+007,3.65067e+024,5.08672e+038,2.53102e+011,6.48754e+019
401026,1.75971e+007,8.79944e+007,5.90127e+024,8.22066e+038,2.97041e+011,6.48705e+019
461026,1.75961e+007,8.79927e+007,8.92657e+024,1.24316e+039,3.40977e+011,6.48649e+019
521026,1.7595e+007,8.79907e+007,1.28411e+025,1.78775e+039,3.84911e+011,6.48585e+019
581026,1.75938e+007,8.79884e+007,1.77593e+025,2.47159e+039,4.28842e+011,6.48513e+019
641026,1.75925e+007,8.79859e+007,2.37955e+025,3.31037e+039,4.72769e+011,6.48434e+019
701026,1.7591e+007,8.79832e+007,3.10641e+025,4.31971e+039,5.16692e+011,6.48346e+019
761026,1.75894e+007,8.79802e+007,3.96795e+025,5.51517e+039,5.6061e+011,6.48251e+019
821026,1.75877e+007,8.7977e+007,4.97557e+025,6.9122e+039,6.04524e+011,6.48149e+019
881026,1.75858e+007,8.79735e+007,6.1407e+025,8.5262e+039,6.48432e+011,6.48038e+019
941026,1.75838e+007,8.79698e+007,7.47474e+025,1.03725e+040,6.92336e+011,6.4792e+019
1.00103e+006,1.75817e+007,8.79658e+007,8.98909e+025,1.24661e+040,7.36233e+011,6.47795e+019
1.06103e+006,1.75794e+007,8.79616e+007,1.06951e+026,1.48224e+040,7.80124e+011,6.47661e+019
1.12103e+006,1.7577e+007,8.79572e+007,1.26043e+026,1.74561e+040,8.24009e+011,6.4752e+019
1.18103e+006,1.75745e+007,8.79525e+007,1.47278e+026,2.03821e+040,8.67886e+011,6.47371e+019
1.24103e+006,1.75718e+007,8.79476e+007,1.70772e+026,2.36153e+040,9.11756e+011,6.47214e+019
1.30103e+006,1.7569e+007,8.79424e+007,1.96637e+026,2.71701e+040,9.55619e+011,6.4705e+019
1.36103e+006,1.75661e+007,8.7937e+007,2.24987e+026,3.1061e+040,9.99473e+011,6.46878e+019
1.42103e+006,1.75631e+007,8.79313e+007,2.55935e+026,3.53024e+040,1.04332e+012,6.46698e+019
1.48103e+006,1.75599e+007,8.79254e+007,2.89594e+026,3.99083e+040,1.08716e+012,6.46511e+019
1.54103e+006,1.75566e+007,8.79193e+007,3.26077e+026,4.48929e+040,1.13098e+012,6.46316e+019
1.60103e+006,1.75531e+007,8.79129e+007,3.65498e+026,5.02699e+040,1.1748e+012,6.46114e+019
1.66103e+006,1.75496e+007,8.79063e+007,4.07967e+026,5.6053e+040,1.21861e+012,6.45903e+019
1.72103e+006,1.75459e+007,8.78994e+007,4.53599e+026,6.22558e+040,1.26241e+012,6.45685e+019
1.78103e+006,1.7542e+007,8.78923e+007,5.02505e+026,6.88915e+040,1.3062e+012,6.4546e+019
1.84103e+006,1.75381e+007,8.78849e+007,5.54797e+026,7.59734e+040,1.34997e+012,6.45227e+019
1.90103e+006,1.7534e+007,8.78773e+007,6.10588e+026,8.35143e+040,1.39374e+012,6.44986e+019
1.96103e+006,1.75297e+007,8.78695e+007,6.69989e+026,9.1527e+040,1.43749e+012,6.44738e+019
2.02103e+006,1.75254e+007,8.78614e+007,7.33113e+026,1.00024e+041,1.48123e+012,6.44482e+019
2.08103e+006,1.75209e+007,8.78531e+007,8.00069e+026,1.09018e+041,1.52496e+012,6.44218e+019
2.14103e+006,1.75163e+007,8.78445e+007,8.70971e+026,1.18521e+041,1.56868e+012,6.43947e+019
2.20103e+006,1.75115e+007,8.78357e+007,9.45928e+026,1.28544e+041,1.61238e+012,6.43669e+019
2.26103e+006,1.75067e+007,8.78267e+007,1.02505e+027,1.391e+041,1.65607e+012,6.43383e+019
2.32103e+006,1.75017e+007,8.78174e+007,1.10845e+027,1.502e+041,1.69974e+012,6.43089e+019
2.38103e+006,1.74965e+007,8.78079e+007,1.19624e+027,1.61855e+041,1.7434e+012,6.42788e+019
2.44103e+006,1.74913e+007,8.77981e+007,1.28853e+027,1.74077e+041,1.78705e+012,6.42479e+019
2.50103e+006,1.74859e+007,8.77881e+007,1.38542e+027,1.86876e+041,1.83068e+012,6.42163e+019
2.56103e+006,1.74804e+007,8.77778e+007,1.48703e+027,2.00262e+041,1.8743e+012,6.41839e+019
2.62103e+006,1.74747e+007,8.77674e+007,1.59347e+027,2.14246e+041,1.9179e+012,6.41508e+019
2.68103e+006,1.74689e+007,8.77566e+007,1.70485e+027,2.28838e+041,1.96148e+012,6.41169e+019
2.74103e+006,1.7463e+007,8.77457e+007,1.82127e+027,2.44048e+041,2.00505e+012,6.40823e+019
2.80103e+006,1.7457e+007,8.77344e+007,1.94285e+027,2.59886e+041,2.0486e+012,6.4047e+019
2.86103e+006,1.74508e+007,8.7723e+007,2.06968e+027,2.7636e+041,2.09213e+012,6.40109e+019
2.92103e+006,1.74445e+007,8.77113e+007,2.20189e+027,2.93479e+041,2.13565e+012,6.3974e+019
2.98103e+006,1.74381e+007,8.76994e+007,2.33958e+027,3.11253e+041,2.17914e+012,6.39365e+019
3.04103e+006,1.74316e+007,8.76872e+007,2.48285e+027,3.2969e+041,2.22262e+012,6.38981e+019
3.10103e+006,1.74249e+007,8.76748e+007,2.63182e+027,3.48798e+041,2.26608e+012,6.38591e+019
3.16103e+006,1.74181e+007,8.76621e+007,2.78659e+027,3.68585e+041,2.30953e+012,6.38193e+019
3.22103e+006,1.74112e+007,8.76493e+007,2.94727e+027,3.89059e+041,2.35295e+012,6.37788e+019
3.28103e+006,1.74041e+007,8.76361e+007,3.11396e+027,4.10227e+041,2.39635e+012,6.37375e+019
3.34103e+006,1.73969e+007,8.76228e+007,3.28677e+027,4.32096e+041,2.43973e+012,6.36956e+019
3.40103e+006,1.73896e+007,8.76092e+007,3.46581e+027,4.54673e+041,2.4831e+012,6.36529e+019
3.46103e+006,1.73822e+007,8.75953e+007,3.65118e+027,4.77965e+041,2.52644e+012,6.36094e+019
3.52103e+006,1.73746e+007,8.75812e+007,3.84299e+027,5.01978e+041,2.56976e+012,6.35653e+019
3.58103e+006,1.73669e+007,8.75669e+007,4.04134e+027,5.26717e+041,2.61306e+012,6.35204e+019
3.64103e+006,1.73591e+007,8.75524e+007,4.24633e+027,5.52189e+041,2.65633e+012,6.34748e+019
