X = 0.2
Y = 0.3
Z = 0.5
mu = 1.14286
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,2.72e+006,1.36e+007,1e-010,1e-010,1e-010,1.32621e+018
51000.1,2.71999e+006,1.36e+007,2.31668e+021,3.35601e+019,2.80579e+012,1.32621e+018
111000,2.71997e+006,1.35999e+007,2.09765e+022,3.03857e+020,5.84805e+012,1.32619e+018
171000,2.71993e+006,1.35998e+007,7.36963e+022,1.06745e+021,8.89031e+012,1.32615e+018
231000,2.71987e+006,1.35997e+007,1.78193e+023,2.58075e+021,1.19326e+013,1.3261e+018
291000,2.71979e+006,1.35995e+007,3.52181e+023,5.09986e+021,1.49748e+013,1.32603e+018
351000,2.7197e+006,1.35992e+007,6.13373e+023,8.88055e+021,1.8017e+013,1.32596e+018
411000,2.71959e+006,1.35989e+007,9.79477e+023,1.41781e+022,2.10593e+013,1.32586e+018
471000,2.71946e+006,1.35986e+007,1.4682e+024,2.12472e+022,2.41015e+013,1.32575e+018
531000,2.71931e+006,1.35982e+007,2.09723e+024,3.0342e+022,2.71437e+013,1.32563e+018
591000,2.71915e+006,1.35978e+007,2.88427e+024,4.17158e+022,3.01859e+013,1.32549e+018
651000,2.71897e+006,1.35974e+007,3.847e+024,5.56211e+022,3.3228e+013,1.32534e+018
711000,2.71877e+006,1.35969e+007,5.0031e+024,7.23095e+022,3.62701e+013,1.32517e+018
771000,2.71855e+006,1.35963e+007,6.37024e+024,9.20314e+022,3.93123e+013,1.32499e+018
831000,2.71832e+006,1.35957e+007,7.96608e+024,1.15036e+023,4.23543e+013,1.32479e+018
891000,2.71807e+006,1.35951e+007,9.80828e+024,1.41573e+023,4.53964e+013,1.32458e+018
951000,2.7178e+006,1.35944e+007,1.19145e+025,1.71887e+023,4.84384e+013,1.32435e+018
1.011e+006,2.71751e+006,1.35937e+007,1.43023e+025,2.06225e+023,5.14804e+013,1.32411e+018
1.071e+006,2.71721e+006,1.35931e+007,1.652e+025,2.3809e+023,5.40154e+013,1.3239e+018
1.131e+006,2.71689e+006,1.35923e+007,1.94699e+025,2.80437e+023,5.70573e+013,1.32363e+018
1.191e+006,2.71655e+006,1.35914e+007,2.27513e+025,3.27496e+023,6.00992e+013,1.32335e+018
1.251e+006,2.71619e+006,1.35905e+007,2.63817e+025,3.79505e+023,6.31411e+013,1.32306e+018
1.311e+006,2.71582e+006,1.35896e+007,3.03789e+025,4.36702e+023,6.61829e+013,1.32275e+018
1.371e+006,2.71543e+006,1.35886e+007,3.47602e+025,4.99323e+023,6.92247e+013,1.32242e+018
1.431e+006,2.71502e+006,1.35876e+007,3.95433e+025,5.67602e+023,7.22664e+013,1.32208e+018
1.491e+006,2.71459e+006,1.35865e+007,4.47456e+025,6.4177e+023,7.53081e+013,1.32172e+018
1.551e+006,2.71415e+006,1.35854e+007,5.03847e+025,7.22056e+023,7.83497e+013,1.32136e+018
1.611e+006,2.71369e+006,1.35843e+007,5.64781e+025,8.08689e+023,8.13913e+013,1.32097e+018
1.671e+006,2.71321e+006,1.35831e+007,6.30431e+025,9.01893e+023,8.44328e+013,1.32057e+018
1.731e+006,2.71271e+006,1.35818e+007,7.00973e+025,1.00189e+024,8.74743e+013,1.32016e+018
1.791e+006,2.7122e+006,1.35805e+007,7.76581e+025,1.1089e+024,9.05157e+013,1.31973e+018
1.851e+006,2.71167e+006,1.35792e+007,8.57428e+025,1.22315e+024,9.35571e+013,1.31929e+018
1.911e+006,2.71112e+006,1.35778e+007,9.43688e+025,1.34484e+024,9.65983e+013,1.31884e+018
1.971e+006,2.71056e+006,1.35764e+007,1.03554e+026,1.47419e+024,9.96396e+013,1.31837e+018
2.031e+006,2.70997e+006,1.3575e+007,1.13314e+026,1.6114e+024,1.02681e+014,1.31788e+018
2.091e+006,2.70937e+006,1.35735e+007,1.23668e+026,1.7567e+024,1.05722e+014,1.31738e+018
2.151e+006,2.70876e+006,1.35719e+007,1.34633e+026,1.91027e+024,1.08763e+014,1.31687e+018
2.211e+006,2.70812e+006,1.35703e+007,1.46226e+026,2.07233e+024,1.11804e+014,1.31634e+018
2.271e+006,2.70747e+006,1.35687e+007,1.58463e+026,2.24306e+024,1.14845e+014,1.3158e+018
2.331e+006,2.7068e+006,1.3567e+007,1.71363e+026,2.42267e+024,1.17885e+014,1.31524e+018
2.391e+006,2.70611e+006,1.35653e+007,1.84943e+026,2.61134e+024,1.20926e+014,1.31467e+018
2.451e+006,2.70541e+006,1.35635e+007,1.99219e+026,2.80926e+024,1.23967e+014,1.31409e+018
2.511e+006,2.70469e+006,1.35617e+007,2.14209e+026,3.01663e+024,1.27007e+014,1.31349e+018
2.571e+006,2.70395e+006,1.35599e+007,2.2993e+026,3.23361e+024,1.30048e+014,1.31287e+018
2.631e+006,2.7032e+006,1.3558e+007,2.46398e+026,3.4604e+024,1.33088e+014,1.31224e+018
2.691e+006,2.70242e+006,1.3556e+007,2.63632e+026,3.69716e+024,1.36129e+014,1.3116e+018
