X = 0.2
Y = 0.3
Z = 0.5
mu = 1.14286
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,1.16e+006,5.8e+006,1e-010,1e-010,1e-010,2.83777e+017
51338,1.16e+006,5.79999e+006,1.10422e+021,7.44474e+016,1.35007e+013,2.83775e+017
111338,1.15999e+006,5.79997e+006,9.44102e+021,6.36512e+017,2.76064e+013,2.83772e+017
171338,1.15998e+006,5.79993e+006,3.25667e+022,2.19559e+018,4.17122e+013,2.83766e+017
231338,1.15996e+006,5.79988e+006,7.80372e+022,5.26095e+018,5.5818e+013,2.83757e+017
291338,1.15993e+006,5.7998e+006,1.53408e+023,1.03417e+019,6.99238e+013,2.83745e+017
351338,1.1599e+006,5.79972e+006,2.66232e+023,1.79465e+019,8.40296e+013,2.83732e+017
411338,1.15986e+006,5.79961e+006,4.24064e+023,2.8584e+019,9.81354e+013,2.83715e+017
471338,1.15982e+006,5.7995e+006,6.34454e+023,4.27621e+019,1.12241e+014,2.83696e+017
531338,1.15977e+006,5.79936e+006,9.04952e+023,6.09885e+019,1.26347e+014,2.83675e+017
591338,1.15971e+006,5.79921e+006,1.24311e+024,8.37702e+019,1.40453e+014,2.83651e+017
651338,1.15965e+006,5.79904e+006,1.65646e+024,1.11614e+020,1.54559e+014,2.83624e+017
711338,1.15958e+006,5.79886e+006,2.15256e+024,1.45025e+020,1.68665e+014,2.83595e+017
771338,1.15951e+006,5.79866e+006,2.73894e+024,1.84508e+020,1.8277e+014,2.83563e+017
831338,1.15943e+006,5.79845e+006,3.42314e+024,2.30569e+020,1.96876e+014,2.83529e+017
891338,1.15934e+006,5.79822e+006,4.2127e+024,2.83709e+020,2.10982e+014,2.83493e+017
951338,1.15925e+006,5.79797e+006,5.11514e+024,3.44432e+020,2.25088e+014,2.83453e+017
1.01134e+006,1.15915e+006,5.79771e+006,6.138e+024,4.13239e+020,2.39194e+014,2.83412e+017
1.07134e+006,1.15905e+006,5.79743e+006,7.28878e+024,4.9063e+020,2.533e+014,2.83367e+017
1.13134e+006,1.15894e+006,5.79714e+006,8.57502e+024,5.77104e+020,2.67406e+014,2.83321e+017
1.19134e+006,1.15882e+006,5.79683e+006,1.00042e+025,6.7316e+020,2.81512e+014,2.83271e+017
1.25134e+006,1.1587e+006,5.7965e+006,1.15839e+025,7.79294e+020,2.95618e+014,2.83219e+017
1.31134e+006,1.15857e+006,5.79616e+006,1.33215e+025,8.96001e+020,3.09724e+014,2.83165e+017
1.37134e+006,1.15844e+006,5.7958e+006,1.52247e+025,1.02378e+021,3.2383e+014,2.83108e+017
1.43134e+006,1.1583e+006,5.79543e+006,1.73008e+025,1.16311e+021,3.37936e+014,2.83049e+017
1.49134e+006,1.15815e+006,5.79504e+006,1.95573e+025,1.3145e+021,3.52043e+014,2.82987e+017
1.55134e+006,1.158e+006,5.79463e+006,2.20018e+025,1.47842e+021,3.66149e+014,2.82922e+017
1.61134e+006,1.15784e+006,5.79421e+006,2.46417e+025,1.65538e+021,3.80255e+014,2.82855e+017
1.67134e+006,1.15768e+006,5.79377e+006,2.74845e+025,1.84584e+021,3.94361e+014,2.82786e+017
1.73134e+006,1.15751e+006,5.79332e+006,3.05376e+025,2.05031e+021,4.08468e+014,2.82714e+017
1.79134e+006,1.15734e+006,5.79285e+006,3.38085e+025,2.26925e+021,4.22574e+014,2.82639e+017
1.85134e+006,1.15716e+006,5.79237e+006,3.73047e+025,2.50316e+021,4.3668e+014,2.82562e+017
1.91134e+006,1.15697e+006,5.79187e+006,4.10335e+025,2.7525e+021,4.50787e+014,2.82483e+017
1.97134e+006,1.15678e+006,5.79135e+006,4.50024e+025,3.01776e+021,4.64893e+014,2.82401e+017
2.03134e+006,1.15658e+006,5.79082e+006,4.92189e+025,3.29941e+021,4.79e+014,2.82316e+017
2.09134e+006,1.15637e+006,5.79027e+006,5.36903e+025,3.59793e+021,4.93106e+014,2.82229e+017
2.15134e+006,1.15616e+006,5.7897e+006,5.84241e+025,3.91377e+021,5.07213e+014,2.82139e+017
