X = 0.2
Y = 0.3
Z = 0.5
mu = 1.14286
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,1.64e+006,8.2e+006,1e-010,1e-010,1e-010,5.29705e+017
51350.4,1.64e+006,8.19999e+006,1.56623e+021,5.96844e+017,7.24656e+012,5.29703e+017
101350,1.63999e+006,8.19995e+006,1.33689e+022,5.09442e+018,1.48097e+013,5.29695e+017
161350,1.63997e+006,8.19989e+006,4.60911e+022,1.75632e+019,2.23728e+013,5.29683e+017
221350,1.63994e+006,8.19981e+006,1.10415e+023,4.20726e+019,2.9936e+013,5.29665e+017
281350,1.6399e+006,8.1997e+006,2.17022e+023,8.26902e+019,3.74991e+013,5.29642e+017
341350,1.63985e+006,8.19957e+006,3.76592e+023,1.43481e+020,4.50622e+013,5.29613e+017
401350,1.63979e+006,8.19942e+006,5.99803e+023,2.28508e+020,5.26253e+013,5.2958e+017
461350,1.63973e+006,8.19924e+006,8.97329e+023,3.4183e+020,6.01884e+013,5.29541e+017
521350,1.63965e+006,8.19907e+006,1.20974e+024,4.60805e+020,6.6491e+013,5.29505e+017
581350,1.63956e+006,8.19884e+006,1.67122e+024,6.36528e+020,7.40541e+013,5.29457e+017
641350,1.63947e+006,8.19859e+006,2.23726e+024,8.52023e+020,8.16172e+013,5.29404e+017
701350,1.63937e+006,8.19832e+006,2.9185e+024,1.11133e+021,8.91803e+013,5.29345e+017
761350,1.63925e+006,8.19803e+006,3.72562e+024,1.41848e+021,9.67433e+013,5.29282e+017
821350,1.63913e+006,8.19771e+006,4.66925e+024,1.7775e+021,1.04306e+014,5.29213e+017
881350,1.639e+006,8.19736e+006,5.76005e+024,2.19241e+021,1.11869e+014,5.29139e+017
941350,1.63886e+006,8.19699e+006,7.00867e+024,2.66722e+021,1.19432e+014,5.2906e+017
1.00135e+006,1.63871e+006,8.1966e+006,8.42573e+024,3.20594e+021,1.26995e+014,5.28976e+017
1.05135e+006,1.63858e+006,8.19618e+006,1.00219e+025,3.81255e+021,1.34558e+014,5.28886e+017
1.11135e+006,1.63841e+006,8.19574e+006,1.18077e+025,4.49105e+021,1.42121e+014,5.28792e+017
1.17135e+006,1.63823e+006,8.19528e+006,1.37939e+025,5.2454e+021,1.49684e+014,5.28692e+017
1.23135e+006,1.63805e+006,8.19479e+006,1.5991e+025,6.07957e+021,1.57247e+014,5.28587e+017
1.29135e+006,1.63785e+006,8.19427e+006,1.84097e+025,6.9975e+021,1.6481e+014,5.28477e+017
1.35135e+006,1.63765e+006,8.19373e+006,2.10605e+025,8.00314e+021,1.72373e+014,5.28362e+017
1.41135e+006,1.63744e+006,8.19317e+006,2.3954e+025,9.10041e+021,1.79935e+014,5.28242e+017
1.47135e+006,1.63721e+006,8.19259e+006,2.71008e+025,1.02932e+022,1.87498e+014,5.28117e+017
1.53135e+006,1.63698e+006,8.19198e+006,3.05114e+025,1.15855e+022,1.95061e+014,5.27986e+017
1.59135e+006,1.63674e+006,8.19134e+006,3.41965e+025,1.29811e+022,2.02624e+014,5.2785e+017
1.65135e+006,1.63649e+006,8.19069e+006,3.81665e+025,1.44838e+022,2.10186e+014,5.2771e+017
1.71135e+006,1.63623e+006,8.19e+006,4.24321e+025,1.60977e+022,2.17749e+014,5.27564e+017
1.77135e+006,1.63596e+006,8.1893e+006,4.70036e+025,1.78264e+022,2.25312e+014,5.27413e+017
1.83135e+006,1.63569e+006,8.18857e+006,5.18918e+025,1.96738e+022,2.32874e+014,5.27257e+017
1.89135e+006,1.6354e+006,8.18781e+006,5.71069e+025,2.16438e+022,2.40437e+014,5.27095e+017
1.95135e+006,1.6351e+006,8.18704e+006,6.26596e+025,2.374e+022,2.47999e+014,5.26929e+017
2.01135e+006,1.6348e+006,8.18623e+006,6.85603e+025,2.59664e+022,2.55562e+014,5.26758e+017
2.07135e+006,1.63448e+006,8.18541e+006,7.48195e+025,2.83265e+022,2.63124e+014,5.26581e+017
2.13135e+006,1.63416e+006,8.18456e+006,8.14477e+025,3.08242e+022,2.70686e+014,5.264e+017
2.19135e+006,1.63383e+006,8.18368e+006,8.84552e+025,3.34632e+022,2.78249e+014,5.26213e+017
2.25135e+006,1.63348e+006,8.18279e+006,9.58525e+025,3.62471e+022,2.85811e+014,5.26021e+017
2.31135e+006,1.63313e+006,8.18186e+006,1.0365e+026,3.91796e+022,2.93373e+014,5.25824e+017
2.37135e+006,1.63277e+006,8.18092e+006,1.11858e+026,4.22644e+022,3.00935e+014,5.25622e+017
2.43135e+006,1.6324e+006,8.17995e+006,1.20487e+026,4.55051e+022,3.08497e+014,5.25415e+017
2.49135e+006,1.63202e+006,8.17895e+006,1.29548e+026,4.89054e+022,3.16059e+014,5.25203e+017
2.55135e+006,1.63164e+006,8.17794e+006,1.3905e+026,5.24687e+022,3.23621e+014,5.24986e+017
2.61135e+006,1.63124e+006,8.17689e+006,1.49004e+026,5.61986e+022,3.31183e+014,5.24764e+017
2.67135e+006,1.63083e+006,8.17583e+006,1.59421e+026,6.00987e+022,3.38745e+014,5.24537e+017
2.73135e+006,1.63042e+006,8.17474e+006,1.7031e+026,6.41726e+022,3.46307e+014,5.24305e+017
2.79135e+006,1.62999e+006,8.17363e+006,1.81682e+026,6.84236e+022,3.53869e+014,5.24068e+017
2.85135e+006,1.62956e+006,8.17249e+006,1.93547e+026,7.28552e+022,3.61431e+014,5.23826e+017
2.91135e+006,1.62912e+006,8.17133e+006,2.05916e+026,7.74709e+022,3.68992e+014,5.23579e+017
2.97135e+006,1.62867e+006,8.17014e+006,2.18798e+026,8.22741e+022,3.76554e+014,5.23326e+017
3.03135e+006,1.62821e+006,8.16893e+006,2.32205e+026,8.72681e+022,3.84115e+014,5.23069e+017
3.09135e+006,1.62774e+006,8.1677e+006,2.46145e+026,9.24563e+022,3.91677e+014,5.22807e+017
3.15135e+006,1.62726e+006,8.16644e+006,2.6063e+026,9.78421e+022,3.99238e+014,5.2254e+017
3.21135e+006,1.62677e+006,8.16516e+006,2.75669e+026,1.03429e+023,4.068e+014,5.22268e+017
3.27135e+006,1.62627e+006,8.16386e+006,2.91272e+026,1.09219e+023,4.14361e+014,5.21991e+017
3.33135e+006,1.62577e+006,8.16253e+006,3.0745e+026,1.15218e+023,4.21922e+014,5.21709e+017
3.39135e+006,1.62525e+006,8.16118e+006,3.24213e+026,1.21426e+023,4.29483e+014,5.21422e+017
3.45135e+006,1.62473e+006,8.1598e+006,3.41571e+026,1.27849e+023,4.37044e+014,5.2113e+017
