X = 0.75
Y = 0.24999
Z = 1e-005
mu = 0.592593
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,2.84e+006,1.42e+007,1e-010,1e-010,1e-010,2.05599e+018
51305.9,2.83999e+006,1.42e+007,2.65728e+021,2.32344e+020,6.81057e+009,2.05598e+018
111306,2.83997e+006,1.41999e+007,2.29207e+022,2.00408e+021,1.39673e+010,2.05596e+018
171306,2.83994e+006,1.41999e+007,6.66026e+022,5.82332e+021,1.99312e+010,2.05592e+018
231306,2.83989e+006,1.41998e+007,1.67191e+023,1.46177e+022,2.70878e+010,2.05586e+018
281306,2.83983e+006,1.41996e+007,3.37799e+023,2.95328e+022,3.42442e+010,2.05579e+018
341306,2.83976e+006,1.41995e+007,5.96921e+023,5.21843e+022,4.14004e+010,2.05569e+018
401306,2.83966e+006,1.41993e+007,9.63048e+023,8.41867e+022,4.85564e+010,2.05558e+018
461306,2.83955e+006,1.4199e+007,1.45467e+024,1.27153e+023,5.5712e+010,2.05544e+018
521306,2.83943e+006,1.41988e+007,2.09027e+024,1.82696e+023,6.28674e+010,2.05529e+018
581306,2.83929e+006,1.41985e+007,2.88832e+024,2.52425e+023,7.00224e+010,2.05513e+018
641306,2.83914e+006,1.41981e+007,3.8673e+024,3.37948e+023,7.71769e+010,2.05494e+018
701306,2.83897e+006,1.41978e+007,5.04567e+024,4.40872e+023,8.4331e+010,2.05473e+018
761306,2.83878e+006,1.41974e+007,6.4419e+024,5.628e+023,9.14846e+010,2.05451e+018
821306,2.83858e+006,1.41969e+007,8.07443e+024,7.05333e+023,9.86377e+010,2.05427e+018
881306,2.83837e+006,1.41965e+007,9.9617e+024,8.7007e+023,1.0579e+011,2.05401e+018
941306,2.83814e+006,1.4196e+007,1.21222e+025,1.05861e+024,1.12942e+011,2.05374e+018
1.00131e+006,2.83789e+006,1.41955e+007,1.45742e+025,1.27253e+024,1.20093e+011,2.05344e+018
1.05131e+006,2.83768e+006,1.41949e+007,1.73363e+025,1.51344e+024,1.27244e+011,2.05313e+018
1.11131e+006,2.83741e+006,1.41943e+007,2.04268e+025,1.78291e+024,1.34393e+011,2.0528e+018
1.17131e+006,2.83712e+006,1.41937e+007,2.38641e+025,2.08253e+024,1.41542e+011,2.05245e+018
1.23131e+006,2.83682e+006,1.4193e+007,2.76666e+025,2.41387e+024,1.4869e+011,2.05208e+018
1.29131e+006,2.8365e+006,1.41923e+007,3.18527e+025,2.7785e+024,1.55838e+011,2.0517e+018
1.35131e+006,2.83617e+006,1.41916e+007,3.64407e+025,3.17801e+024,1.62984e+011,2.05129e+018
1.41131e+006,2.83582e+006,1.41909e+007,4.14489e+025,3.61393e+024,1.70129e+011,2.05087e+018
1.47131e+006,2.83545e+006,1.41901e+007,4.68957e+025,4.08785e+024,1.77274e+011,2.05044e+018
1.53131e+006,2.83508e+006,1.41893e+007,5.27994e+025,4.6013e+024,1.84417e+011,2.04998e+018
1.59131e+006,2.83468e+006,1.41884e+007,5.91782e+025,5.15584e+024,1.91559e+011,2.0495e+018
1.65131e+006,2.83428e+006,1.41875e+007,6.60505e+025,5.75302e+024,1.987e+011,2.04901e+018
1.71131e+006,2.83385e+006,1.41866e+007,7.34345e+025,6.39436e+024,2.0584e+011,2.0485e+018
1.77131e+006,2.83342e+006,1.41857e+007,8.13484e+025,7.0814e+024,2.12979e+011,2.04797e+018
1.83131e+006,2.83296e+006,1.41847e+007,8.98105e+025,7.81567e+024,2.20116e+011,2.04743e+018
1.89131e+006,2.83249e+006,1.41837e+007,9.8839e+025,8.59867e+024,2.27252e+011,2.04686e+018
1.95131e+006,2.83201e+006,1.41827e+007,1.08452e+026,9.43193e+024,2.34387e+011,2.04628e+018
2.01131e+006,2.83151e+006,1.41816e+007,1.18668e+026,1.0317e+025,2.4152e+011,2.04568e+018
2.07131e+006,2.831e+006,1.41805e+007,1.29504e+026,1.12552e+025,2.48652e+011,2.04506e+018
2.13131e+006,2.83047e+006,1.41793e+007,1.4098e+026,1.22483e+025,2.55783e+011,2.04443e+018
2.19131e+006,2.82993e+006,1.41782e+007,1.53112e+026,1.32975e+025,2.62912e+011,2.04377e+018
2.25131e+006,2.82937e+006,1.4177e+007,1.6592e+026,1.44045e+025,2.70039e+011,2.0431e+018
2.31131e+006,2.8288e+006,1.41757e+007,1.79421e+026,1.55706e+025,2.77165e+011,2.04241e+018
2.37131e+006,2.82821e+006,1.41745e+007,1.93633e+026,1.67974e+025,2.84289e+011,2.0417e+018
2.43131e+006,2.82761e+006,1.41732e+007,2.08574e+026,1.80863e+025,2.91412e+011,2.04098e+018
2.49131e+006,2.82699e+006,1.41718e+007,2.24262e+026,1.94387e+025,2.98533e+011,2.04024e+018
2.55131e+006,2.82636e+006,1.41705e+007,2.40716e+026,2.08561e+025,3.05652e+011,2.03948e+018
2.61131e+006,2.82571e+006,1.41691e+007,2.57952e+026,2.23399e+025,3.12769e+011,2.0387e+018
2.67131e+006,2.82505e+006,1.41677e+007,2.7599e+026,2.38915e+025,3.19884e+011,2.03791e+018
2.73131e+006,2.82437e+006,1.41662e+007,2.94846e+026,2.55123e+025,3.26998e+011,2.03709e+018
2.79131e+006,2.82368e+006,1.41647e+007,3.14539e+026,2.72037e+025,3.34109e+011,2.03626e+018
2.85131e+006,2.82297e+006,1.41632e+007,3.35086e+026,2.89672e+025,3.41219e+011,2.03541e+018
2.91131e+006,2.82225e+006,1.41616e+007,3.56505e+026,3.0804e+025,3.48327e+011,2.03455e+018
2.97131e+006,2.82151e+006,1.41601e+007,3.78815e+026,3.27157e+025,3.55432e+011,2.03367e+018
3.03131e+006,2.82076e+006,1.41584e+007,4.02032e+026,3.47034e+025,3.62536e+011,2.03277e+018
3.09131e+006,2.82e+006,1.41568e+007,4.26174e+026,3.67686e+025,3.69637e+011,2.03185e+018
