X = 0.75
Y = 0.24999
Z = 1e-005
mu = 0.592593
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,2.2e+006,1.1e+007,1e-010,1e-010,1e-010,1.27457e+018
51447.9,2.2e+006,1.1e+007,2.13029e+021,4.95998e+019,5.33646e+009,1.27457e+018
111448,2.19998e+006,1.1e+007,1.80558e+022,4.20391e+020,1.08804e+010,1.27455e+018
171448,2.19995e+006,1.09999e+007,6.21075e+022,1.44601e+021,1.64243e+010,1.27453e+018
231448,2.19992e+006,1.09998e+007,1.48616e+023,3.46002e+021,2.19681e+010,1.27449e+018
291448,2.19987e+006,1.09997e+007,2.91909e+023,6.79586e+021,2.75118e+010,1.27444e+018
351448,2.19981e+006,1.09996e+007,5.06314e+023,1.17868e+022,3.30554e+010,1.27438e+018
411448,2.19974e+006,1.09994e+007,8.06156e+023,1.8766e+022,3.85987e+010,1.27431e+018
471448,2.19966e+006,1.09992e+007,1.20576e+024,2.80662e+022,4.41419e+010,1.27423e+018
531448,2.19956e+006,1.0999e+007,1.71943e+024,4.002e+022,4.96847e+010,1.27414e+018
591448,2.19946e+006,1.09988e+007,2.3615e+024,5.49597e+022,5.52274e+010,1.27404e+018
651448,2.19935e+006,1.09985e+007,3.14627e+024,7.32172e+022,6.07697e+010,1.27393e+018
711448,2.19922e+006,1.09983e+007,4.08804e+024,9.51239e+022,6.63116e+010,1.27381e+018
771448,2.19908e+006,1.0998e+007,5.20112e+024,1.21011e+023,7.18532e+010,1.27367e+018
831448,2.19893e+006,1.09976e+007,6.4998e+024,1.51209e+023,7.73944e+010,1.27353e+018
891448,2.19877e+006,1.09973e+007,7.99837e+024,1.86048e+023,8.29352e+010,1.27337e+018
951448,2.1986e+006,1.09969e+007,9.71111e+024,2.25857e+023,8.84754e+010,1.27321e+018
1.01145e+006,2.19842e+006,1.09965e+007,1.16523e+025,2.70966e+023,9.40152e+010,1.27303e+018
1.07145e+006,2.19823e+006,1.09961e+007,1.38362e+025,3.21702e+023,9.95545e+010,1.27285e+018
1.13145e+006,2.19803e+006,1.09956e+007,1.6277e+025,3.78393e+023,1.05093e+011,1.27265e+018
1.19145e+006,2.19781e+006,1.09952e+007,1.89891e+025,4.41367e+023,1.10631e+011,1.27244e+018
1.25145e+006,2.19759e+006,1.09947e+007,2.19867e+025,5.10949e+023,1.16169e+011,1.27222e+018
1.31145e+006,2.19735e+006,1.09942e+007,2.52839e+025,5.87464e+023,1.21706e+011,1.27199e+018
1.37145e+006,2.1971e+006,1.09936e+007,2.8895e+025,6.71237e+023,1.27242e+011,1.27175e+018
1.43145e+006,2.19684e+006,1.09931e+007,3.28343e+025,7.62592e+023,1.32777e+011,1.2715e+018
1.49145e+006,2.19657e+006,1.09925e+007,3.71159e+025,8.61852e+023,1.38312e+011,1.27124e+018
1.55145e+006,2.19629e+006,1.09918e+007,4.1754e+025,9.69338e+023,1.43846e+011,1.27097e+018
1.61145e+006,2.196e+006,1.09912e+007,4.67628e+025,1.08537e+024,1.49379e+011,1.27069e+018
1.67145e+006,2.19569e+006,1.09905e+007,5.21564e+025,1.21027e+024,1.54912e+011,1.2704e+018
1.73145e+006,2.19538e+006,1.09899e+007,5.7949e+025,1.34436e+024,1.60443e+011,1.27009e+018
1.79145e+006,2.19506e+006,1.09891e+007,6.41548e+025,1.48794e+024,1.65974e+011,1.26978e+018
1.85145e+006,2.19472e+006,1.09884e+007,7.07878e+025,1.64135e+024,1.71503e+011,1.26945e+018
1.91145e+006,2.19437e+006,1.09876e+007,7.78622e+025,1.80489e+024,1.77032e+011,1.26912e+018
1.97145e+006,2.19401e+006,1.09869e+007,8.53921e+025,1.97889e+024,1.8256e+011,1.26877e+018
2.03145e+006,2.19364e+006,1.0986e+007,9.33915e+025,2.16364e+024,1.88086e+011,1.26842e+018
2.09145e+006,2.19326e+006,1.09852e+007,1.01874e+026,2.35947e+024,1.93612e+011,1.26805e+018
2.14145e+006,2.19294e+006,1.09844e+007,1.10855e+026,2.56668e+024,1.99136e+011,1.26767e+018
2.20145e+006,2.19254e+006,1.09835e+007,1.20348e+026,2.78558e+024,2.0466e+011,1.26728e+018
2.26145e+006,2.19213e+006,1.09826e+007,1.30366e+026,3.01648e+024,2.10182e+011,1.26689e+018
2.32145e+006,2.1917e+006,1.09816e+007,1.40923e+026,3.25969e+024,2.15703e+011,1.26648e+018
2.38145e+006,2.19127e+006,1.09807e+007,1.52035e+026,3.51551e+024,2.21223e+011,1.26606e+018
2.44145e+006,2.19083e+006,1.09797e+007,1.63714e+026,3.78424e+024,2.26742e+011,1.26563e+018
2.50145e+006,2.19037e+006,1.09787e+007,1.75974e+026,4.06619e+024,2.32259e+011,1.26519e+018
2.56145e+006,2.1899e+006,1.09777e+007,1.8883e+026,4.36166e+024,2.37775e+011,1.26474e+018
2.62145e+006,2.18943e+006,1.09766e+007,2.02296e+026,4.67093e+024,2.4329e+011,1.26428e+018
2.68145e+006,2.18894e+006,1.09756e+007,2.16385e+026,4.99432e+024,2.48803e+011,1.2638e+018
2.74145e+006,2.18844e+006,1.09745e+007,2.31111e+026,5.33211e+024,2.54315e+011,1.26332e+018
2.80145e+006,2.18793e+006,1.09733e+007,2.46488e+026,5.68461e+024,2.59826e+011,1.26283e+018
2.86145e+006,2.18741e+006,1.09722e+007,2.62529e+026,6.05209e+024,2.65335e+011,1.26233e+018
2.92145e+006,2.18688e+006,1.0971e+007,2.79249e+026,6.43485e+024,2.70843e+011,1.26181e+018
2.98145e+006,2.18633e+006,1.09698e+007,2.96662e+026,6.83318e+024,2.76349e+011,1.26129e+018
3.04145e+006,2.18578e+006,1.09686e+007,3.14781e+026,7.24737e+024,2.81854e+011,1.26076e+018
3.10145e+006,2.18522e+006,1.09674e+007,3.33619e+026,7.67769e+024,2.87357e+011,1.26021e+018
3.16145e+006,2.18464e+006,1.09661e+007,3.53191e+026,8.12443e+024,2.92858e+011,1.25966e+018
3.22145e+006,2.18405e+006,1.09648e+007,3.73511e+026,8.58788e+024,2.98358e+011,1.25909e+018
3.28145e+006,2.18346e+006,1.09635e+007,3.94591e+026,9.06831e+024,3.03856e+011,1.25852e+018
3.34145e+006,2.18285e+006,1.09622e+007,4.16445e+026,9.56599e+024,3.09353e+011,1.25793e+018
3.40145e+006,2.18223e+006,1.09608e+007,4.39088e+026,1.00812e+025,3.14848e+011,1.25733e+018
3.46145e+006,2.1816e+006,1.09594e+007,4.62532e+026,1.06142e+025,3.20341e+011,1.25673e+018
3.52145e+006,2.18096e+006,1.0958e+007,4.86792e+026,1.11653e+025,3.25832e+011,1.25611e+018
3.58145e+006,2.18031e+006,1.09566e+007,5.1188e+026,1.17347e+025,3.31322e+011,1.25549e+018
3.64145e+006,2.17965e+006,1.09551e+007,5.37811e+026,1.23228e+025,3.36809e+011,1.25485e+018
3.70145e+006,2.17897e+006,1.09536e+007,5.64597e+026,1.29297e+025,3.42295e+011,1.2542e+018
3.76145e+006,2.17829e+006,1.09521e+007,5.92252e+026,1.35557e+025,3.47779e+011,1.25354e+018
3.82145e+006,2.17759e+006,1.09506e+007,6.2079e+026,1.42012e+025,3.53261e+011,1.25288e+018
3.88145e+006,2.17689e+006,1.09491e+007,6.50223e+026,1.48662e+025,3.58741e+011,1.2522e+018
3.94145e+006,2.17617e+006,1.09475e+007,6.80566e+026,1.55512e+025,3.64219e+011,1.25151e+018
4.00145e+006,2.17545e+006,1.09459e+007,7.11832e+026,1.62564e+025,3.69694e+011,1.25081e+018
4.06145e+006,2.17471e+006,1.09443e+007,7.44033e+026,1.69819e+025,3.75168e+011,1.25011e+018
4.12145e+006,2.17396e+006,1.09426e+007,7.77183e+026,1.77281e+025,3.8064e+011,1.24939e+018
4.18145e+006,2.1732e+006,1.09409e+007,8.11296e+026,1.84952e+025,3.8611e+011,1.24866e+018
4.24145e+006,2.17243e+006,1.09393e+007,8.46384e+026,1.92834e+025,3.91577e+011,1.24792e+018
4.30145e+006,2.17165e+006,1.09375e+007,8.82461e+026,2.00931e+025,3.97043e+011,1.24718e+018
4.36145e+006,2.17086e+006,1.09358e+007,9.1954e+026,2.09243e+025,4.02506e+011,1.24642e+018
4.42145e+006,2.17006e+006,1.0934e+007,9.57634e+026,2.17774e+025,4.07967e+011,1.24565e+018
4.48145e+006,2.16925e+006,1.09322e+007,9.96755e+026,2.26526e+025,4.13426e+011,1.24487e+018
4.54145e+006,2.16843e+006,1.09304e+007,1.03692e+027,2.35501e+025,4.18882e+011,1.24408e+018
4.60145e+006,2.16759e+006,1.09286e+007,1.07813e+027,2.44701e+025,4.24336e+011,1.24329e+018
4.66145e+006,2.16675e+006,1.09267e+007,1.12042e+027,2.5413e+025,4.29788e+011,1.24248e+018
4.72145e+006,2.16589e+006,1.09248e+007,1.16378e+027,2.63788e+025,4.35237e+011,1.24166e+018
4.78145e+006,2.16503e+006,1.09229e+007,1.20824e+027,2.73678e+025,4.40684e+011,1.24083e+018
4.84145e+006,2.16415e+006,1.0921e+007,1.2538e+027,2.83802e+025,4.46129e+011,1.24e+018
4.90145e+006,2.16327e+006,1.09191e+007,1.30048e+027,2.94163e+025,4.51571e+011,1.23915e+018
4.96145e+006,2.16237e+006,1.09171e+007,1.34829e+027,3.04763e+025,4.5701e+011,1.23829e+018
5.02145e+006,2.16146e+006,1.09151e+007,1.39724e+027,3.15603e+025,4.62448e+011,1.23743e+018
5.08145e+006,2.16055e+006,1.0913e+007,1.44736e+027,3.26686e+025,4.67882e+011,1.23655e+018
5.14145e+006,2.15962e+006,1.0911e+007,1.49864e+027,3.38013e+025,4.73314e+011,1.23567e+018
5.20145e+006,2.15868e+006,1.09089e+007,1.5511e+027,3.49587e+025,4.78743e+011,1.23477e+018
5.26145e+006,2.15773e+006,1.09068e+007,1.60476e+027,3.6141e+025,4.8417e+011,1.23386e+018
5.32145e+006,2.15677e+006,1.09047e+007,1.65962e+027,3.73484e+025,4.89594e+011,1.23295e+018
5.38145e+006,2.1558e+006,1.09026e+007,1.7157e+027,3.8581e+025,4.95015e+011,1.23203e+018
5.44145e+006,2.15482e+006,1.09004e+007,1.77302e+027,3.98391e+025,5.00434e+011,1.23109e+018
5.50145e+006,2.15383e+006,1.08982e+007,1.83158e+027,4.11228e+025,5.0585e+011,1.23015e+018
5.56145e+006,2.15283e+006,1.0896e+007,1.8914e+027,4.24323e+025,5.11263e+011,1.22919e+018
5.62145e+006,2.15182e+006,1.08938e+007,1.95248e+027,4.37678e+025,5.16673e+011,1.22823e+018
5.68145e+006,2.15079e+006,1.08915e+007,2.01485e+027,4.51294e+025,5.2208e+011,1.22726e+018
5.74145e+006,2.14976e+006,1.08892e+007,2.07851e+027,4.65175e+025,5.27485e+011,1.22628e+018
5.80145e+006,2.14872e+006,1.08869e+007,2.14348e+027,4.7932e+025,5.32887e+011,1.22529e+018
5.86145e+006,2.14767e+006,1.08846e+007,2.20976e+027,4.93732e+025,5.38285e+011,1.22428e+018
5.92145e+006,2.1466e+006,1.08822e+007,2.27737e+027,5.08413e+025,5.43681e+011,1.22327e+018
5.98145e+006,2.14553e+006,1.08799e+007,2.34633e+027,5.23364e+025,5.49074e+011,1.22225e+018
6.04145e+006,2.14445e+006,1.08775e+007,2.41664e+027,5.38586e+025,5.54463e+011,1.22123e+018
6.10145e+006,2.14335e+006,1.0875e+007,2.48832e+027,5.54082e+025,5.5985e+011,1.22019e+018
6.16145e+006,2.14225e+006,1.08726e+007,2.56138e+027,5.69852e+025,5.65234e+011,1.21914e+018
6.22145e+006,2.14113e+006,1.08701e+007,2.63582e+027,5.85899e+025,5.70614e+011,1.21808e+018
6.28145e+006,2.14001e+006,1.08676e+007,2.71167e+027,6.02224e+025,5.75992e+011,1.21702e+018
6.34145e+006,2.13887e+006,1.08651e+007,2.78893e+027,6.18827e+025,5.81366e+011,1.21594e+018
6.40145e+006,2.13773e+006,1.08626e+007,2.86762e+027,6.35712e+025,5.86737e+011,1.21486e+018
6.46145e+006,2.13657e+006,1.086e+007,2.94774e+027,6.52878e+025,5.92105e+011,1.21376e+018
6.52145e+006,2.13541e+006,1.08574e+007,3.02931e+027,6.70328e+025,5.9747e+011,1.21266e+018
6.58145e+006,2.13423e+006,1.08548e+007,3.11235e+027,6.88062e+025,6.02831e+011,1.21155e+018
6.64145e+006,2.13305e+006,1.08522e+007,3.19685e+027,7.06082e+025,6.08189e+011,1.21043e+018
6.70145e+006,2.13185e+006,1.08496e+007,3.28284e+027,7.24389e+025,6.13544e+011,1.2093e+018
6.76145e+006,2.13065e+006,1.08469e+007,3.37033e+027,7.42984e+025,6.18895e+011,1.20816e+018
6.82145e+006,2.12943e+006,1.08442e+007,3.45932e+027,7.61869e+025,6.24243e+011,1.20701e+018
6.88145e+006,2.1282e+006,1.08415e+007,3.54983e+027,7.81045e+025,6.29588e+011,1.20585e+018
6.94145e+006,2.12697e+006,1.08387e+007,3.64186e+027,8.00512e+025,6.34929e+011,1.20469e+018
7.00145e+006,2.12572e+006,1.08359e+007,3.73544e+027,8.20273e+025,6.40267e+011,1.20351e+018
7.06145e+006,2.12447e+006,1.08332e+007,3.83057e+027,8.40327e+025,6.45601e+011,1.20233e+018
7.12145e+006,2.1232e+006,1.08303e+007,3.92727e+027,8.60676e+025,6.50932e+011,1.20114e+018
7.18145e+006,2.12193e+006,1.08275e+007,4.02553e+027,8.81321e+025,6.56259e+011,1.19993e+018
7.24145e+006,2.12064e+006,1.08246e+007,4.12538e+027,9.02263e+025,6.61582e+011,1.19872e+018
7.30145e+006,2.11935e+006,1.08218e+007,4.22683e+027,9.23502e+025,6.66902e+011,1.1975e+018
7.36145e+006,2.11804e+006,1.08189e+007,4.32989e+027,9.4504e+025,6.72219e+011,1.19628e+018
7.42145e+006,2.11673e+006,1.08159e+007,4.43456e+027,9.66878e+025,6.77532e+011,1.19504e+018
7.48145e+006,2.1154e+006,1.0813e+007,4.54086e+027,9.89016e+025,6.82841e+011,1.19379e+018
7.54145e+006,2.11407e+006,1.081e+007,4.6488e+027,1.01146e+026,6.88146e+011,1.19254e+018
7.60145e+006,2.11272e+006,1.0807e+007,4.7584e+027,1.0342e+026,6.93448e+011,1.19128e+018
7.66145e+006,2.11137e+006,1.0804e+007,4.86965e+027,1.05724e+026,6.98745e+011,1.19001e+018
7.72145e+006,2.11001e+006,1.0801e+007,4.98257e+027,1.08059e+026,7.04039e+011,1.18873e+018
7.78145e+006,2.10863e+006,1.07979e+007,5.09718e+027,1.10424e+026,7.0933e+011,1.18744e+018
7.84145e+006,2.10725e+006,1.07948e+007,5.21348e+027,1.12819e+026,7.14616e+011,1.18614e+018
7.90145e+006,2.10586e+006,1.07917e+007,5.33148e+027,1.15245e+026,7.19899e+011,1.18484e+018
7.96145e+006,2.10445e+006,1.07886e+007,5.4512e+027,1.17702e+026,7.25177e+011,1.18352e+018
8.02145e+006,2.10304e+006,1.07854e+007,5.57264e+027,1.20189e+026,7.30452e+011,1.1822e+018
8.08145e+006,2.10162e+006,1.07822e+007,5.69582e+027,1.22707e+026,7.35723e+011,1.18087e+018
8.14145e+006,2.10019e+006,1.0779e+007,5.82074e+027,1.25256e+026,7.4099e+011,1.17953e+018
8.20145e+006,2.09875e+006,1.07758e+007,5.94741e+027,1.27835e+026,7.46253e+011,1.17818e+018
8.26145e+006,2.0973e+006,1.07726e+007,6.07585e+027,1.30445e+026,7.51511e+011,1.17683e+018
8.32145e+006,2.09584e+006,1.07693e+007,6.20607e+027,1.33086e+026,7.56766e+011,1.17546e+018
8.38145e+006,2.09437e+006,1.0766e+007,6.33807e+027,1.35758e+026,7.62017e+011,1.17409e+018
8.44145e+006,2.09289e+006,1.07627e+007,6.47186e+027,1.38461e+026,7.67263e+011,1.17271e+018
8.50145e+006,2.0914e+006,1.07594e+007,6.60746e+027,1.41195e+026,7.72506e+011,1.17133e+018
8.56145e+006,2.0899e+006,1.0756e+007,6.74488e+027,1.4396e+026,7.77744e+011,1.16993e+018
8.62145e+006,2.0884e+006,1.07527e+007,6.88412e+027,1.46755e+026,7.82978e+011,1.16852e+018
8.68145e+006,2.08688e+006,1.07493e+007,7.02519e+027,1.49582e+026,7.88208e+011,1.16711e+018
8.74145e+006,2.08535e+006,1.07458e+007,7.16811e+027,1.52439e+026,7.93434e+011,1.16569e+018
8.80145e+006,2.08382e+006,1.07424e+007,7.31288e+027,1.55328e+026,7.98655e+011,1.16426e+018
8.86145e+006,2.08227e+006,1.07389e+007,7.45952e+027,1.58248e+026,8.03872e+011,1.16283e+018
8.92145e+006,2.08072e+006,1.07354e+007,7.60803e+027,1.61198e+026,8.09085e+011,1.16138e+018
8.98145e+006,2.07916e+006,1.07319e+007,7.75842e+027,1.6418e+026,8.14293e+011,1.15993e+018
9.04145e+006,2.07759e+006,1.07284e+007,7.9107e+027,1.67193e+026,8.19497e+011,1.15847e+018
9.10145e+006,2.076e+006,1.07248e+007,8.06488e+027,1.70236e+026,8.24697e+011,1.157e+018
9.16145e+006,2.07441e+006,1.07213e+007,8.22098e+027,1.73311e+026,8.29892e+011,1.15553e+018
9.22145e+006,2.07281e+006,1.07177e+007,8.37899e+027,1.76417e+026,8.35083e+011,1.15405e+018
9.28145e+006,2.0712e+006,1.07141e+007,8.53893e+027,1.79553e+026,8.4027e+011,1.15256e+018
9.34145e+006,2.06959e+006,1.07104e+007,8.70081e+027,1.82721e+026,8.45452e+011,1.15106e+018
9.40145e+006,2.06796e+006,1.07067e+007,8.86463e+027,1.85919e+026,8.50629e+011,1.14955e+018
9.46145e+006,2.06632e+006,1.07031e+007,9.03041e+027,1.89149e+026,8.55802e+011,1.14804e+018
9.52145e+006,2.06468e+006,1.06994e+007,9.19815e+027,1.92409e+026,8.6097e+011,1.14652e+018
9.58145e+006,2.06302e+006,1.06956e+007,9.36787e+027,1.957e+026,8.66134e+011,1.14499e+018
9.64145e+006,2.06136e+006,1.06919e+007,9.53957e+027,1.99022e+026,8.71293e+011,1.14345e+018
9.70145e+006,2.05968e+006,1.06881e+007,9.71326e+027,2.02374e+026,8.76448e+011,1.14191e+018
9.76145e+006,2.058e+006,1.06843e+007,9.88895e+027,2.05758e+026,8.81597e+011,1.14036e+018
9.82145e+006,2.05631e+006,1.06805e+007,1.00666e+028,2.09172e+026,8.86742e+011,1.1388e+018
9.88145e+006,2.05461e+006,1.06767e+007,1.02464e+028,2.12616e+026,8.91883e+011,1.13723e+018
9.94145e+006,2.05291e+006,1.06728e+007,1.04281e+028,2.16091e+026,8.97019e+011,1.13566e+018
1.00014e+007,2.05119e+006,1.06689e+007,1.06119e+028,2.19597e+026,9.0215e+011,1.13408e+018
1.00614e+007,2.04946e+006,1.0665e+007,1.07977e+028,2.23133e+026,9.07276e+011,1.13249e+018
1.01214e+007,2.04773e+006,1.06611e+007,1.09855e+028,2.267e+026,9.12397e+011,1.1309e+018
1.01814e+007,2.04598e+006,1.06572e+007,1.11755e+028,2.30297e+026,9.17514e+011,1.1293e+018
1.02414e+007,2.04423e+006,1.06532e+007,1.13674e+028,2.33924e+026,9.22625e+011,1.12769e+018
1.03014e+007,2.04247e+006,1.06492e+007,1.15615e+028,2.37582e+026,9.27732e+011,1.12607e+018
1.03614e+007,2.0407e+006,1.06452e+007,1.17576e+028,2.41269e+026,9.32834e+011,1.12445e+018
1.04214e+007,2.03892e+006,1.06412e+007,1.19559e+028,2.44987e+026,9.37931e+011,1.12282e+018
1.04814e+007,2.03713e+006,1.06371e+007,1.21562e+028,2.48734e+026,9.43023e+011,1.12118e+018
1.05414e+007,2.03534e+006,1.0633e+007,1.23586e+028,2.52512e+026,9.4811e+011,1.11954e+018
1.06014e+007,2.03353e+006,1.06289e+007,1.25632e+028,2.56319e+026,9.53192e+011,1.11789e+018
1.06614e+007,2.03172e+006,1.06248e+007,1.27698e+028,2.60156e+026,9.58269e+011,1.11623e+018
1.07214e+007,2.0299e+006,1.06207e+007,1.29786e+028,2.64023e+026,9.63341e+011,1.11457e+018
1.07814e+007,2.02807e+006,1.06165e+007,1.31896e+028,2.67919e+026,9.68408e+011,1.1129e+018
1.08414e+007,2.02623e+006,1.06124e+007,1.34026e+028,2.71845e+026,9.7347e+011,1.11122e+018
1.09014e+007,2.02438e+006,1.06082e+007,1.36179e+028,2.758e+026,9.78526e+011,1.10954e+018
1.09614e+007,2.02253e+006,1.06039e+007,1.38352e+028,2.79784e+026,9.83578e+011,1.10785e+018
1.10214e+007,2.02067e+006,1.05997e+007,1.40548e+028,2.83798e+026,9.88625e+011,1.10615e+018
1.10814e+007,2.01879e+006,1.05954e+007,1.42765e+028,2.8784e+026,9.93666e+011,1.10444e+018
1.11414e+007,2.01691e+006,1.05911e+007,1.45004e+028,2.91912e+026,9.98702e+011,1.10273e+018
1.12014e+007,2.01502e+006,1.05868e+007,1.47265e+028,2.96012e+026,1.00373e+012,1.10102e+018
