X = 0.65
Y = 0.25
Z = 0.1
mu = 0.650407
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,2.36e+006,1.18e+007,1e-010,1e-010,1e-010,1.37419e+018
51402.4,2.36e+006,1.18e+007,2.25796e+021,5.67791e+019,7.5379e+011,1.37418e+018
111402,2.35998e+006,1.18e+007,1.47465e+022,3.70815e+020,1.40899e+012,1.37417e+018
171402,2.35995e+006,1.17999e+007,5.57703e+022,1.40237e+021,2.19523e+012,1.37414e+018
231402,2.35991e+006,1.17998e+007,1.39717e+023,3.51313e+021,2.98147e+012,1.3741e+018
291402,2.35985e+006,1.17997e+007,2.81958e+023,7.08944e+021,3.7677e+012,1.37405e+018
351402,2.35979e+006,1.17995e+007,4.97861e+023,1.25174e+022,4.55392e+012,1.37399e+018
411402,2.35971e+006,1.17994e+007,8.02795e+023,2.01829e+022,5.34014e+012,1.37391e+018
471402,2.35961e+006,1.17992e+007,1.21212e+024,3.04717e+022,6.12634e+012,1.37382e+018
531402,2.35951e+006,1.17989e+007,1.7412e+024,4.37688e+022,6.91254e+012,1.37372e+018
591402,2.35939e+006,1.17987e+007,2.40538e+024,6.04592e+022,7.69872e+012,1.37361e+018
651402,2.35926e+006,1.17984e+007,3.22003e+024,8.09274e+022,8.48489e+012,1.37348e+018
711402,2.35912e+006,1.17981e+007,4.20047e+024,1.05557e+023,9.27105e+012,1.37335e+018
771402,2.35897e+006,1.17977e+007,5.36206e+024,1.34732e+023,1.00572e+013,1.3732e+018
831402,2.3588e+006,1.17974e+007,6.72013e+024,1.68835e+023,1.08433e+013,1.37303e+018
891402,2.35862e+006,1.1797e+007,8.29e+024,2.08248e+023,1.16294e+013,1.37286e+018
951402,2.35843e+006,1.17965e+007,1.0087e+025,2.53352e+023,1.24155e+013,1.37268e+018
1.0114e+006,2.35822e+006,1.17961e+007,1.21264e+025,3.04529e+023,1.32016e+013,1.37248e+018
1.0714e+006,2.35801e+006,1.17956e+007,1.44236e+025,3.62158e+023,1.39876e+013,1.37227e+018
1.1314e+006,2.35778e+006,1.17951e+007,1.69937e+025,4.26619e+023,1.47736e+013,1.37205e+018
1.1914e+006,2.35754e+006,1.17946e+007,1.98522e+025,4.98289e+023,1.55596e+013,1.37181e+018
1.2514e+006,2.35728e+006,1.1794e+007,2.30143e+025,5.77546e+023,1.63456e+013,1.37157e+018
1.3114e+006,2.35702e+006,1.17934e+007,2.64952e+025,6.64767e+023,1.71315e+013,1.37131e+018
1.3714e+006,2.35674e+006,1.17928e+007,3.03103e+025,7.60326e+023,1.79174e+013,1.37104e+018
1.4314e+006,2.35645e+006,1.17922e+007,3.44746e+025,8.64599e+023,1.87033e+013,1.37076e+018
1.4914e+006,2.35614e+006,1.17915e+007,3.90036e+025,9.77957e+023,1.94891e+013,1.37046e+018
1.5514e+006,2.35583e+006,1.17908e+007,4.39123e+025,1.10077e+024,2.02749e+013,1.37015e+018
1.6114e+006,2.3555e+006,1.17901e+007,4.9216e+025,1.23342e+024,2.10607e+013,1.36984e+018
1.6714e+006,2.35516e+006,1.17893e+007,5.49298e+025,1.37626e+024,2.18464e+013,1.36951e+018
1.7314e+006,2.3548e+006,1.17885e+007,6.1069e+025,1.52967e+024,2.26321e+013,1.36916e+018
1.7914e+006,2.35444e+006,1.17877e+007,6.76488e+025,1.69401e+024,2.34178e+013,1.36881e+018
1.8514e+006,2.35406e+006,1.17869e+007,7.46841e+025,1.86965e+024,2.42034e+013,1.36844e+018
1.9114e+006,2.35367e+006,1.1786e+007,8.21902e+025,2.05696e+024,2.4989e+013,1.36806e+018
1.9714e+006,2.35326e+006,1.17851e+007,9.01823e+025,2.25628e+024,2.57745e+013,1.36767e+018
2.0314e+006,2.35285e+006,1.17842e+007,9.86753e+025,2.468e+024,2.656e+013,1.36727e+018
