X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
0,0,0,0,0,0,-nan,0,0.03468,0,0,0,0,0,0,0, 0,0
1,75150,1.38038e+07,314788,510.423,2606.2,0.0338826,3.15496e+33,0.03468,0.00157291,4.85702e-05,4.91065e-48,1.3276e+15,1.42446e+16,9.15567e+12,1.55813e+16, 1531.27,1.03335e+09
50031.6,75150,1.38038e+07,3.94231e+19,6.39239e+16,1.30392e+08,0.0338826,3.15496e+33,0.03468,0.00157291,4.85701e-05,4.91064e-48,1.3276e+15,1.42446e+16,9.15567e+12,1.55813e+16, 3.83301e+12,1.03335e+09
100477,75150,1.38038e+07,3.19314e+20,5.17762e+17,2.61863e+08,0.0338826,3.15496e+33,0.03468,0.00157291,4.85701e-05,4.91063e-48,1.3276e+15,1.42446e+16,9.15567e+12,1.55813e+16, 1.54591e+13,1.03335e+09
151159,75149.9,1.38038e+07,1.08723e+21,1.76292e+18,3.93951e+08,0.0338825,3.15496e+33,0.03468,0.00157291,4.857e-05,4.91061e-48,1.3276e+15,1.42446e+16,9.15567e+12,1.55813e+16, 3.4988e+13,1.03335e+09
201785,75149.9,1.38038e+07,2.58633e+21,4.19369e+18,5.25892e+08,0.0338825,3.15496e+33,0.03468,0.00157291,4.85699e-05,4.91059e-48,1.32759e+15,1.42445e+16,9.15566e+12,1.55813e+16, 6.23487e+13,1.03335e+09
252479,75149.8,1.38038e+07,5.06631e+21,8.21492e+18,6.5801e+08,0.0338825,3.15495e+33,0.03468,0.00157291,4.85697e-05,4.91055e-48,1.32759e+15,1.42445e+16,9.15566e+12,1.55813e+16, 9.76109e+13,1.03335e+09
303568,75149.7,1.38038e+07,8.80616e+21,1.4279e+19,7.9116e+08,0.0338825,3.15495e+33,0.03468,0.0015729,4.85695e-05,4.91051e-48,1.32759e+15,1.42445e+16,9.15565e+12,1.55813e+16, 1.41111e+14,1.03335e+09
354250,75149.6,1.38038e+07,1.39942e+22,2.26912e+19,9.23246e+08,0.0338825,3.15494e+33,0.03468,0.0015729,4.85693e-05,4.91046e-48,1.32758e+15,1.42445e+16,9.15565e+12,1.55812e+16, 1.92161e+14,1.03335e+09
405240,75149.4,1.38038e+07,2.09484e+22,3.39673e+19,1.05613e+09,0.0338825,3.15493e+33,0.03468,0.0015729,4.8569e-05,4.9104e-48,1.32758e+15,1.42445e+16,9.15564e+12,1.55812e+16, 2.51459e+14,1.03334e+09
456693,75149.3,1.38038e+07,2.99839e+22,4.8618e+19,1.19023e+09,0.0338824,3.15492e+33,0.03468,0.00157289,4.85687e-05,4.91033e-48,1.32758e+15,1.42444e+16,9.15563e+12,1.55812e+16, 3.19367e+14,1.03334e+09
507047,75149.1,1.38038e+07,4.10354e+22,6.65375e+19,1.32146e+09,0.0338824,3.15491e+33,0.03468,0.00157289,4.85684e-05,4.91026e-48,1.32757e+15,1.42444e+16,9.15563e+12,1.55811e+16, 3.93672e+14,1.03334e+09
557372,75148.9,1.38038e+07,5.45068e+22,8.83807e+19,1.45262e+09,0.0338824,3.1549e+33,0.03468,0.00157288,4.8568e-05,4.91018e-48,1.32757e+15,1.42443e+16,9.15562e+12,1.55811e+16, 4.75693e+14,1.03333e+09
609649,75148.7,1.38038e+07,7.13269e+22,1.15654e+20,1.58886e+09,0.0338823,3.15489e+33,0.03468,0.00157287,4.85676e-05,4.91009e-48,1.32756e+15,1.42443e+16,9.15561e+12,1.5581e+16, 5.69105e+14,1.03333e+09
660220,75148.4,1.38038e+07,9.05895e+22,1.46887e+20,1.72065e+09,0.0338823,3.15487e+33,0.03468,0.00157287,4.85671e-05,4.90999e-48,1.32755e+15,1.42443e+16,9.15559e+12,1.5581e+16, 6.67431e+14,1.03333e+09
711433,75148.2,1.38038e+07,1.13348e+23,1.83788e+20,1.85412e+09,0.0338823,3.15486e+33,0.03468,0.00157286,4.85666e-05,4.90988e-48,1.32754e+15,1.42442e+16,9.15558e+12,1.55809e+16, 7.74986e+14,1.03332e+09
762810,75147.9,1.38038e+07,1.39721e+23,2.26549e+20,1.98802e+09,0.0338822,3.15484e+33,0.03468,0.00157285,4.85661e-05,4.90977e-48,1.32754e+15,1.42441e+16,9.15557e+12,1.55808e+16, 8.90954e+14,1.03332e+09
813835,75147.6,1.38038e+07,1.69675e+23,2.75118e+20,2.121e+09,0.0338822,3.15482e+33,0.03468,0.00157284,4.85655e-05,4.90965e-48,1.32753e+15,1.42441e+16,9.15555e+12,1.55808e+16, 1.01412e+15,1.03331e+09
863958,75147.3,1.38038e+07,2.02995e+23,3.29144e+20,2.25162e+09,0.0338821,3.15481e+33,0.03468,0.00157284,4.8565e-05,4.90952e-48,1.32752e+15,1.4244e+16,9.15554e+12,1.55807e+16, 1.14288e+15,1.03331e+09
917169,75147,1.38038e+07,2.42859e+23,3.93779e+20,2.3903e+09,0.0338821,3.15479e+33,0.03468,0.00157283,4.85643e-05,4.90938e-48,1.32751e+15,1.42439e+16,9.15552e+12,1.55806e+16, 1.28797e+15,1.0333e+09
968819,75146.6,1.38038e+07,2.86243e+23,4.6412e+20,2.5249e+09,0.033882,3.15477e+33,0.03468,0.00157281,4.85636e-05,4.90923e-48,1.3275e+15,1.42439e+16,9.15551e+12,1.55805e+16, 1.43711e+15,1.0333e+09
1.02338e+06,75146.3,1.38038e+07,3.37376e+23,5.47025e+20,2.66709e+09,0.033882,3.15474e+33,0.03468,0.0015728,4.85629e-05,4.90907e-48,1.32749e+15,1.42438e+16,9.15549e+12,1.55804e+16, 1.60351e+15,1.03329e+09
1.07564e+06,75145.9,1.38038e+07,3.91746e+23,6.35179e+20,2.80328e+09,0.0338819,3.15472e+33,0.03468,0.00157279,4.85621e-05,4.9089e-48,1.32748e+15,1.42437e+16,9.15547e+12,1.55803e+16, 1.77144e+15,1.03329e+09
1.13057e+06,75145.4,1.38038e+07,4.54878e+23,7.37538e+20,2.94644e+09,0.0338818,3.15469e+33,0.03468,0.00157278,4.85613e-05,4.90872e-48,1.32746e+15,1.42436e+16,9.15545e+12,1.55802e+16, 1.95696e+15,1.03328e+09
1.1824e+06,75145,1.38037e+07,5.2035e+23,8.43691e+20,3.08151e+09,0.0338818,3.15467e+33,0.03468,0.00157277,4.85604e-05,4.90854e-48,1.32745e+15,1.42435e+16,9.15542e+12,1.55801e+16, 2.14048e+15,1.03327e+09
1.23661e+06,75144.5,1.38037e+07,5.95247e+23,9.65122e+20,3.22278e+09,0.0338817,3.15464e+33,0.03468,0.00157275,4.85595e-05,4.90834e-48,1.32744e+15,1.42434e+16,9.1554e+12,1.558e+16, 2.34121e+15,1.03326e+09
1.28688e+06,75144.1,1.38037e+07,6.70826e+23,1.08766e+21,3.35378e+09,0.0338816,3.15461e+33,0.03468,0.00157274,4.85586e-05,4.90815e-48,1.32742e+15,1.42433e+16,9.15538e+12,1.55799e+16, 2.53538e+15,1.03326e+09
1.33919e+06,75143.6,1.38037e+07,7.56e+23,1.22575e+21,3.4901e+09,0.0338816,3.15458e+33,0.03468,0.00157273,4.85577e-05,4.90794e-48,1.32741e+15,1.42432e+16,9.15535e+12,1.55798e+16, 2.74565e+15,1.03325e+09
1.39363e+06,75143.1,1.38037e+07,8.51989e+23,1.38138e+21,3.63196e+09,0.0338815,3.15455e+33,0.03468,0.00157271,4.85566e-05,4.90772e-48,1.32739e+15,1.42431e+16,9.15533e+12,1.55797e+16, 2.97336e+15,1.03324e+09
1.45028e+06,75142.5,1.38037e+07,9.60166e+23,1.55676e+21,3.77959e+09,0.0338814,3.15452e+33,0.03468,0.00157269,4.85555e-05,4.90748e-48,1.32738e+15,1.4243e+16,9.1553e+12,1.55795e+16, 3.21994e+15,1.03323e+09
1.51424e+06,75141.8,1.38037e+07,1.09289e+24,1.77193e+21,3.94628e+09,0.0338813,3.15448e+33,0.03468,0.00157267,4.85542e-05,4.90719e-48,1.32736e+15,1.42429e+16,9.15527e+12,1.55794e+16, 3.51016e+15,1.03321e+09
1.58427e+06,75141,1.38037e+07,1.25163e+24,2.02929e+21,4.12877e+09,0.0338812,3.15443e+33,0.03468,0.00157265,4.85527e-05,4.90686e-48,1.32733e+15,1.42427e+16,9.15523e+12,1.55792e+16, 3.84224e+15,1.03318e+09
1.69846e+06,75139.7,1.38037e+07,1.54221e+24,2.50038e+21,4.42632e+09,0.033881,3.15435e+33,0.03468,0.00157261,4.85501e-05,4.9063e-48,1.32729e+15,1.42424e+16,9.15516e+12,1.55789e+16, 4.41585e+15,1.03313e+09
1.86965e+06,75137.5,1.38036e+07,2.05711e+24,3.33509e+21,4.87243e+09,0.0338806,3.15422e+33,0.03468,0.00157255,4.85458e-05,4.90538e-48,1.32723e+15,1.4242e+16,9.15505e+12,1.55784e+16, 5.35053e+15,1.03306e+09
2.11096e+06,75134.1,1.38035e+07,2.96073e+24,4.7999e+21,5.50119e+09,0.0338801,3.15402e+33,0.03468,0.00157245,4.85391e-05,4.90393e-48,1.32713e+15,1.42413e+16,9.15488e+12,1.55775e+16, 6.81999e+15,1.03295e+09
2.43631e+06,75128.8,1.38034e+07,4.55134e+24,7.37811e+21,6.34891e+09,0.0338792,3.15371e+33,0.03468,0.00157229,4.85288e-05,4.9017e-48,1.32697e+15,1.42401e+16,9.15462e+12,1.55763e+16, 9.08269e+15,1.03278e+09
2.86155e+06,75120.7,1.38033e+07,7.37431e+24,1.19533e+22,7.45682e+09,0.033878,3.15323e+33,0.03468,0.00157205,4.85131e-05,4.89831e-48,1.32674e+15,1.42385e+16,9.15423e+12,1.55744e+16, 1.25268e+16,1.03258e+09
3.36155e+06,75109.6,1.38031e+07,1.19536e+25,1.93734e+22,8.75932e+09,0.0338763,3.15257e+33,0.03468,0.00157173,4.84915e-05,4.89363e-48,1.32641e+15,1.42361e+16,9.15368e+12,1.55717e+16, 1.72806e+16,1.03236e+09
3.86155e+06,75096.7,1.38029e+07,1.81183e+25,2.93604e+22,1.00616e+10,0.0338742,3.15181e+33,0.03468,0.00157135,4.84664e-05,4.88821e-48,1.32603e+15,1.42334e+16,9.15304e+12,1.55686e+16, 2.27939e+16,1.0321e+09
4.36155e+06,75082,1.38026e+07,2.61039e+25,4.22936e+22,1.13637e+10,0.0338719,3.15094e+33,0.03468,0.00157091,4.84378e-05,4.88204e-48,1.3256e+15,1.42304e+16,9.15232e+12,1.55651e+16, 2.90649e+16,1.03182e+09
4.86155e+06,75065.5,1.38023e+07,3.61451e+25,5.85513e+22,1.26654e+10,0.0338694,3.14996e+33,0.03468,0.00157043,4.84058e-05,4.87514e-48,1.32511e+15,1.42269e+16,9.1515e+12,1.55612e+16, 3.60913e+16,1.0315e+09
5.36155e+06,75047.2,1.38019e+07,4.84767e+25,7.85105e+22,1.39669e+10,0.0338665,3.14888e+33,0.03468,0.00156989,4.83704e-05,4.8675e-48,1.32457e+15,1.42231e+16,9.1506e+12,1.55569e+16, 4.38707e+16,1.03116e+09
5.86155e+06,75027.2,1.38016e+07,6.33329e+25,1.02547e+23,1.52681e+10,0.0338634,3.1477e+33,0.03468,0.00156931,4.83315e-05,4.85913e-48,1.32398e+15,1.42189e+16,9.14962e+12,1.55521e+16, 5.24004e+16,1.03079e+09
6.36155e+06,75005.4,1.38012e+07,8.09478e+25,1.31036e+23,1.65689e+10,0.03386,3.14641e+33,0.03468,0.00156866,4.82892e-05,4.85004e-48,1.32334e+15,1.42144e+16,9.14854e+12,1.55469e+16, 6.16774e+16,1.03039e+09
6.86155e+06,74981.8,1.38007e+07,1.01555e+26,1.64349e+23,1.78693e+10,0.0338563,3.14502e+33,0.03468,0.00156797,4.82436e-05,4.84023e-48,1.32265e+15,1.42095e+16,9.14738e+12,1.55413e+16, 7.16985e+16,1.02996e+09
7.36155e+06,74956.5,1.38002e+07,1.25387e+26,2.02858e+23,1.91692e+10,0.0338523,3.14352e+33,0.03468,0.00156723,4.81945e-05,4.8297e-48,1.3219e+15,1.42042e+16,9.14613e+12,1.55352e+16, 8.24601e+16,1.0295e+09
7.86155e+06,74929.3,1.37997e+07,1.52678e+26,2.46932e+23,2.04687e+10,0.0338481,3.14192e+33,0.03468,0.00156643,4.81421e-05,4.81846e-48,1.32111e+15,1.41985e+16,9.1448e+12,1.55288e+16, 9.39586e+16,1.02902e+09
8.36155e+06,74900.5,1.37992e+07,1.83659e+26,2.96939e+23,2.17678e+10,0.0338435,3.14021e+33,0.03468,0.00156559,4.80864e-05,4.80653e-48,1.32026e+15,1.41925e+16,9.14338e+12,1.55219e+16, 1.0619e+17,1.0285e+09
8.86155e+06,74869.8,1.37986e+07,2.18562e+26,3.53244e+23,2.30663e+10,0.0338387,3.13841e+33,0.03468,0.00156469,4.80273e-05,4.79389e-48,1.31936e+15,1.41861e+16,9.14187e+12,1.55146e+16, 1.1915e+17,1.02796e+09
9.36155e+06,74837.4,1.3798e+07,2.57618e+26,4.1621e+23,2.43642e+10,0.0338336,3.1365e+33,0.03468,0.00156374,4.79649e-05,4.78057e-48,1.31841e+15,1.41794e+16,9.14028e+12,1.55069e+16, 1.32834e+17,1.02739e+09
