X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
0,0,0,0,0,0,-nan,0,0.03468,0,0,0,0,0,0,0, 0,0
1,75150,1.12202e+07,314788,216.381,5259.02,0.0699804,4.88646e+32,0.03468,0.000686602,7.85904e-07,5.38442e-52,1.3276e+15,1.15784e+16,3.9966e+12,1.291e+16, 649.143,1.03335e+09
50031.6,75150,1.12202e+07,3.94231e+19,2.70989e+16,2.63117e+08,0.0699804,4.88646e+32,0.03468,0.000686602,7.85904e-07,5.38441e-52,1.3276e+15,1.15784e+16,3.99659e+12,1.291e+16, 1.62491e+12,1.03335e+09
100477,75150,1.12202e+07,3.19314e+20,2.19492e+17,5.28411e+08,0.0699804,4.88646e+32,0.03468,0.000686601,7.85902e-07,5.38439e-52,1.3276e+15,1.15784e+16,3.99659e+12,1.291e+16, 6.5535e+12,1.03335e+09
151159,75149.9,1.12202e+07,1.08723e+21,7.47344e+17,7.94949e+08,0.0699803,4.88645e+32,0.03468,0.0006866,7.859e-07,5.38435e-52,1.3276e+15,1.15784e+16,3.99659e+12,1.291e+16, 1.48323e+13,1.03335e+09
201785,75149.8,1.12202e+07,2.58633e+21,1.77781e+18,1.06119e+09,0.0699803,4.88644e+32,0.03468,0.000686599,7.85896e-07,5.3843e-52,1.32759e+15,1.15784e+16,3.99659e+12,1.291e+16, 2.64312e+13,1.03335e+09
252479,75149.7,1.12202e+07,5.06631e+21,3.48251e+18,1.32779e+09,0.0699803,4.88643e+32,0.03468,0.000686598,7.85892e-07,5.38424e-52,1.32759e+15,1.15784e+16,3.99659e+12,1.291e+16, 4.13796e+13,1.03335e+09
303569,75149.6,1.12202e+07,8.80616e+21,6.05321e+18,1.59647e+09,0.0699803,4.88641e+32,0.03468,0.000686596,7.85886e-07,5.38416e-52,1.32759e+15,1.15784e+16,3.99658e+12,1.29099e+16, 5.98202e+13,1.03335e+09
354250,75149.5,1.12202e+07,1.39942e+22,9.61935e+18,1.86301e+09,0.0699803,4.88639e+32,0.03468,0.000686594,7.8588e-07,5.38406e-52,1.32758e+15,1.15783e+16,3.99658e+12,1.29099e+16, 8.14616e+13,1.03335e+09
405240,75149.3,1.12202e+07,2.09484e+22,1.43996e+19,2.13116e+09,0.0699803,4.88637e+32,0.03468,0.000686591,7.85873e-07,5.38395e-52,1.32758e+15,1.15783e+16,3.99657e+12,1.29099e+16, 1.06599e+14,1.03334e+09
456693,75149.1,1.12202e+07,2.99839e+22,2.06103e+19,2.40175e+09,0.0699803,4.88635e+32,0.03468,0.000686588,7.85864e-07,5.38382e-52,1.32757e+15,1.15783e+16,3.99656e+12,1.29098e+16, 1.35387e+14,1.03334e+09
507047,75148.9,1.12202e+07,4.10354e+22,2.82068e+19,2.66656e+09,0.0699802,4.88632e+32,0.03468,0.000686585,7.85855e-07,5.38369e-52,1.32757e+15,1.15782e+16,3.99656e+12,1.29098e+16, 1.66886e+14,1.03334e+09
557373,75148.7,1.12202e+07,5.45068e+22,3.74666e+19,2.93122e+09,0.0699802,4.88629e+32,0.03468,0.000686582,7.85844e-07,5.38353e-52,1.32756e+15,1.15782e+16,3.99655e+12,1.29097e+16, 2.01656e+14,1.03333e+09
609650,75148.4,1.12201e+07,7.13269e+22,4.90282e+19,3.20614e+09,0.0699802,4.88626e+32,0.03468,0.000686578,7.85833e-07,5.38336e-52,1.32755e+15,1.15781e+16,3.99654e+12,1.29097e+16, 2.41255e+14,1.03333e+09
660220,75148.2,1.12201e+07,9.05895e+22,6.22686e+19,3.47208e+09,0.0699802,4.88622e+32,0.03468,0.000686574,7.8582e-07,5.38318e-52,1.32754e+15,1.15781e+16,3.99653e+12,1.29096e+16, 2.82937e+14,1.03333e+09
711434,75147.9,1.12201e+07,1.13348e+23,7.79117e+19,3.74141e+09,0.0699801,4.88618e+32,0.03468,0.000686569,7.85807e-07,5.38298e-52,1.32753e+15,1.1578e+16,3.99652e+12,1.29096e+16, 3.28531e+14,1.03332e+09
762811,75147.5,1.12201e+07,1.39721e+23,9.6039e+19,4.01159e+09,0.0699801,4.88614e+32,0.03468,0.000686564,7.85792e-07,5.38276e-52,1.32753e+15,1.1578e+16,3.99651e+12,1.29095e+16, 3.77691e+14,1.03332e+09
813835,75147.2,1.12201e+07,1.69675e+23,1.16628e+20,4.27992e+09,0.0699801,4.8861e+32,0.03468,0.000686559,7.85777e-07,5.38253e-52,1.32752e+15,1.15779e+16,3.9965e+12,1.29094e+16, 4.29903e+14,1.03331e+09
863959,75146.8,1.12201e+07,2.02995e+23,1.39531e+20,4.54351e+09,0.06998,4.88605e+32,0.03468,0.000686553,7.85761e-07,5.38229e-52,1.3275e+15,1.15779e+16,3.99648e+12,1.29094e+16, 4.84482e+14,1.03331e+09
917170,75146.4,1.12201e+07,2.42859e+23,1.66931e+20,4.82333e+09,0.06998,4.886e+32,0.03468,0.000686547,7.85743e-07,5.38202e-52,1.32749e+15,1.15778e+16,3.99647e+12,1.29093e+16, 5.45991e+14,1.0333e+09
968821,75146,1.12201e+07,2.86243e+23,1.96749e+20,5.09495e+09,0.0699799,4.88594e+32,0.03468,0.000686541,7.85724e-07,5.38175e-52,1.32748e+15,1.15777e+16,3.99645e+12,1.29092e+16, 6.09209e+14,1.0333e+09
1.02338e+06,75145.6,1.12201e+07,3.37376e+23,2.31894e+20,5.38186e+09,0.0699799,4.88588e+32,0.03468,0.000686534,7.85703e-07,5.38144e-52,1.32747e+15,1.15776e+16,3.99644e+12,1.29091e+16, 6.79745e+14,1.03329e+09
1.07564e+06,75145.1,1.12201e+07,3.91746e+23,2.69263e+20,5.65669e+09,0.0699798,4.88582e+32,0.03468,0.000686527,7.85682e-07,5.38113e-52,1.32745e+15,1.15775e+16,3.99642e+12,1.2909e+16, 7.50932e+14,1.03329e+09
1.13057e+06,75144.6,1.122e+07,4.54877e+23,3.12654e+20,5.94555e+09,0.0699798,4.88575e+32,0.03468,0.000686519,7.85659e-07,5.38078e-52,1.32744e+15,1.15775e+16,3.9964e+12,1.29089e+16, 8.29572e+14,1.03328e+09
1.1824e+06,75144.1,1.122e+07,5.2035e+23,3.57654e+20,6.21811e+09,0.0699797,4.88569e+32,0.03468,0.000686511,7.85636e-07,5.38044e-52,1.32742e+15,1.15774e+16,3.99638e+12,1.29088e+16, 9.07364e+14,1.03327e+09
1.23661e+06,75143.5,1.122e+07,5.95247e+23,4.0913e+20,6.50317e+09,0.0699797,4.88562e+32,0.03468,0.000686503,7.8561e-07,5.38007e-52,1.32741e+15,1.15773e+16,3.99636e+12,1.29087e+16, 9.92449e+14,1.03326e+09
1.28688e+06,75143,1.122e+07,6.70825e+23,4.61074e+20,6.76751e+09,0.0699796,4.88555e+32,0.03468,0.000686495,7.85586e-07,5.37971e-52,1.32739e+15,1.15772e+16,3.99635e+12,1.29086e+16, 1.07475e+15,1.03326e+09
1.33919e+06,75142.4,1.122e+07,7.56e+23,5.19612e+20,7.04259e+09,0.0699795,4.88547e+32,0.03468,0.000686486,7.8556e-07,5.37932e-52,1.32737e+15,1.15771e+16,3.99632e+12,1.29084e+16, 1.16388e+15,1.03325e+09
1.39131e+06,75141.8,1.122e+07,8.47739e+23,5.82661e+20,7.31664e+09,0.0699795,4.88539e+32,0.03468,0.000686476,7.85532e-07,5.37891e-52,1.32736e+15,1.15769e+16,3.9963e+12,1.29083e+16, 1.25621e+15,1.03324e+09
1.45566e+06,75141,1.122e+07,9.70874e+23,6.67287e+20,7.65499e+09,0.0699794,4.88529e+32,0.03468,0.000686465,7.85497e-07,5.37839e-52,1.32733e+15,1.15768e+16,3.99628e+12,1.29081e+16, 1.37505e+15,1.03323e+09
