X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
1.02338e+06,75145.8,1.21898e+07,3.37376e+23,3.24078e+20,4.02654e+09,0.0523565,1.03028e+33,0.03468,0.000956463,4.08961e-06,2.06514e-50,1.32748e+15,1.25783e+16,5.56772e+12,1.39114e+16, 9.49969e+14,1.03329e+09
1.07564e+06,75145.4,1.21898e+07,3.91746e+23,3.76303e+20,4.23216e+09,0.0523564,1.03027e+33,0.03468,0.000956454,4.08952e-06,2.06504e-50,1.32746e+15,1.25782e+16,5.5677e+12,1.39113e+16, 1.04946e+15,1.03329e+09
1.13057e+06,75144.9,1.21898e+07,4.54878e+23,4.36944e+20,4.44827e+09,0.0523564,1.03025e+33,0.03468,0.000956445,4.08942e-06,2.06494e-50,1.32745e+15,1.25781e+16,5.56768e+12,1.39112e+16, 1.15936e+15,1.03328e+09
1.1824e+06,75144.5,1.21898e+07,5.2035e+23,4.99832e+20,4.65219e+09,0.0523563,1.03024e+33,0.03468,0.000956435,4.08933e-06,2.06483e-50,1.32743e+15,1.2578e+16,5.56766e+12,1.3911e+16, 1.26808e+15,1.03327e+09
1.23661e+06,75143.9,1.21898e+07,5.95247e+23,5.71772e+20,4.86546e+09,0.0523562,1.03023e+33,0.03468,0.000956425,4.08922e-06,2.06472e-50,1.32742e+15,1.25779e+16,5.56764e+12,1.39109e+16, 1.38699e+15,1.03326e+09
1.28688e+06,75143.4,1.21898e+07,6.70825e+23,6.44366e+20,5.06323e+09,0.0523561,1.03022e+33,0.03468,0.000956415,4.08912e-06,2.06461e-50,1.3274e+15,1.25779e+16,5.56762e+12,1.39108e+16, 1.50202e+15,1.03326e+09
1.33919e+06,75142.9,1.21897e+07,7.56e+23,7.26176e+20,5.26904e+09,0.052356,1.03021e+33,0.03468,0.000956405,4.08901e-06,2.06449e-50,1.32739e+15,1.25777e+16,5.5676e+12,1.39107e+16, 1.62659e+15,1.03325e+09
1.4041e+06,75142.2,1.21897e+07,8.71332e+23,8.36951e+20,5.52439e+09,0.0523559,1.03019e+33,0.03468,0.000956391,4.08887e-06,2.06434e-50,1.32737e+15,1.25776e+16,5.56757e+12,1.39105e+16, 1.78804e+15,1.03324e+09
1.5073e+06,75141,1.21897e+07,1.07792e+24,1.03537e+21,5.9304e+09,0.0523557,1.03016e+33,0.03468,0.000956368,4.08863e-06,2.06408e-50,1.32733e+15,1.25774e+16,5.56753e+12,1.39103e+16, 2.06046e+15,1.03323e+09
1.61594e+06,75139.6,1.21897e+07,1.32817e+24,1.27572e+21,6.35777e+09,0.0523555,1.03013e+33,0.03468,0.000956341,4.08837e-06,2.06379e-50,1.32729e+15,1.25771e+16,5.56747e+12,1.391e+16, 2.36806e+15,1.03321e+09
1.77882e+06,75137.4,1.21896e+07,1.77161e+24,1.7016e+21,6.99853e+09,0.0523552,1.03008e+33,0.03468,0.000956298,4.08793e-06,2.06331e-50,1.32723e+15,1.25767e+16,5.56738e+12,1.39095e+16, 2.86929e+15,1.03318e+09
2.00839e+06,75134,1.21895e+07,2.54982e+24,2.44896e+21,7.90162e+09,0.0523546,1.03e+33,0.03468,0.000956231,4.08724e-06,2.06256e-50,1.32713e+15,1.25761e+16,5.56725e+12,1.39088e+16, 3.65729e+15,1.03313e+09
2.31794e+06,75128.7,1.21894e+07,3.91967e+24,3.76438e+21,9.1192e+09,0.0523537,1.02987e+33,0.03468,0.000956127,4.08618e-06,2.06141e-50,1.32697e+15,1.25751e+16,5.56704e+12,1.39076e+16, 4.87065e+15,1.03306e+09
2.72252e+06,75120.6,1.21893e+07,6.35083e+24,6.09861e+21,1.07104e+10,0.0523524,1.02968e+33,0.03468,0.000955968,4.08456e-06,2.05966e-50,1.32673e+15,1.25735e+16,5.56671e+12,1.39058e+16, 6.71749e+15,1.03295e+09
3.22252e+06,75108.8,1.2189e+07,1.05308e+25,1.01111e+22,1.26766e+10,0.0523505,1.02941e+33,0.03468,0.000955738,4.08221e-06,2.0571e-50,1.32638e+15,1.25713e+16,5.56625e+12,1.39032e+16, 9.40768e+15,1.03278e+09
3.72252e+06,75095,1.21887e+07,1.62308e+25,1.55813e+22,1.46424e+10,0.0523483,1.02909e+33,0.03468,0.000955468,4.07946e-06,2.05412e-50,1.32598e+15,1.25687e+16,5.5657e+12,1.39002e+16, 1.25476e+16,1.03258e+09
4.22252e+06,75079.2,1.21884e+07,2.36858e+25,2.27336e+22,1.66077e+10,0.0523458,1.02872e+33,0.03468,0.00095516,4.07633e-06,2.05072e-50,1.32551e+15,1.25657e+16,5.56507e+12,1.38967e+16, 1.61361e+16,1.03236e+09
4.72252e+06,75061.5,1.2188e+07,3.31309e+25,3.17919e+22,1.85725e+10,0.0523429,1.0283e+33,0.03468,0.000954814,4.0728e-06,2.0469e-50,1.32499e+15,1.25623e+16,5.56437e+12,1.38929e+16, 2.01717e+16,1.0321e+09
5.22252e+06,75041.7,1.21875e+07,4.48006e+25,4.29795e+22,2.05366e+10,0.0523397,1.02784e+33,0.03468,0.000954429,4.06888e-06,2.04266e-50,1.32441e+15,1.25586e+16,5.56359e+12,1.38885e+16, 2.46527e+16,1.03182e+09
5.72252e+06,75020.1,1.21871e+07,5.89291e+25,5.65187e+22,2.25001e+10,0.0523362,1.02734e+33,0.03468,0.000954005,4.06458e-06,2.03801e-50,1.32377e+15,1.25544e+16,5.56273e+12,1.38838e+16, 2.95774e+16,1.0315e+09
6.22252e+06,74996.4,1.21866e+07,7.57503e+25,7.26306e+22,2.44629e+10,0.0523324,1.02679e+33,0.03468,0.000953543,4.05989e-06,2.03295e-50,1.32308e+15,1.255e+16,5.56179e+12,1.38786e+16, 3.49437e+16,1.03116e+09
6.72252e+06,74970.8,1.2186e+07,9.54977e+25,9.15357e+22,2.64249e+10,0.0523282,1.02619e+33,0.03468,0.000953044,4.05481e-06,2.02749e-50,1.32233e+15,1.25451e+16,5.56077e+12,1.3873e+16, 4.07496e+16,1.03079e+09
7.22252e+06,74943.2,1.21854e+07,1.18404e+26,1.13453e+23,2.8386e+10,0.0523238,1.02555e+33,0.03468,0.000952506,4.04936e-06,2.02162e-50,1.32151e+15,1.25399e+16,5.55968e+12,1.38669e+16, 4.69926e+16,1.03039e+09
7.72252e+06,74913.6,1.21848e+07,1.44702e+26,1.38601e+23,3.03462e+10,0.0523189,1.02486e+33,0.03468,0.00095193,4.04352e-06,2.01535e-50,1.32065e+15,1.25343e+16,5.55851e+12,1.38605e+16, 5.36704e+16,1.02996e+09
8.22252e+06,74882.1,1.21841e+07,1.74624e+26,1.67196e+23,3.23054e+10,0.0523138,1.02412e+33,0.03468,0.000951316,4.03731e-06,2.00869e-50,1.31972e+15,1.25283e+16,5.55726e+12,1.38536e+16, 6.07802e+16,1.0295e+09
8.72252e+06,74848.7,1.21834e+07,2.084e+26,1.99453e+23,3.42635e+10,0.0523084,1.02335e+33,0.03468,0.000950664,4.03073e-06,2.00164e-50,1.31874e+15,1.25219e+16,5.55594e+12,1.38462e+16, 6.83192e+16,1.02902e+09
9.22252e+06,74813.3,1.21826e+07,2.46262e+26,2.35586e+23,3.62206e+10,0.0523026,1.02252e+33,0.03468,0.000949975,4.02377e-06,1.99421e-50,1.3177e+15,1.25152e+16,5.55454e+12,1.38385e+16, 7.62844e+16,1.0285e+09
9.72252e+06,74775.9,1.21818e+07,2.8844e+26,2.75808e+23,3.81764e+10,0.0522965,1.02166e+33,0.03468,0.000949248,4.01645e-06,1.98641e-50,1.3166e+15,1.25081e+16,5.55306e+12,1.38303e+16, 8.46727e+16,1.02796e+09
1.02225e+07,74736.6,1.21809e+07,3.35162e+26,3.2033e+23,4.01311e+10,0.05229,1.02075e+33,0.03468,0.000948484,4.00876e-06,1.97823e-50,1.31545e+15,1.25007e+16,5.55151e+12,1.38217e+16, 9.34806e+16,1.02739e+09
1.07225e+07,74695.4,1.218e+07,3.86659e+26,3.69359e+23,4.20844e+10,0.0522832,1.01979e+33,0.03468,0.000947683,4.00071e-06,1.96968e-50,1.31424e+15,1.24929e+16,5.54988e+12,1.38127e+16, 1.02705e+17,1.02678e+09
1.12225e+07,74652.2,1.21791e+07,4.43158e+26,4.23104e+23,4.40364e+10,0.0522761,1.01879e+33,0.03468,0.000946845,3.99229e-06,1.96078e-50,1.31297e+15,1.24847e+16,5.54818e+12,1.38032e+16, 1.12341e+17,1.02616e+09
1.17225e+07,74607.1,1.21781e+07,5.04885e+26,4.81769e+23,4.5987e+10,0.0522686,1.01775e+33,0.03468,0.00094597,3.98353e-06,1.95152e-50,1.31165e+15,1.24762e+16,5.5464e+12,1.37934e+16, 1.22387e+17,1.0255e+09
1.22225e+07,74560.1,1.21771e+07,5.72068e+26,5.45559e+23,4.7936e+10,0.0522608,1.01667e+33,0.03468,0.000945058,3.97441e-06,1.94191e-50,1.31028e+15,1.24673e+16,5.54455e+12,1.37831e+16, 1.32837e+17,1.02481e+09
1.27225e+07,74511.2,1.2176e+07,6.44932e+26,6.14674e+23,4.98835e+10,0.0522527,1.01554e+33,0.03468,0.00094411,3.96494e-06,1.93197e-50,1.30884e+15,1.2458e+16,5.54262e+12,1.37724e+16, 1.43688e+17,1.0241e+09
1.32225e+07,74460.3,1.21749e+07,7.23701e+26,6.89314e+23,5.18294e+10,0.0522442,1.01437e+33,0.03468,0.000943125,3.95513e-06,1.92169e-50,1.30735e+15,1.24484e+16,5.54062e+12,1.37613e+16, 1.54935e+17,1.02336e+09
1.37225e+07,74407.6,1.21738e+07,8.08599e+26,7.69676e+23,5.37737e+10,0.0522354,1.01316e+33,0.03468,0.000942104,3.94498e-06,1.91109e-50,1.30581e+15,1.24384e+16,5.53855e+12,1.37497e+16, 1.66575e+17,1.02259e+09
1.42225e+07,74352.9,1.21726e+07,8.99849e+26,8.55954e+23,5.57161e+10,0.0522262,1.0119e+33,0.03468,0.000941048,3.9345e-06,1.90017e-50,1.30421e+15,1.2428e+16,5.53641e+12,1.37378e+16, 1.78601e+17,1.02179e+09
1.47225e+07,74296.3,1.21714e+07,9.97673e+26,9.48342e+23,5.76568e+10,0.0522167,1.01061e+33,0.03468,0.000939955,3.92368e-06,1.88894e-50,1.30256e+15,1.24173e+16,5.53419e+12,1.37254e+16, 1.91011e+17,1.02096e+09
1.52225e+07,74237.9,1.21702e+07,1.10229e+27,1.04703e+24,5.95957e+10,0.0522068,1.00927e+33,0.03468,0.000938827,3.91253e-06,1.87741e-50,1.30085e+15,1.24063e+16,5.5319e+12,1.37127e+16, 2.03798e+17,1.02011e+09
1.57225e+07,74177.5,1.21689e+07,1.21392e+27,1.1522e+24,6.15326e+10,0.0521966,1.00789e+33,0.03468,0.000937664,3.90106e-06,1.86558e-50,1.29909e+15,1.23949e+16,5.52954e+12,1.36995e+16, 2.16959e+17,1.01923e+09
1.62225e+07,74115.3,1.21675e+07,1.33279e+27,1.26405e+24,6.34675e+10,0.052186,1.00647e+33,0.03468,0.000936466,3.88928e-06,1.85347e-50,1.29727e+15,1.23831e+16,5.52711e+12,1.36859e+16, 2.30487e+17,1.01832e+09
1.67225e+07,74051.2,1.21661e+07,1.4591e+27,1.38275e+24,6.54004e+10,0.0521751,1.00501e+33,0.03468,0.000935233,3.87717e-06,1.84108e-50,1.2954e+15,1.2371e+16,5.52461e+12,1.3672e+16, 2.44378e+17,1.01738e+09
1.72225e+07,73985.3,1.21647e+07,1.59309e+27,1.50849e+24,6.73311e+10,0.0521638,1.00352e+33,0.03468,0.000933965,3.86476e-06,1.82842e-50,1.29348e+15,1.23586e+16,5.52204e+12,1.36576e+16, 2.58626e+17,1.01642e+09
1.77225e+07,73917.5,1.21633e+07,1.73495e+27,1.64144e+24,6.92597e+10,0.0521522,1.00198e+33,0.03468,0.000932663,3.85205e-06,1.81549e-50,1.29151e+15,1.23458e+16,5.5194e+12,1.36428e+16, 2.73227e+17,1.01543e+09
1.82225e+07,73847.8,1.21618e+07,1.88491e+27,1.78178e+24,7.11861e+10,0.0521401,1.0004e+33,0.03468,0.000931327,3.83903e-06,1.80232e-50,1.28948e+15,1.23326e+16,5.51669e+12,1.36276e+16, 2.88173e+17,1.01441e+09
1.87225e+07,73776.3,1.21603e+07,2.04317e+27,1.92967e+24,7.31102e+10,0.0521277,9.98783e+32,0.03468,0.000929957,3.82572e-06,1.7889e-50,1.2874e+15,1.23191e+16,5.51392e+12,1.3612e+16, 3.0346e+17,1.01336e+09
1.92225e+07,73703,1.21587e+07,2.20996e+27,2.0853e+24,7.50319e+10,0.052115,9.97129e+32,0.03468,0.000928553,3.81213e-06,1.77524e-50,1.28527e+15,1.23053e+16,5.51107e+12,1.35961e+16, 3.19082e+17,1.01229e+09
1.97225e+07,73627.8,1.21571e+07,2.38547e+27,2.24881e+24,7.69512e+10,0.0521018,9.95436e+32,0.03468,0.000927117,3.79824e-06,1.76136e-50,1.28308e+15,1.22911e+16,5.50816e+12,1.35797e+16, 3.35032e+17,1.01119e+09
2.02225e+07,73550.8,1.21554e+07,2.56992e+27,2.42039e+24,7.88681e+10,0.0520883,9.93706e+32,0.03468,0.000925647,3.78408e-06,1.74726e-50,1.28085e+15,1.22766e+16,5.50519e+12,1.3563e+16, 3.51306e+17,1.01007e+09
2.07225e+07,73472,1.21538e+07,2.76352e+27,2.60018e+24,8.07824e+10,0.0520744,9.9194e+32,0.03468,0.000924144,3.76965e-06,1.73295e-50,1.27856e+15,1.22618e+16,5.50215e+12,1.35458e+16, 3.67896e+17,1.00892e+09
2.12225e+07,73391.4,1.2152e+07,2.96647e+27,2.78834e+24,8.26941e+10,0.0520602,9.90136e+32,0.03468,0.000922609,3.75495e-06,1.71844e-50,1.27622e+15,1.22466e+16,5.49904e+12,1.35283e+16, 3.84796e+17,1.00774e+09
2.17225e+07,73309,1.21503e+07,3.17898e+27,2.98503e+24,8.46032e+10,0.0520455,9.88296e+32,0.03468,0.000921042,3.73998e-06,1.70373e-50,1.27384e+15,1.22311e+16,5.49587e+12,1.35104e+16, 4.02001e+17,1.00653e+09
2.22225e+07,73224.8,1.21485e+07,3.40124e+27,3.1904e+24,8.65095e+10,0.0520305,9.86421e+32,0.03468,0.000919442,3.72476e-06,1.68885e-50,1.2714e+15,1.22152e+16,5.49263e+12,1.34921e+16, 4.19503e+17,1.0053e+09
2.27225e+07,73138.9,1.21467e+07,3.63346e+27,3.40459e+24,8.84131e+10,0.052015,9.84511e+32,0.03468,0.000917812,3.70929e-06,1.67379e-50,1.26891e+15,1.21991e+16,5.48933e+12,1.34735e+16, 4.37297e+17,1.00404e+09
2.32225e+07,73051.1,1.21448e+07,3.87585e+27,3.62775e+24,9.03139e+10,0.0519992,9.82565e+32,0.03468,0.000916149,3.69357e-06,1.65857e-50,1.26638e+15,1.21826e+16,5.48597e+12,1.34544e+16, 4.55375e+17,1.00276e+09
2.37225e+07,72961.6,1.21429e+07,4.12859e+27,3.86001e+24,9.22117e+10,0.051983,9.80586e+32,0.03468,0.000914456,3.67761e-06,1.64319e-50,1.26379e+15,1.21657e+16,5.48255e+12,1.3435e+16, 4.73731e+17,1.00145e+09
2.42225e+07,72870.4,1.2141e+07,4.39189e+27,4.10153e+24,9.41067e+10,0.0519663,9.78572e+32,0.03468,0.000912733,3.66142e-06,1.62766e-50,1.26116e+15,1.21486e+16,5.47907e+12,1.34152e+16, 4.92359e+17,1.00012e+09
2.47225e+07,72777.4,1.2139e+07,4.66594e+27,4.35242e+24,9.59986e+10,0.0519493,9.76525e+32,0.03468,0.000910978,3.64499e-06,1.612e-50,1.25848e+15,1.21311e+16,5.47552e+12,1.33951e+16, 5.11251e+17,9.98759e+08
2.52225e+07,72682.7,1.2137e+07,4.95093e+27,4.61283e+24,9.78874e+10,0.0519319,9.74445e+32,0.03468,0.000909194,3.62835e-06,1.59621e-50,1.25575e+15,1.21133e+16,5.47192e+12,1.33746e+16, 5.30401e+17,9.97374e+08
2.57225e+07,72586.3,1.2135e+07,5.24706e+27,4.88287e+24,9.97732e+10,0.051914,9.72333e+32,0.03468,0.00090738,3.61149e-06,1.5803e-50,1.25298e+15,1.20952e+16,5.46826e+12,1.33537e+16, 5.49802e+17,9.95964e+08
2.62225e+07,72488.1,1.21329e+07,5.55452e+27,5.16268e+24,1.01656e+11,0.0518958,9.70189e+32,0.03468,0.000905537,3.59442e-06,1.56427e-50,1.25015e+15,1.20768e+16,5.46454e+12,1.33325e+16, 5.69446e+17,9.94529e+08
2.67225e+07,72388.3,1.21308e+07,5.87349e+27,5.45237e+24,1.03535e+11,0.0518771,9.68013e+32,0.03468,0.000903665,3.57714e-06,1.54815e-50,1.24728e+15,1.20581e+16,5.46076e+12,1.33109e+16, 5.89327e+17,9.93068e+08
2.72225e+07,72286.7,1.21287e+07,6.20417e+27,5.75205e+24,1.05411e+11,0.051858,9.65807e+32,0.03468,0.000901764,3.55966e-06,1.53193e-50,1.24437e+15,1.20391e+16,5.45693e+12,1.32889e+16, 6.09437e+17,9.91584e+08
2.77225e+07,72183.5,1.21265e+07,6.54673e+27,6.06185e+24,1.07284e+11,0.0518385,9.6357e+32,0.03468,0.000899834,3.54199e-06,1.51562e-50,1.24141e+15,1.20198e+16,5.45304e+12,1.32666e+16, 6.2977e+17,9.90074e+08
2.82225e+07,72078.6,1.21244e+07,6.90136e+27,6.38187e+24,1.09153e+11,0.0518186,9.61303e+32,0.03468,0.000897877,3.52414e-06,1.49924e-50,1.2384e+15,1.20001e+16,5.4491e+12,1.3244e+16, 6.50319e+17,9.88541e+08
2.87225e+07,71972.1,1.21221e+07,7.26825e+27,6.71222e+24,1.11019e+11,0.0517982,9.59007e+32,0.03468,0.000895892,3.5061e-06,1.48279e-50,1.23536e+15,1.19802e+16,5.4451e+12,1.3221e+16, 6.71075e+17,9.86983e+08
2.92225e+07,71863.9,1.21199e+07,7.64757e+27,7.05299e+24,1.12881e+11,0.0517774,9.56682e+32,0.03468,0.000893879,3.48789e-06,1.46628e-50,1.23226e+15,1.196e+16,5.44105e+12,1.31977e+16, 6.92032e+17,9.85401e+08
2.97225e+07,71754.1,1.21176e+07,8.03949e+27,7.40429e+24,1.1474e+11,0.0517562,9.54329e+32,0.03468,0.00089184,3.4695e-06,1.44971e-50,1.22912e+15,1.19394e+16,5.43694e+12,1.3174e+16, 7.13183e+17,9.83795e+08
3.02225e+07,71642.6,1.21153e+07,8.44421e+27,7.76622e+24,1.16595e+11,0.0517345,9.51948e+32,0.03468,0.000889774,3.45096e-06,1.43311e-50,1.22594e+15,1.19186e+16,5.43278e+12,1.315e+16, 7.3452e+17,9.82166e+08
3.07225e+07,71529.6,1.21129e+07,8.86188e+27,8.13885e+24,1.18446e+11,0.0517124,9.4954e+32,0.03468,0.000887682,3.43226e-06,1.41646e-50,1.22272e+15,1.18975e+16,5.42858e+12,1.31256e+16, 7.56036e+17,9.80512e+08
3.12225e+07,71414.9,1.21105e+07,9.29269e+27,8.52229e+24,1.20294e+11,0.0516898,9.47105e+32,0.03468,0.000885563,3.4134e-06,1.39979e-50,1.21946e+15,1.18761e+16,5.42432e+12,1.3101e+16, 7.77723e+17,9.78836e+08
3.17225e+07,71298.6,1.21081e+07,9.7368e+27,8.91662e+24,1.22138e+11,0.0516668,9.44643e+32,0.03468,0.00088342,3.3944e-06,1.38309e-50,1.21615e+15,1.18544e+16,5.42001e+12,1.3076e+16, 7.99575e+17,9.77136e+08
3.22225e+07,71180.8,1.21057e+07,1.01944e+28,9.32191e+24,1.23978e+11,0.0516433,9.42156e+32,0.03468,0.000881251,3.37527e-06,1.36639e-50,1.2128e+15,1.18324e+16,5.41565e+12,1.30506e+16, 8.21583e+17,9.75414e+08
3.27225e+07,71061.4,1.21032e+07,1.06656e+28,9.73824e+24,1.25814e+11,0.0516194,9.39644e+32,0.03468,0.000879057,3.35599e-06,1.34968e-50,1.20941e+15,1.18102e+16,5.41125e+12,1.3025e+16, 8.43741e+17,9.73668e+08
3.32225e+07,70940.4,1.21008e+07,1.11506e+28,1.01657e+25,1.27646e+11,0.051595,9.37108e+32,0.03468,0.000876839,3.33659e-06,1.33296e-50,1.20598e+15,1.17876e+16,5.4068e+12,1.2999e+16, 8.6604e+17,9.719e+08
3.37225e+07,70817.9,1.20982e+07,1.16496e+28,1.06043e+25,1.29474e+11,0.0515702,9.34547e+32,0.03468,0.000874596,3.31707e-06,1.31626e-50,1.20251e+15,1.17648e+16,5.4023e+12,1.29728e+16, 8.88474e+17,9.7011e+08
3.42225e+07,70693.9,1.20957e+07,1.21627e+28,1.10542e+25,1.31298e+11,0.0515448,9.31962e+32,0.03468,0.000872331,3.29743e-06,1.29957e-50,1.19901e+15,1.17418e+16,5.39776e+12,1.29462e+16, 9.11036e+17,9.68297e+08
3.47225e+07,70568.3,1.20931e+07,1.26901e+28,1.15154e+25,1.33118e+11,0.0515191,9.29355e+32,0.03468,0.000870041,3.27769e-06,1.28291e-50,1.19546e+15,1.17184e+16,5.39317e+12,1.29193e+16, 9.33717e+17,9.66462e+08
3.52225e+07,70441.3,1.20905e+07,1.32319e+28,1.1988e+25,1.34934e+11,0.0514928,9.26726e+32,0.03468,0.000867729,3.25783e-06,1.26627e-50,1.19187e+15,1.16948e+16,5.38854e+12,1.28921e+16, 9.5651e+17,9.64606e+08
3.57225e+07,70312.7,1.20879e+07,1.37884e+28,1.24719e+25,1.36745e+11,0.051466,9.24074e+32,0.03468,0.000865395,3.23788e-06,1.24967e-50,1.18825e+15,1.16709e+16,5.38387e+12,1.28646e+16, 9.79409e+17,9.62727e+08
3.62225e+07,70182.7,1.20853e+07,1.43595e+28,1.29674e+25,1.38552e+11,0.0514388,9.21401e+32,0.03468,0.000863038,3.21784e-06,1.23311e-50,1.18459e+15,1.16468e+16,5.37915e+12,1.28368e+16, 1.00241e+18,9.60827e+08
3.67225e+07,70051.2,1.20826e+07,1.49456e+28,1.34744e+25,1.40355e+11,0.0514111,9.18707e+32,0.03468,0.000860659,3.19771e-06,1.2166e-50,1.18089e+15,1.16224e+16,5.3744e+12,1.28087e+16, 1.02549e+18,9.58906e+08
3.72225e+07,69918.2,1.20799e+07,1.55467e+28,1.39929e+25,1.42154e+11,0.0513829,9.15993e+32,0.03468,0.000858259,3.17749e-06,1.20015e-50,1.17716e+15,1.15978e+16,5.3696e+12,1.27803e+16, 1.04866e+18,9.56964e+08
