X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
0,0,0,0,0,0,-nan,0,0.03468,0,0,0,0,0,0,0,0,0
0.01,200150,2.5704e+07,838386,2.56423e+07,6941.2,0.0076344,1.38582e+36,0.03468,0.0503653,30.5349,2.64236e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.7548e+16,7692.68,2.91182e+09
10709.1,200150,2.5704e+07,1.02969e+18,3.14933e+19,7.43411e+07,0.0076344,1.38582e+36,0.03468,0.0503653,30.5349,2.64236e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.7548e+16,8.82237e+15,2.91182e+09
21268.9,200150,2.5704e+07,8.06634e+18,2.46711e+20,1.47638e+08,0.0076344,1.38582e+36,0.03468,0.0503653,30.5349,2.64236e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.7548e+16,3.47989e+16,2.91182e+09
32102.4,200150,2.5704e+07,2.77369e+19,8.48341e+20,2.22836e+08,0.0076344,1.38582e+36,0.03468,0.0503653,30.5349,2.64236e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.7548e+16,7.92781e+16,2.91182e+09
42241,200150,2.5704e+07,6.31898e+19,1.93267e+21,2.9321e+08,0.0076344,1.38582e+36,0.03468,0.0503653,30.5348,2.64235e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.7548e+16,1.3726e+17,2.91182e+09
55581.5,200150,2.5704e+07,1.43958e+20,4.40298e+21,3.85809e+08,0.0076344,1.38582e+36,0.03468,0.0503653,30.5348,2.64235e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.7548e+16,2.3765e+17,2.91182e+09
73135.2,200150,2.5704e+07,3.27962e+20,1.00308e+22,5.07653e+08,0.0076344,1.38582e+36,0.03468,0.0503653,30.5348,2.64234e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.75479e+16,4.11461e+17,2.91182e+09
83892.7,200150,2.5704e+07,4.95014e+20,1.51401e+22,5.82323e+08,0.0076344,1.38582e+36,0.03468,0.0503652,30.5347,2.64233e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.75479e+16,5.41407e+17,2.91182e+09
96232.7,200150,2.5704e+07,7.47156e+20,2.28519e+22,6.67977e+08,0.0076344,1.38582e+36,0.03468,0.0503652,30.5347,2.64233e-35,6.79377e+15,7.06441e+16,1.10075e+14,7.75479e+16,7.12393e+17,2.91182e+09
110388,200150,2.57039e+07,1.12773e+21,3.44918e+22,7.6623e+08,0.0076344,1.38582e+36,0.03468,0.0503652,30.5346,2.64231e-35,6.79376e+15,7.06441e+16,1.10075e+14,7.75479e+16,9.37378e+17,2.91182e+09
126625,200150,2.57039e+07,1.70216e+21,5.20606e+22,8.78934e+08,0.0076344,1.38582e+36,0.03468,0.0503652,30.5346,2.6423e-35,6.79376e+15,7.0644e+16,1.10075e+14,7.75479e+16,1.23342e+18,2.91182e+09
145250,200150,2.57039e+07,2.56917e+21,7.85782e+22,1.00822e+09,0.00763441,1.38581e+36,0.03468,0.0503651,30.5345,2.64228e-35,6.79376e+15,7.0644e+16,1.10075e+14,7.75478e+16,1.62295e+18,2.91181e+09
166615,200150,2.57039e+07,3.87782e+21,1.18603e+23,1.15652e+09,0.00763441,1.38581e+36,0.03468,0.0503651,30.5343,2.64226e-35,6.79375e+15,7.0644e+16,1.10075e+14,7.75478e+16,2.13549e+18,2.91181e+09
191123,200150,2.57039e+07,5.85304e+21,1.79014e+23,1.32663e+09,0.00763441,1.38581e+36,0.03468,0.050365,30.5342,2.64222e-35,6.79374e+15,7.06439e+16,1.10075e+14,7.75477e+16,2.8099e+18,2.91181e+09
219235,200149,2.57039e+07,8.83437e+21,2.70196e+23,1.52176e+09,0.00763442,1.3858e+36,0.03468,0.0503649,30.5339,2.64218e-35,6.79374e+15,7.06438e+16,1.10075e+14,7.75476e+16,3.6973e+18,2.91181e+09
251483,200149,2.57039e+07,1.33343e+22,4.07822e+23,1.7456e+09,0.00763442,1.3858e+36,0.03468,0.0503647,30.5336,2.64213e-35,6.79372e+15,7.06437e+16,1.10075e+14,7.75475e+16,4.86492e+18,2.9118e+09
288474,200149,2.57039e+07,2.01263e+22,6.15547e+23,2.00236e+09,0.00763443,1.38579e+36,0.03468,0.0503645,30.5332,2.64205e-35,6.79371e+15,7.06436e+16,1.10074e+14,7.75474e+16,6.40126e+18,2.9118e+09
330906,200149,2.57039e+07,3.03779e+22,9.29075e+23,2.29689e+09,0.00763444,1.38578e+36,0.03468,0.0503643,30.5327,2.64195e-35,6.79369e+15,7.06434e+16,1.10074e+14,7.75472e+16,8.42275e+18,2.91179e+09
379580,200148,2.57039e+07,4.58512e+22,1.40229e+24,2.63474e+09,0.00763446,1.38576e+36,0.03468,0.050364,30.5321,2.64183e-35,6.79366e+15,7.06432e+16,1.10074e+14,7.75469e+16,1.10825e+19,2.91179e+09
429580,200148,2.57038e+07,6.64619e+22,2.03261e+24,2.9818e+09,0.00763447,1.38575e+36,0.03468,0.0503636,30.5313,2.64168e-35,6.79363e+15,7.06429e+16,1.10073e+14,7.75466e+16,1.41941e+19,2.91178e+09
479580,200147,2.57038e+07,9.24747e+22,2.82811e+24,3.32885e+09,0.00763449,1.38573e+36,0.03468,0.0503632,30.5304,2.64151e-35,6.7936e+15,7.06426e+16,1.10072e+14,7.75463e+16,1.769e+19,2.91177e+09
529580,200146,2.57037e+07,1.24518e+23,3.80802e+24,3.6759e+09,0.00763451,1.38571e+36,0.03468,0.0503627,30.5294,2.64132e-35,6.79356e+15,7.06423e+16,1.10072e+14,7.75459e+16,2.15702e+19,2.91176e+09
579580,200146,2.57037e+07,1.63222e+23,4.99153e+24,4.02296e+09,0.00763454,1.38569e+36,0.03468,0.0503622,30.5283,2.64111e-35,6.79352e+15,7.06419e+16,1.10071e+14,7.75455e+16,2.58345e+19,2.91174e+09
629580,200145,2.57037e+07,2.09214e+23,6.39787e+24,4.37001e+09,0.00763456,1.38566e+36,0.03468,0.0503617,30.5271,2.64089e-35,6.79347e+15,7.06415e+16,1.1007e+14,7.7545e+16,3.0483e+19,2.91173e+09
679580,200144,2.57036e+07,2.63122e+23,8.04623e+24,4.71706e+09,0.00763459,1.38564e+36,0.03468,0.0503611,30.5258,2.64065e-35,6.79343e+15,7.0641e+16,1.1007e+14,7.75445e+16,3.55154e+19,2.91172e+09
729580,200143,2.57036e+07,3.25577e+23,9.95581e+24,5.06411e+09,0.00763462,1.38561e+36,0.03468,0.0503604,30.5245,2.64039e-35,6.79337e+15,7.06406e+16,1.10069e+14,7.7544e+16,4.09317e+19,2.9117e+09
779580,200142,2.57035e+07,3.97206e+23,1.21458e+25,5.41116e+09,0.00763465,1.38558e+36,0.03468,0.0503597,30.523,2.64011e-35,6.79332e+15,7.06401e+16,1.10068e+14,7.75434e+16,4.67318e+19,2.91168e+09
829580,200141,2.57034e+07,4.78638e+23,1.46354e+25,5.7582e+09,0.00763469,1.38554e+36,0.03468,0.050359,30.5214,2.63981e-35,6.79326e+15,7.06395e+16,1.10067e+14,7.75428e+16,5.29155e+19,2.91166e+09
879580,200140,2.57034e+07,5.70501e+23,1.74437e+25,6.10524e+09,0.00763472,1.38551e+36,0.03468,0.0503582,30.5197,2.63949e-35,6.79319e+15,7.06389e+16,1.10066e+14,7.75422e+16,5.94827e+19,2.91164e+09
929580,200139,2.57033e+07,6.73425e+23,2.059e+25,6.45229e+09,0.00763476,1.38547e+36,0.03468,0.0503574,30.518,2.63916e-35,6.79312e+15,7.06383e+16,1.10064e+14,7.75415e+16,6.64333e+19,2.91162e+09
979580,200137,2.57032e+07,7.88038e+23,2.40935e+25,6.79932e+09,0.0076348,1.38543e+36,0.03468,0.0503565,30.5161,2.6388e-35,6.79305e+15,7.06377e+16,1.10063e+14,7.75408e+16,7.37671e+19,2.9116e+09
1.02958e+06,200136,2.57032e+07,9.14968e+23,2.79731e+25,7.14636e+09,0.00763484,1.38539e+36,0.03468,0.0503556,30.5141,2.63843e-35,6.79298e+15,7.0637e+16,1.10062e+14,7.75401e+16,8.1484e+19,2.91158e+09
1.07958e+06,200135,2.57031e+07,1.05484e+24,3.22482e+25,7.4934e+09,0.00763489,1.38535e+36,0.03468,0.0503546,30.5121,2.63804e-35,6.7929e+15,7.06363e+16,1.10061e+14,7.75393e+16,8.95838e+19,2.91156e+09
1.12958e+06,200133,2.5703e+07,1.2083e+24,3.69379e+25,7.84043e+09,0.00763493,1.38531e+36,0.03468,0.0503536,30.5099,2.63763e-35,6.79282e+15,7.06356e+16,1.10059e+14,7.75385e+16,9.80663e+19,2.91153e+09
1.17958e+06,200132,2.57029e+07,1.37595e+24,4.20613e+25,8.18746e+09,0.00763498,1.38526e+36,0.03468,0.0503526,30.5077,2.63721e-35,6.79273e+15,7.06348e+16,1.10058e+14,7.75376e+16,1.06931e+20,2.91151e+09
1.22958e+06,200130,2.57028e+07,1.55843e+24,4.76374e+25,8.53448e+09,0.00763503,1.38521e+36,0.03468,0.0503515,30.5053,2.63676e-35,6.79264e+15,7.0634e+16,1.10056e+14,7.75367e+16,1.16179e+20,2.91148e+09
1.27958e+06,200128,2.57027e+07,1.75638e+24,5.36855e+25,8.88151e+09,0.00763508,1.38516e+36,0.03468,0.0503503,30.5029,2.6363e-35,6.79255e+15,7.06332e+16,1.10055e+14,7.75358e+16,1.25809e+20,2.91145e+09
1.32958e+06,200127,2.57026e+07,1.97041e+24,6.02246e+25,9.22853e+09,0.00763514,1.38511e+36,0.03468,0.0503491,30.5003,2.63582e-35,6.79245e+15,7.06323e+16,1.10053e+14,7.75348e+16,1.3582e+20,2.91142e+09
1.37958e+06,200125,2.57025e+07,2.20116e+24,6.72739e+25,9.57555e+09,0.00763519,1.38505e+36,0.03468,0.0503479,30.4977,2.63531e-35,6.79235e+15,7.06314e+16,1.10051e+14,7.75338e+16,1.46213e+20,2.91139e+09
1.42958e+06,200123,2.57024e+07,2.44926e+24,7.48524e+25,9.92256e+09,0.00763525,1.38499e+36,0.03468,0.0503466,30.4949,2.6348e-35,6.79224e+15,7.06304e+16,1.10049e+14,7.75327e+16,1.56988e+20,2.91136e+09
1.47958e+06,200121,2.57023e+07,2.71532e+24,8.29791e+25,1.02696e+10,0.00763531,1.38493e+36,0.03468,0.0503453,30.4921,2.63426e-35,6.79213e+15,7.06295e+16,1.10048e+14,7.75316e+16,1.68145e+20,2.91133e+09
1.52958e+06,200119,2.57022e+07,2.99999e+24,9.16732e+25,1.06166e+10,0.00763538,1.38487e+36,0.03468,0.0503439,30.4891,2.6337e-35,6.79202e+15,7.06284e+16,1.10046e+14,7.75305e+16,1.79682e+20,2.91129e+09
1.57958e+06,200117,2.57021e+07,3.30389e+24,1.00954e+26,1.09636e+10,0.00763544,1.38481e+36,0.03468,0.0503425,30.4861,2.63313e-35,6.79191e+15,7.06274e+16,1.10044e+14,7.75294e+16,1.916e+20,2.91126e+09
1.62958e+06,200115,2.5702e+07,3.62765e+24,1.1084e+26,1.13106e+10,0.00763551,1.38475e+36,0.03468,0.050341,30.483,2.63254e-35,6.79179e+15,7.06263e+16,1.10042e+14,7.75282e+16,2.03899e+20,2.91122e+09
1.67958e+06,200113,2.57019e+07,3.97189e+24,1.2135e+26,1.16576e+10,0.00763558,1.38468e+36,0.03468,0.0503395,30.4797,2.63192e-35,6.79166e+15,7.06252e+16,1.1004e+14,7.75269e+16,2.16578e+20,2.91118e+09
1.72958e+06,200110,2.57017e+07,4.33725e+24,1.32504e+26,1.20046e+10,0.00763565,1.38461e+36,0.03468,0.050338,30.4764,2.6313e-35,6.79154e+15,7.06241e+16,1.10037e+14,7.75257e+16,2.29637e+20,2.91115e+09
1.77958e+06,200108,2.57016e+07,4.72435e+24,1.4432e+26,1.23516e+10,0.00763572,1.38454e+36,0.03468,0.0503364,30.473,2.63065e-35,6.7914e+15,7.06229e+16,1.10035e+14,7.75243e+16,2.43076e+20,2.91111e+09
1.82958e+06,200106,2.57015e+07,5.13382e+24,1.56818e+26,1.26986e+10,0.0076358,1.38446e+36,0.03468,0.0503347,30.4695,2.62998e-35,6.79127e+15,7.06217e+16,1.10033e+14,7.7523e+16,2.56894e+20,2.91107e+09
1.87958e+06,200103,2.57013e+07,5.56629e+24,1.70016e+26,1.30455e+10,0.00763588,1.38439e+36,0.03468,0.050333,30.4658,2.6293e-35,6.79113e+15,7.06205e+16,1.1003e+14,7.75216e+16,2.71091e+20,2.91103e+09
1.92958e+06,200101,2.57012e+07,6.02238e+24,1.83933e+26,1.33925e+10,0.00763596,1.38431e+36,0.03468,0.0503313,30.4621,2.6286e-35,6.79099e+15,7.06192e+16,1.10028e+14,7.75202e+16,2.85668e+20,2.91098e+09
1.97958e+06,200098,2.5701e+07,6.50273e+24,1.98589e+26,1.37395e+10,0.00763604,1.38423e+36,0.03468,0.0503295,30.4583,2.62788e-35,6.79084e+15,7.06179e+16,1.10026e+14,7.75187e+16,3.00623e+20,2.91094e+09
2.02958e+06,200096,2.57009e+07,7.00796e+24,2.14002e+26,1.40865e+10,0.00763612,1.38415e+36,0.03468,0.0503277,30.4544,2.62714e-35,6.79069e+15,7.06165e+16,1.10023e+14,7.75172e+16,3.15956e+20,2.91089e+09
2.07958e+06,200093,2.57007e+07,7.5387e+24,2.30191e+26,1.44334e+10,0.00763621,1.38407e+36,0.03468,0.0503258,30.4504,2.62638e-35,6.79054e+15,7.06152e+16,1.1002e+14,7.75157e+16,3.31667e+20,2.91085e+09
2.12958e+06,200090,2.57006e+07,8.09558e+24,2.47175e+26,1.47804e+10,0.0076363,1.38398e+36,0.03468,0.0503239,30.4463,2.6256e-35,6.79038e+15,7.06137e+16,1.10018e+14,7.75141e+16,3.47756e+20,2.9108e+09
2.17958e+06,200087,2.57004e+07,8.67922e+24,2.64973e+26,1.51273e+10,0.00763639,1.3839e+36,0.03468,0.0503219,30.4421,2.62481e-35,6.79022e+15,7.06123e+16,1.10015e+14,7.75125e+16,3.64222e+20,2.91075e+09
2.22958e+06,200084,2.57003e+07,9.29026e+24,2.83603e+26,1.54743e+10,0.00763648,1.38381e+36,0.03468,0.0503199,30.4378,2.624e-35,6.79006e+15,7.06108e+16,1.10012e+14,7.75109e+16,3.81065e+20,2.9107e+09
2.27958e+06,200081,2.57001e+07,9.92932e+24,3.03085e+26,1.58212e+10,0.00763658,1.38372e+36,0.03468,0.0503178,30.4334,2.62317e-35,6.78989e+15,7.06093e+16,1.10009e+14,7.75092e+16,3.98285e+20,2.91065e+09
