X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
4.9756e+06,75067.7,1.49949e+07,3.87496e+25,9.4605e+22,1.29627e+10,0.0253419,6.64129e+33,0.03468,0.00218779,0.000251872,1.86949e-46,1.32518e+15,1.54567e+16,1.27487e+13,1.67947e+16, 5.69748e+16,1.03116e+09
5.4756e+06,75050.4,1.49945e+07,5.16376e+25,1.26041e+23,1.42642e+10,0.0253402,6.6389e+33,0.03468,0.00218704,0.000251677,1.86639e-46,1.32467e+15,1.54527e+16,1.27473e+13,1.67902e+16, 6.89585e+16,1.03079e+09
5.9756e+06,75031.4,1.49941e+07,6.71042e+25,1.63752e+23,1.55654e+10,0.0253384,6.63628e+33,0.03468,0.00218623,0.000251465,1.863e-46,1.32411e+15,1.54484e+16,1.27458e+13,1.67852e+16, 8.20719e+16,1.03039e+09
6.4756e+06,75010.8,1.49936e+07,8.53835e+25,2.08301e+23,1.68663e+10,0.0253364,6.63344e+33,0.03468,0.00218535,0.000251234,1.85933e-46,1.3235e+15,1.54436e+16,1.27442e+13,1.67799e+16, 9.63105e+16,1.02996e+09
6.9756e+06,74988.5,1.49931e+07,1.06709e+26,2.60249e+23,1.81668e+10,0.0253342,6.63037e+33,0.03468,0.00218439,0.000250984,1.85537e-46,1.32285e+15,1.54385e+16,1.27424e+13,1.67741e+16, 1.11669e+17,1.0295e+09
7.4756e+06,74964.5,1.49925e+07,1.31314e+26,3.20156e+23,1.94669e+10,0.0253318,6.62707e+33,0.03468,0.00218337,0.000250717,1.85113e-46,1.32214e+15,1.5433e+16,1.27405e+13,1.67679e+16, 1.28142e+17,1.02902e+09
7.9756e+06,74939,1.49919e+07,1.59432e+26,3.88577e+23,2.07666e+10,0.0253294,6.62355e+33,0.03468,0.00218227,0.000250432,1.84661e-46,1.32139e+15,1.54271e+16,1.27384e+13,1.67612e+16, 1.45725e+17,1.0285e+09
8.4756e+06,74911.7,1.49912e+07,1.91294e+26,4.66065e+23,2.20658e+10,0.0253267,6.61981e+33,0.03468,0.00218111,0.000250129,1.84181e-46,1.32059e+15,1.54208e+16,1.27362e+13,1.67542e+16, 1.6441e+17,1.02796e+09
8.9756e+06,74882.9,1.49906e+07,2.27133e+26,5.5317e+23,2.33645e+10,0.0253239,6.61584e+33,0.03468,0.00217987,0.000249807,1.83674e-46,1.31974e+15,1.54142e+16,1.27339e+13,1.67467e+16, 1.84191e+17,1.02739e+09
9.4756e+06,74852.4,1.49899e+07,2.6718e+26,6.50438e+23,2.46627e+10,0.0253209,6.61165e+33,0.03468,0.00217857,0.000249469,1.83139e-46,1.31885e+15,1.54072e+16,1.27315e+13,1.67388e+16, 2.05062e+17,1.02678e+09
9.9756e+06,74820.3,1.49891e+07,3.11666e+26,7.58413e+23,2.59604e+10,0.0253177,6.60724e+33,0.03468,0.0021772,0.000249112,1.82578e-46,1.3179e+15,1.53998e+16,1.2729e+13,1.67304e+16, 2.27014e+17,1.02616e+09
1.04756e+07,74786.5,1.49883e+07,3.6082e+26,8.77633e+23,2.72575e+10,0.0253144,6.60261e+33,0.03468,0.00217576,0.000248738,1.81989e-46,1.31691e+15,1.53921e+16,1.27263e+13,1.67217e+16, 2.50041e+17,1.0255e+09
1.09756e+07,74751.2,1.49875e+07,4.14874e+26,1.00863e+24,2.8554e+10,0.0253109,6.59777e+33,0.03468,0.00217424,0.000248347,1.81375e-46,1.31588e+15,1.53839e+16,1.27234e+13,1.67125e+16, 2.74135e+17,1.02481e+09
1.14756e+07,74714.2,1.49866e+07,4.74054e+26,1.15195e+24,2.98498e+10,0.0253073,6.5927e+33,0.03468,0.00217267,0.000247938,1.80735e-46,1.31479e+15,1.53754e+16,1.27205e+13,1.67029e+16, 2.99286e+17,1.0241e+09
1.19756e+07,74675.5,1.49857e+07,5.38591e+26,1.3081e+24,3.1145e+10,0.0253035,6.58741e+33,0.03468,0.00217102,0.000247513,1.80069e-46,1.31366e+15,1.53665e+16,1.27174e+13,1.66929e+16, 3.25487e+17,1.02336e+09
1.24756e+07,74635.3,1.49848e+07,6.08711e+26,1.47761e+24,3.24396e+10,0.0252995,6.58191e+33,0.03468,0.0021693,0.00024707,1.79378e-46,1.31248e+15,1.53573e+16,1.27142e+13,1.66825e+16, 3.52729e+17,1.02259e+09
1.29756e+07,74593.4,1.49838e+07,6.84641e+26,1.661e+24,3.37334e+10,0.0252953,6.5762e+33,0.03468,0.00216752,0.00024661,1.78662e-46,1.31125e+15,1.53477e+16,1.27109e+13,1.66716e+16, 3.81001e+17,1.02179e+09
1.34756e+07,74550,1.49828e+07,7.66608e+26,1.85878e+24,3.50265e+10,0.025291,6.57027e+33,0.03468,0.00216567,0.000246134,1.77922e-46,1.30998e+15,1.53377e+16,1.27075e+13,1.66604e+16, 4.10294e+17,1.02096e+09
1.39756e+07,74504.9,1.49817e+07,8.54836e+26,2.07146e+24,3.63188e+10,0.0252866,6.56413e+33,0.03468,0.00216375,0.000245641,1.77158e-46,1.30866e+15,1.53274e+16,1.27039e+13,1.66487e+16, 4.40598e+17,1.02011e+09
1.44756e+07,74458.3,1.49806e+07,9.4955e+26,2.29955e+24,3.76103e+10,0.0252819,6.55777e+33,0.03468,0.00216177,0.000245132,1.7637e-46,1.30729e+15,1.53166e+16,1.27002e+13,1.66366e+16, 4.71904e+17,1.01923e+09
1.49756e+07,74410,1.49795e+07,1.05097e+27,2.54353e+24,3.8901e+10,0.0252771,6.55121e+33,0.03468,0.00215971,0.000244607,1.7556e-46,1.30588e+15,1.53056e+16,1.26964e+13,1.66241e+16, 5.04199e+17,1.01832e+09
1.54756e+07,74360.2,1.49783e+07,1.15933e+27,2.80391e+24,4.01908e+10,0.0252721,6.54443e+33,0.03468,0.0021576,0.000244065,1.74726e-46,1.30442e+15,1.52941e+16,1.26924e+13,1.66112e+16, 5.37473e+17,1.01738e+09
1.59756e+07,74308.7,1.49771e+07,1.27484e+27,3.08117e+24,4.14798e+10,0.025267,6.53745e+33,0.03468,0.00215541,0.000243508,1.7387e-46,1.30292e+15,1.52823e+16,1.26883e+13,1.65979e+16, 5.71715e+17,1.01642e+09
1.64756e+07,74255.7,1.49759e+07,1.39773e+27,3.37579e+24,4.27679e+10,0.0252616,6.53027e+33,0.03468,0.00215316,0.000242934,1.72993e-46,1.30137e+15,1.52701e+16,1.26842e+13,1.65842e+16, 6.06913e+17,1.01543e+09
1.69756e+07,74201.1,1.49746e+07,1.52821e+27,3.68825e+24,4.4055e+10,0.0252562,6.52287e+33,0.03468,0.00215085,0.000242345,1.72094e-46,1.29978e+15,1.52576e+16,1.26798e+13,1.65701e+16, 6.43056e+17,1.01441e+09
1.74756e+07,74144.9,1.49733e+07,1.6665e+27,4.01901e+24,4.53412e+10,0.0252505,6.51528e+33,0.03468,0.00214847,0.000241741,1.71174e-46,1.29814e+15,1.52447e+16,1.26754e+13,1.65556e+16, 6.8013e+17,1.01336e+09
1.79756e+07,74087.2,1.4972e+07,1.81283e+27,4.36854e+24,4.66263e+10,0.0252447,6.50748e+33,0.03468,0.00214603,0.000241122,1.70233e-46,1.29645e+15,1.52315e+16,1.26709e+13,1.65406e+16, 7.18124e+17,1.01229e+09
1.84756e+07,74027.9,1.49706e+07,1.9674e+27,4.73729e+24,4.79105e+10,0.0252386,6.49948e+33,0.03468,0.00214352,0.000240488,1.69273e-46,1.29472e+15,1.52179e+16,1.26662e+13,1.65253e+16, 7.57024e+17,1.01119e+09
1.89756e+07,73967,1.49692e+07,2.13044e+27,5.12572e+24,4.91936e+10,0.0252325,6.49129e+33,0.03468,0.00214095,0.000239838,1.68294e-46,1.29295e+15,1.5204e+16,1.26614e+13,1.65096e+16, 7.96818e+17,1.01007e+09
1.94756e+07,73904.6,1.49677e+07,2.30216e+27,5.53426e+24,5.04757e+10,0.0252261,6.4829e+33,0.03468,0.00213831,0.000239175,1.67295e-46,1.29113e+15,1.51897e+16,1.26565e+13,1.64935e+16, 8.37493e+17,1.00892e+09
1.99756e+07,73840.7,1.49662e+07,2.48278e+27,5.96336e+24,5.17566e+10,0.0252196,6.47431e+33,0.03468,0.00213561,0.000238496,1.66279e-46,1.28927e+15,1.5175e+16,1.26515e+13,1.64769e+16, 8.79035e+17,1.00774e+09
2.04756e+07,73775.2,1.49647e+07,2.67249e+27,6.41345e+24,5.30365e+10,0.0252129,6.46552e+33,0.03468,0.00213285,0.000237804,1.65244e-46,1.28737e+15,1.516e+16,1.26463e+13,1.646e+16, 9.2143e+17,1.00653e+09
2.09756e+07,73708.2,1.49632e+07,2.87153e+27,6.88494e+24,5.43152e+10,0.025206,6.45655e+33,0.03468,0.00213003,0.000237097,1.64192e-46,1.28542e+15,1.51447e+16,1.26411e+13,1.64427e+16, 9.64664e+17,1.0053e+09
2.14756e+07,73639.6,1.49616e+07,3.08009e+27,7.37826e+24,5.55927e+10,0.025199,6.44738e+33,0.03468,0.00212715,0.000236377,1.63123e-46,1.28343e+15,1.5129e+16,1.26357e+13,1.6425e+16, 1.00872e+18,1.00404e+09
2.19756e+07,73569.5,1.496e+07,3.29839e+27,7.89381e+24,5.6869e+10,0.0251917,6.43803e+33,0.03468,0.0021242,0.000235643,1.62038e-46,1.28139e+15,1.51129e+16,1.26303e+13,1.6407e+16, 1.05359e+18,1.00276e+09
2.24756e+07,73497.9,1.49583e+07,3.52663e+27,8.43199e+24,5.81441e+10,0.0251843,6.42849e+33,0.03468,0.00212119,0.000234896,1.60937e-46,1.27931e+15,1.50966e+16,1.26247e+13,1.63885e+16, 1.09926e+18,1.00145e+09
2.29756e+07,73424.8,1.49566e+07,3.76502e+27,8.9932e+24,5.94179e+10,0.0251767,6.41877e+33,0.03468,0.00211813,0.000234135,1.59821e-46,1.27719e+15,1.50798e+16,1.2619e+13,1.63697e+16, 1.1457e+18,1.00012e+09
2.34756e+07,73350.2,1.49549e+07,4.01376e+27,9.57783e+24,6.06905e+10,0.025169,6.40886e+33,0.03468,0.002115,0.000233362,1.5869e-46,1.27503e+15,1.50628e+16,1.26131e+13,1.63504e+16, 1.19292e+18,9.98759e+08
2.39756e+07,73274.1,1.49531e+07,4.27307e+27,1.01863e+25,6.19617e+10,0.025161,6.39877e+33,0.03468,0.00211181,0.000232576,1.57545e-46,1.27283e+15,1.50454e+16,1.26072e+13,1.63308e+16, 1.24088e+18,9.97374e+08
2.44756e+07,73196.5,1.49513e+07,4.54313e+27,1.08188e+25,6.32316e+10,0.0251529,6.3885e+33,0.03468,0.00210857,0.000231777,1.56386e-46,1.27058e+15,1.50277e+16,1.26012e+13,1.63108e+16, 1.28958e+18,9.95964e+08
2.49756e+07,73117.5,1.49495e+07,4.82416e+27,1.1476e+25,6.45002e+10,0.0251446,6.37805e+33,0.03468,0.00210527,0.000230966,1.55214e-46,1.26829e+15,1.50096e+16,1.25951e+13,1.62905e+16, 1.33899e+18,9.94529e+08
2.54756e+07,73036.9,1.49477e+07,5.11634e+27,1.2158e+25,6.57673e+10,0.0251361,6.36743e+33,0.03468,0.0021019,0.000230143,1.5403e-46,1.26597e+15,1.49912e+16,1.25888e+13,1.62698e+16, 1.38912e+18,9.93068e+08
2.59756e+07,72954.9,1.49458e+07,5.41989e+27,1.28652e+25,6.70331e+10,0.0251274,6.35663e+33,0.03468,0.00209848,0.000229309,1.52834e-46,1.2636e+15,1.49725e+16,1.25825e+13,1.62487e+16, 1.43992e+18,9.91584e+08
2.64756e+07,72871.4,1.49439e+07,5.73499e+27,1.3598e+25,6.82974e+10,0.0251186,6.34566e+33,0.03468,0.00209501,0.000228462,1.51626e-46,1.26119e+15,1.49534e+16,1.2576e+13,1.62272e+16, 1.49141e+18,9.90074e+08
2.69756e+07,72786.5,1.49419e+07,6.06185e+27,1.43567e+25,6.95603e+10,0.0251095,6.33452e+33,0.03468,0.00209148,0.000227605,1.50407e-46,1.25874e+15,1.49341e+16,1.25694e+13,1.62054e+16, 1.54354e+18,9.88541e+08
2.74756e+07,72700.1,1.49399e+07,6.40064e+27,1.51417e+25,7.08217e+10,0.0251003,6.32322e+33,0.03468,0.00208789,0.000226736,1.49178e-46,1.25625e+15,1.49144e+16,1.25628e+13,1.61832e+16, 1.59632e+18,9.86983e+08
2.79756e+07,72612.3,1.49379e+07,6.75158e+27,1.59532e+25,7.20815e+10,0.0250909,6.31175e+33,0.03468,0.00208424,0.000225856,1.47939e-46,1.25372e+15,1.48943e+16,1.2556e+13,1.61606e+16, 1.64972e+18,9.85401e+08
2.84756e+07,72523.1,1.49359e+07,7.11484e+27,1.67915e+25,7.33399e+10,0.0250813,6.30011e+33,0.03468,0.00208054,0.000224966,1.46691e-46,1.25116e+15,1.4874e+16,1.25492e+13,1.61377e+16, 1.70372e+18,9.83795e+08
2.89756e+07,72432.4,1.49338e+07,7.49063e+27,1.7657e+25,7.45966e+10,0.0250715,6.28832e+33,0.03468,0.00207679,0.000224065,1.45434e-46,1.24855e+15,1.48534e+16,1.25422e+13,1.61144e+16, 1.75832e+18,9.82166e+08
2.94756e+07,72340.3,1.49317e+07,7.87911e+27,1.855e+25,7.58518e+10,0.0250616,6.27636e+33,0.03468,0.00207298,0.000223154,1.44169e-46,1.24591e+15,1.48324e+16,1.25351e+13,1.60908e+16, 1.81348e+18,9.80512e+08
2.99756e+07,72246.9,1.49296e+07,8.28049e+27,1.94706e+25,7.71054e+10,0.0250514,6.26425e+33,0.03468,0.00206912,0.000222234,1.42896e-46,1.24323e+15,1.48111e+16,1.2528e+13,1.60669e+16, 1.8692e+18,9.78836e+08
3.04756e+07,72152,1.49274e+07,8.69494e+27,2.04193e+25,7.83574e+10,0.0250411,6.25198e+33,0.03468,0.00206521,0.000221303,1.41616e-46,1.24051e+15,1.47895e+16,1.25207e+13,1.60425e+16, 1.92547e+18,9.77136e+08
3.09756e+07,72055.7,1.49252e+07,9.12265e+27,2.13962e+25,7.96076e+10,0.0250305,6.23957e+33,0.03468,0.00206124,0.000220363,1.40329e-46,1.23775e+15,1.47676e+16,1.25134e+13,1.60179e+16, 1.98225e+18,9.75414e+08
3.14756e+07,71958.1,1.4923e+07,9.5638e+27,2.24016e+25,8.08563e+10,0.0250198,6.22699e+33,0.03468,0.00205722,0.000219414,1.39036e-46,1.23495e+15,1.47454e+16,1.25059e+13,1.59929e+16, 2.03953e+18,9.73668e+08
3.19756e+07,71859,1.49208e+07,1.00186e+28,2.34358e+25,8.21032e+10,0.0250089,6.21428e+33,0.03468,0.00205315,0.000218456,1.37737e-46,1.23212e+15,1.47229e+16,1.24984e+13,1.59675e+16, 2.09731e+18,9.719e+08
3.24756e+07,71758.6,1.49185e+07,1.04871e+28,2.44991e+25,8.33483e+10,0.0249978,6.20141e+33,0.03468,0.00204904,0.00021749,1.36434e-46,1.22926e+15,1.47001e+16,1.24908e+13,1.59418e+16, 2.15555e+18,9.7011e+08
3.29756e+07,71656.9,1.49162e+07,1.09697e+28,2.55915e+25,8.45918e+10,0.0249864,6.1884e+33,0.03468,0.00204487,0.000216515,1.35125e-46,1.22635e+15,1.4677e+16,1.24831e+13,1.59158e+16, 2.21425e+18,9.68297e+08
3.34756e+07,71553.8,1.49139e+07,1.14664e+28,2.67134e+25,8.58334e+10,0.0249749,6.17525e+33,0.03468,0.00204065,0.000215531,1.33813e-46,1.22341e+15,1.46536e+16,1.24753e+13,1.58894e+16, 2.27338e+18,9.66462e+08
3.39756e+07,71449.4,1.49115e+07,1.19774e+28,2.7865e+25,8.70733e+10,0.0249632,6.16196e+33,0.03468,0.00203638,0.00021454,1.32497e-46,1.22044e+15,1.46299e+16,1.24674e+13,1.58628e+16, 2.33293e+18,9.64606e+08
3.44756e+07,71343.6,1.49091e+07,1.25029e+28,2.90465e+25,8.83113e+10,0.0249514,6.14853e+33,0.03468,0.00203206,0.000213541,1.31177e-46,1.21743e+15,1.46059e+16,1.24594e+13,1.58358e+16, 2.39289e+18,9.62727e+08
3.49756e+07,71236.6,1.49067e+07,1.3043e+28,3.0258e+25,8.95475e+10,0.0249393,6.13497e+33,0.03468,0.0020277,0.000212535,1.29855e-46,1.21439e+15,1.45816e+16,1.24513e+13,1.58084e+16, 2.45322e+18,9.60827e+08
3.54756e+07,71128.2,1.49042e+07,1.3598e+28,3.14998e+25,9.07818e+10,0.024927,6.12127e+33,0.03468,0.00202329,0.000211521,1.28531e-46,1.21131e+15,1.4557e+16,1.24432e+13,1.57808e+16, 2.51392e+18,9.58906e+08
3.59756e+07,71018.5,1.49018e+07,1.4168e+28,3.2772e+25,9.20142e+10,0.0249145,6.10745e+33,0.03468,0.00201883,0.0002105,1.27205e-46,1.2082e+15,1.45322e+16,1.24349e+13,1.57528e+16, 2.57497e+18,9.56964e+08
3.64756e+07,70907.5,1.48993e+07,1.47531e+28,3.40748e+25,9.32447e+10,0.0249018,6.09349e+33,0.03468,0.00201433,0.000209473,1.25878e-46,1.20505e+15,1.4507e+16,1.24266e+13,1.57245e+16, 2.63635e+18,9.55001e+08
