X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
0,0,0,0,0,0,-nan,0,0.03468,0,0,0,0,0,0,0, 0,0
1,75150,1.56315e+07,314788,995.73,2606.2,0.0219268,9.66039e+33,0.03468,0.00258645,0.000576726,1.16718e-45,1.3276e+15,1.61306e+16,1.50553e+13,1.74732e+16, 2987.19,1.03335e+09
50031.6,75150,1.56315e+07,3.94231e+19,1.24702e+17,1.30392e+08,0.0219268,9.66038e+33,0.03468,0.00258645,0.000576726,1.16718e-45,1.3276e+15,1.61306e+16,1.50553e+13,1.74732e+16, 7.47742e+12,1.03335e+09
100477,75150,1.56315e+07,3.19314e+20,1.01005e+18,2.61863e+08,0.0219268,9.66038e+33,0.03468,0.00258645,0.000576725,1.16718e-45,1.3276e+15,1.61306e+16,1.50553e+13,1.74732e+16, 3.01575e+13,1.03335e+09
151159,75149.9,1.56315e+07,1.08723e+21,3.43909e+18,3.93951e+08,0.0219268,9.66037e+33,0.03468,0.00258645,0.000576724,1.16717e-45,1.3276e+15,1.61305e+16,1.50553e+13,1.74732e+16, 6.82543e+13,1.03335e+09
201785,75149.9,1.56315e+07,2.58633e+21,8.18102e+18,5.25892e+08,0.0219268,9.66036e+33,0.03468,0.00258645,0.000576722,1.16717e-45,1.32759e+15,1.61305e+16,1.50553e+13,1.74732e+16, 1.2163e+14,1.03335e+09
252479,75149.8,1.56315e+07,5.06631e+21,1.60256e+19,6.5801e+08,0.0219268,9.66034e+33,0.03468,0.00258644,0.00057672,1.16716e-45,1.32759e+15,1.61305e+16,1.50553e+13,1.74732e+16, 1.90419e+14,1.03335e+09
303568,75149.7,1.56315e+07,8.80616e+21,2.78553e+19,7.9116e+08,0.0219268,9.66032e+33,0.03468,0.00258644,0.000576718,1.16715e-45,1.32759e+15,1.61305e+16,1.50553e+13,1.74731e+16, 2.75278e+14,1.03335e+09
354250,75149.6,1.56315e+07,1.39942e+22,4.42658e+19,9.23246e+08,0.0219268,9.6603e+33,0.03468,0.00258643,0.000576715,1.16713e-45,1.32759e+15,1.61305e+16,1.50553e+13,1.74731e+16, 3.74866e+14,1.03335e+09
405240,75149.5,1.56315e+07,2.09484e+22,6.62631e+19,1.05613e+09,0.0219268,9.66027e+33,0.03468,0.00258643,0.000576711,1.16712e-45,1.32758e+15,1.61304e+16,1.50553e+13,1.74731e+16, 4.90544e+14,1.03334e+09
456693,75149.3,1.56315e+07,2.99839e+22,9.48436e+19,1.19023e+09,0.0219268,9.66024e+33,0.03468,0.00258642,0.000576707,1.1671e-45,1.32758e+15,1.61304e+16,1.50553e+13,1.7473e+16, 6.23018e+14,1.03334e+09
507047,75149.2,1.56315e+07,4.10354e+22,1.29801e+20,1.32146e+09,0.0219268,9.66021e+33,0.03468,0.00258641,0.000576703,1.16708e-45,1.32757e+15,1.61304e+16,1.50552e+13,1.7473e+16, 7.67971e+14,1.03334e+09
557372,75149,1.56314e+07,5.45068e+22,1.72412e+20,1.45262e+09,0.0219268,9.66017e+33,0.03468,0.0025864,0.000576698,1.16706e-45,1.32757e+15,1.61303e+16,1.50552e+13,1.74729e+16, 9.27976e+14,1.03333e+09
609649,75148.8,1.56314e+07,7.13269e+22,2.25616e+20,1.58886e+09,0.0219268,9.66013e+33,0.03468,0.00258639,0.000576693,1.16704e-45,1.32756e+15,1.61303e+16,1.50552e+13,1.74729e+16, 1.1102e+15,1.03333e+09
660220,75148.6,1.56314e+07,9.05895e+22,2.86545e+20,1.72065e+09,0.0219268,9.66008e+33,0.03468,0.00258638,0.000576687,1.16701e-45,1.32756e+15,1.61302e+16,1.50552e+13,1.74728e+16, 1.30202e+15,1.03333e+09
711433,75148.4,1.56314e+07,1.13348e+23,3.58531e+20,1.85412e+09,0.0219267,9.66003e+33,0.03468,0.00258637,0.00057668,1.16698e-45,1.32755e+15,1.61302e+16,1.50552e+13,1.74728e+16, 1.51183e+15,1.03332e+09
762810,75148.1,1.56314e+07,1.39721e+23,4.41949e+20,1.98802e+09,0.0219267,9.65998e+33,0.03468,0.00258636,0.000576674,1.16695e-45,1.32754e+15,1.61301e+16,1.50551e+13,1.74727e+16, 1.73806e+15,1.03332e+09
813834,75147.9,1.56314e+07,1.69675e+23,5.36695e+20,2.121e+09,0.0219267,9.65992e+33,0.03468,0.00258634,0.000576666,1.16692e-45,1.32754e+15,1.613e+16,1.50551e+13,1.74726e+16, 1.97833e+15,1.03331e+09
863957,75147.6,1.56314e+07,2.02995e+23,6.42088e+20,2.25162e+09,0.0219267,9.65986e+33,0.03468,0.00258633,0.000576659,1.16689e-45,1.32753e+15,1.613e+16,1.50551e+13,1.74726e+16, 2.2295e+15,1.03331e+09
917168,75147.3,1.56314e+07,2.42859e+23,7.68176e+20,2.3903e+09,0.0219267,9.6598e+33,0.03468,0.00258631,0.00057665,1.16685e-45,1.32752e+15,1.61299e+16,1.5055e+13,1.74725e+16, 2.51255e+15,1.0333e+09
968818,75147,1.56314e+07,2.86243e+23,9.05396e+20,2.5249e+09,0.0219266,9.65973e+33,0.03468,0.0025863,0.000576641,1.16681e-45,1.32751e+15,1.61298e+16,1.5055e+13,1.74724e+16, 2.80348e+15,1.0333e+09
1.02338e+06,75146.7,1.56314e+07,3.37376e+23,1.06713e+21,2.66709e+09,0.0219266,9.65965e+33,0.03468,0.00258628,0.000576632,1.16677e-45,1.3275e+15,1.61297e+16,1.5055e+13,1.74723e+16, 3.12808e+15,1.03329e+09
1.07564e+06,75146.3,1.56314e+07,3.91746e+23,1.23909e+21,2.80329e+09,0.0219266,9.65957e+33,0.03468,0.00258626,0.000576622,1.16673e-45,1.32749e+15,1.61297e+16,1.50549e+13,1.74722e+16, 3.45568e+15,1.03329e+09
1.13057e+06,75145.9,1.56314e+07,4.54878e+23,1.43877e+21,2.94644e+09,0.0219266,9.65949e+33,0.03468,0.00258624,0.000576611,1.16668e-45,1.32748e+15,1.61296e+16,1.50549e+13,1.74721e+16, 3.81758e+15,1.03328e+09
1.1824e+06,75145.5,1.56314e+07,5.20351e+23,1.64585e+21,3.08151e+09,0.0219265,9.6594e+33,0.03468,0.00258622,0.0005766,1.16663e-45,1.32747e+15,1.61295e+16,1.50548e+13,1.7472e+16, 4.17558e+15,1.03327e+09
1.23661e+06,75145.1,1.56313e+07,5.95247e+23,1.88273e+21,3.22278e+09,0.0219265,9.65931e+33,0.03468,0.0025862,0.000576588,1.16658e-45,1.32745e+15,1.61294e+16,1.50548e+13,1.74719e+16, 4.56714e+15,1.03326e+09
1.28688e+06,75144.7,1.56313e+07,6.70826e+23,2.12177e+21,3.35378e+09,0.0219265,9.65922e+33,0.03468,0.00258617,0.000576577,1.16653e-45,1.32744e+15,1.61293e+16,1.50548e+13,1.74718e+16, 4.94592e+15,1.03326e+09
1.33919e+06,75144.3,1.56313e+07,7.56e+23,2.39115e+21,3.4901e+09,0.0219265,9.65913e+33,0.03468,0.00258615,0.000576564,1.16648e-45,1.32743e+15,1.61292e+16,1.50547e+13,1.74717e+16, 5.3561e+15,1.03325e+09
