X = 0.25
Y = 0.736
Z = 0.014
mu = 0.944287
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,3.24e+006,1.62e+007,1e-010,1e-010,1e-010,2.00763e+018
51005.2,3.23999e+006,1.62e+007,2.77036e+021,1.07086e+020,5.7813e+010,2.00762e+018
111005,3.23996e+006,1.61999e+007,2.50335e+022,9.67609e+020,1.20417e+011,2.00759e+018
171005,3.23992e+006,1.61998e+007,8.78935e+022,3.39708e+021,1.83021e+011,2.00754e+018
231005,3.23985e+006,1.61996e+007,2.12454e+023,8.2106e+021,2.45624e+011,2.00746e+018
291005,3.23976e+006,1.61994e+007,3.78611e+023,1.46305e+022,2.97794e+011,2.00738e+018
351005,3.23964e+006,1.61992e+007,6.71093e+023,2.59291e+022,3.60397e+011,2.00727e+018
411005,3.23951e+006,1.61989e+007,1.08505e+024,4.19163e+022,4.22999e+011,2.00713e+018
471005,3.23936e+006,1.61985e+007,1.64158e+024,6.34028e+022,4.85601e+011,2.00697e+018
531005,3.23919e+006,1.61981e+007,2.36176e+024,9.1198e+022,5.48202e+011,2.00679e+018
591005,3.23899e+006,1.61977e+007,3.26666e+024,1.26109e+023,6.10802e+011,2.00659e+018
651005,3.23878e+006,1.61972e+007,4.37736e+024,1.6894e+023,6.73402e+011,2.00637e+018
711005,3.23854e+006,1.61966e+007,5.71491e+024,2.20495e+023,7.36001e+011,2.00612e+018
771005,3.23829e+006,1.6196e+007,7.30037e+024,2.81573e+023,7.98598e+011,2.00586e+018
831005,3.23801e+006,1.61954e+007,9.15478e+024,3.5297e+023,8.61195e+011,2.00557e+018
891005,3.23771e+006,1.61947e+007,1.12992e+025,4.35481e+023,9.2379e+011,2.00526e+018
951005,3.2374e+006,1.61939e+007,1.37545e+025,5.29896e+023,9.86385e+011,2.00493e+018
1.01101e+006,3.23706e+006,1.61931e+007,1.65419e+025,6.37e+023,1.04898e+012,2.00457e+018
1.07101e+006,3.2367e+006,1.61924e+007,1.91334e+025,7.36512e+023,1.10114e+012,2.00426e+018
1.13101e+006,3.23632e+006,1.61915e+007,2.25839e+025,8.68911e+023,1.16373e+012,2.00387e+018
1.19101e+006,3.23592e+006,1.61906e+007,2.64259e+025,1.01621e+024,1.22632e+012,2.00345e+018
1.25101e+006,3.23549e+006,1.61896e+007,3.06802e+025,1.17917e+024,1.2889e+012,2.00302e+018
1.31101e+006,3.23505e+006,1.61886e+007,3.53678e+025,1.35856e+024,1.35149e+012,2.00256e+018
1.37101e+006,3.23459e+006,1.61875e+007,4.05096e+025,1.55514e+024,1.41407e+012,2.00208e+018
1.43101e+006,3.23411e+006,1.61863e+007,4.61265e+025,1.76967e+024,1.47665e+012,2.00158e+018
1.49101e+006,3.2336e+006,1.61852e+007,5.22393e+025,2.0029e+024,1.53923e+012,2.00105e+018
1.55101e+006,3.23308e+006,1.61839e+007,5.8869e+025,2.25556e+024,1.60181e+012,2.00051e+018
1.61101e+006,3.23253e+006,1.61827e+007,6.60363e+025,2.52841e+024,1.66439e+012,1.99994e+018
1.67101e+006,3.23197e+006,1.61813e+007,7.3762e+025,2.82216e+024,1.72696e+012,1.99935e+018
1.73101e+006,3.23138e+006,1.61799e+007,8.2067e+025,3.13754e+024,1.78953e+012,1.99874e+018
1.79101e+006,3.23077e+006,1.61785e+007,9.09719e+025,3.47528e+024,1.8521e+012,1.99811e+018
1.85101e+006,3.23015e+006,1.6177e+007,1.00498e+026,3.83608e+024,1.91466e+012,1.99746e+018
1.91101e+006,3.2295e+006,1.61755e+007,1.10665e+026,4.22064e+024,1.97723e+012,1.99679e+018
1.97101e+006,3.22883e+006,1.6174e+007,1.21494e+026,4.62968e+024,2.03979e+012,1.99609e+018
2.03101e+006,3.22814e+006,1.61723e+007,1.33006e+026,5.06387e+024,2.10235e+012,1.99538e+018
2.09101e+006,3.22743e+006,1.61707e+007,1.45221e+026,5.52389e+024,2.1649e+012,1.99464e+018
2.15101e+006,3.2267e+006,1.61689e+007,1.5816e+026,6.01043e+024,2.22745e+012,1.99388e+018
2.21101e+006,3.22595e+006,1.61672e+007,1.71844e+026,6.52414e+024,2.29e+012,1.9931e+018
2.27101e+006,3.22518e+006,1.61654e+007,1.86293e+026,7.0657e+024,2.35255e+012,1.9923e+018
2.33101e+006,3.22439e+006,1.61635e+007,2.01527e+026,7.63573e+024,2.41509e+012,1.99147e+018
2.39101e+006,3.22357e+006,1.61616e+007,2.17567e+026,8.2349e+024,2.47763e+012,1.99063e+018
2.45101e+006,3.22274e+006,1.61596e+007,2.34434e+026,8.86383e+024,2.54017e+012,1.98976e+018
2.51101e+006,3.22189e+006,1.61576e+007,2.52148e+026,9.52314e+024,2.6027e+012,1.98888e+018
2.57101e+006,3.22102e+006,1.61555e+007,2.70729e+026,1.02134e+025,2.66523e+012,1.98797e+018
2.63101e+006,3.22012e+006,1.61534e+007,2.90197e+026,1.09354e+025,2.72775e+012,1.98704e+018
2.69101e+006,3.21921e+006,1.61513e+007,3.10573e+026,1.16895e+025,2.79028e+012,1.98609e+018
