X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
0,0,0,0,0,0,-nan,0,0.03468,0,0,0,0,0,0,0,0,0
0.01,211194,2.26986e+07,884646,2.42903e+06,7324.2,0.0122491,4.64912e+35,0.03468,0.0323189,2.71345,1.23778e-37,7.42996e+15,6.58266e+16,6.69407e+13,7.33235e+16,728.709,2.91182e+09
10709.1,211194,2.26986e+07,1.08649e+18,2.98325e+18,7.84427e+07,0.0122491,4.64912e+35,0.03468,0.0323189,2.71345,1.23778e-37,7.42996e+15,6.58266e+16,6.69407e+13,7.33235e+16,8.35717e+14,2.91182e+09
21268.8,211194,2.26986e+07,8.51132e+18,2.33701e+19,1.55784e+08,0.0122491,4.64912e+35,0.03468,0.0323189,2.71345,1.23778e-37,7.42996e+15,6.58266e+16,6.69407e+13,7.33235e+16,3.2964e+15,2.91182e+09
32102.3,211194,2.26986e+07,2.92671e+19,8.03605e+19,2.35131e+08,0.0122491,4.64911e+35,0.03468,0.0323189,2.71345,1.23778e-37,7.42996e+15,6.58266e+16,6.69407e+13,7.33235e+16,7.50978e+15,2.91182e+09
42240.9,211194,2.26986e+07,6.66757e+19,1.83076e+20,3.09388e+08,0.0122491,4.64911e+35,0.03468,0.0323189,2.71344,1.23777e-37,7.42996e+15,6.58266e+16,6.69407e+13,7.33235e+16,1.30023e+16,2.91182e+09
55581.3,211194,2.26986e+07,1.51899e+20,4.1708e+20,4.07096e+08,0.0122491,4.64911e+35,0.03468,0.0323189,2.71344,1.23777e-37,7.42996e+15,6.58266e+16,6.69407e+13,7.33235e+16,2.25118e+16,2.91182e+09
73134.9,211194,2.26986e+07,3.46054e+20,9.50182e+20,5.35662e+08,0.0122491,4.64911e+35,0.03468,0.0323189,2.71344,1.23777e-37,7.42995e+15,6.58266e+16,6.69406e+13,7.33235e+16,3.89764e+16,2.91182e+09
83892.5,211194,2.26986e+07,5.22322e+20,1.43417e+21,6.14452e+08,0.0122491,4.64911e+35,0.03468,0.0323189,2.71343,1.23776e-37,7.42995e+15,6.58265e+16,6.69406e+13,7.33234e+16,5.12859e+16,2.91182e+09
96232.3,211193,2.26986e+07,7.88374e+20,2.16468e+21,7.04831e+08,0.0122491,4.6491e+35,0.03468,0.0323188,2.71343,1.23776e-37,7.42995e+15,6.58265e+16,6.69406e+13,7.33234e+16,6.74828e+16,2.91182e+09
110387,211193,2.26986e+07,1.18994e+21,3.26729e+21,8.08505e+08,0.0122491,4.6491e+35,0.03468,0.0323188,2.71342,1.23775e-37,7.42995e+15,6.58265e+16,6.69406e+13,7.33234e+16,8.87949e+16,2.91182e+09
126624,211193,2.26986e+07,1.79606e+21,4.93152e+21,9.27428e+08,0.0122491,4.64909e+35,0.03468,0.0323188,2.71341,1.23774e-37,7.42994e+15,6.58265e+16,6.69405e+13,7.33234e+16,1.16838e+17,2.91182e+09
145250,211193,2.26986e+07,2.71091e+21,7.44344e+21,1.06384e+09,0.0122491,4.64908e+35,0.03468,0.0323188,2.7134,1.23773e-37,7.42994e+15,6.58264e+16,6.69405e+13,7.33233e+16,1.53737e+17,2.91181e+09
166615,211193,2.26986e+07,4.09174e+21,1.12348e+22,1.22032e+09,0.0122491,4.64907e+35,0.03468,0.0323187,2.71339,1.23772e-37,7.42993e+15,6.58264e+16,6.69404e+13,7.33233e+16,2.02288e+17,2.91181e+09
