X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
4.26351e+06,75080.3,1.27043e+07,2.43824e+25,2.77329e+22,1.45044e+10,0.0452756,1.49402e+33,0.03468,0.00112748,9.30251e-06,1.27115e-49,1.32555e+15,1.30978e+16,6.56895e+12,1.44299e+16, 1.9496e+16,1.0321e+09
4.76351e+06,75063,1.2704e+07,3.40014e+25,3.86656e+22,1.62038e+10,0.0452727,1.49347e+33,0.03468,0.00112709,9.29524e-06,1.26901e-49,1.32504e+15,1.30944e+16,6.56822e+12,1.4426e+16, 2.43229e+16,1.03182e+09
5.26351e+06,75043.8,1.27036e+07,4.58643e+25,5.21439e+22,1.79027e+10,0.0452694,1.49287e+33,0.03468,0.00112666,9.28717e-06,1.26665e-49,1.32447e+15,1.30906e+16,6.56741e+12,1.44217e+16, 2.9678e+16,1.0315e+09
5.76351e+06,75022.7,1.27031e+07,6.02056e+25,6.84314e+22,1.9601e+10,0.0452659,1.4922e+33,0.03468,0.0011262,9.27831e-06,1.26405e-49,1.32385e+15,1.30865e+16,6.56652e+12,1.44169e+16, 3.55593e+16,1.03116e+09
6.26351e+06,74999.6,1.27027e+07,7.7259e+25,8.77906e+22,2.12987e+10,0.045262,1.49148e+33,0.03468,0.00112568,9.26866e-06,1.26123e-49,1.32317e+15,1.3082e+16,6.56556e+12,1.44118e+16, 4.19645e+16,1.03079e+09
6.76351e+06,74974.7,1.27022e+07,9.7258e+25,1.10483e+23,2.29956e+10,0.0452578,1.4907e+33,0.03468,0.00112513,9.25823e-06,1.25818e-49,1.32244e+15,1.30772e+16,6.56451e+12,1.44062e+16, 4.88912e+16,1.03039e+09
7.26351e+06,74947.9,1.27016e+07,1.20436e+26,1.36768e+23,2.46919e+10,0.0452533,1.48985e+33,0.03468,0.00112453,9.24701e-06,1.25491e-49,1.32165e+15,1.30719e+16,6.56338e+12,1.44001e+16, 5.63367e+16,1.02996e+09
7.76351e+06,74919.2,1.2701e+07,1.47025e+26,1.66906e+23,2.63873e+10,0.0452484,1.48895e+33,0.03468,0.0011239,9.23502e-06,1.25141e-49,1.32081e+15,1.30663e+16,6.56217e+12,1.43937e+16, 6.42983e+16,1.0295e+09
8.26351e+06,74888.6,1.27004e+07,1.77257e+26,2.01152e+23,2.80818e+10,0.0452432,1.48799e+33,0.03468,0.00112322,9.22226e-06,1.2477e-49,1.31991e+15,1.30603e+16,6.56089e+12,1.43868e+16, 7.27729e+16,1.02902e+09
8.76351e+06,74856.1,1.26998e+07,2.11364e+26,2.39764e+23,2.97755e+10,0.0452377,1.48698e+33,0.03468,0.0011225,9.20873e-06,1.24377e-49,1.31896e+15,1.3054e+16,6.55953e+12,1.43795e+16, 8.17574e+16,1.0285e+09
9.26351e+06,74821.8,1.26991e+07,2.49577e+26,2.82995e+23,3.14681e+10,0.0452319,1.4859e+33,0.03468,0.00112174,9.19443e-06,1.23963e-49,1.31795e+15,1.30473e+16,6.55808e+12,1.43718e+16, 9.12482e+16,1.02796e+09
9.76351e+06,74785.5,1.26983e+07,2.92125e+26,3.31097e+23,3.31598e+10,0.0452257,1.48476e+33,0.03468,0.00112093,9.17939e-06,1.23527e-49,1.31688e+15,1.30402e+16,6.55656e+12,1.43636e+16, 1.01242e+17,1.02739e+09
1.02635e+07,74747.4,1.26976e+07,3.39239e+26,3.8432e+23,3.48504e+10,0.0452192,1.48357e+33,0.03468,0.00112009,9.16359e-06,1.23071e-49,1.31576e+15,1.30328e+16,6.55496e+12,1.43551e+16, 1.11735e+17,1.02678e+09
1.07635e+07,74707.4,1.26967e+07,3.91147e+26,4.42914e+23,3.65398e+10,0.0452124,1.48232e+33,0.03468,0.0011192,9.14705e-06,1.22594e-49,1.31459e+15,1.3025e+16,6.55329e+12,1.43461e+16, 1.22723e+17,1.02616e+09
1.12635e+07,74665.5,1.26959e+07,4.48078e+26,5.07125e+23,3.82281e+10,0.0452052,1.48101e+33,0.03468,0.00111828,9.12976e-06,1.22097e-49,1.31336e+15,1.30168e+16,6.55154e+12,1.43367e+16, 1.34202e+17,1.0255e+09
1.17635e+07,74621.8,1.2695e+07,5.10259e+26,5.77198e+23,3.99151e+10,0.0451977,1.47965e+33,0.03468,0.00111731,9.11175e-06,1.2158e-49,1.31208e+15,1.30083e+16,6.54971e+12,1.43269e+16, 1.46167e+17,1.02481e+09
1.22635e+07,74576.2,1.26941e+07,5.77916e+26,6.53374e+23,4.16008e+10,0.0451899,1.47823e+33,0.03468,0.0011163,9.09301e-06,1.21043e-49,1.31075e+15,1.29994e+16,6.5478e+12,1.43167e+16, 1.58615e+17,1.0241e+09
1.27635e+07,74528.7,1.26931e+07,6.51276e+26,7.35893e+23,4.32852e+10,0.0451817,1.47675e+33,0.03468,0.00111525,9.07356e-06,1.20488e-49,1.30936e+15,1.29901e+16,6.54582e+12,1.4306e+16, 1.7154e+17,1.02336e+09
1.32635e+07,74479.4,1.26921e+07,7.30563e+26,8.24994e+23,4.49681e+10,0.0451732,1.47522e+33,0.03468,0.00111417,9.05339e-06,1.19913e-49,1.30791e+15,1.29805e+16,6.54377e+12,1.4295e+16, 1.84939e+17,1.02259e+09
1.37635e+07,74428.3,1.26911e+07,8.16002e+26,9.20911e+23,4.66496e+10,0.0451644,1.47364e+33,0.03468,0.00111304,9.03252e-06,1.1932e-49,1.30642e+15,1.29705e+16,6.54163e+12,1.42835e+16, 1.98804e+17,1.02179e+09
1.42635e+07,74375.3,1.269e+07,9.07815e+26,1.02388e+24,4.83296e+10,0.0451552,1.47199e+33,0.03468,0.00111187,9.01096e-06,1.18709e-49,1.30487e+15,1.29602e+16,6.53943e+12,1.42716e+16, 2.13133e+17,1.02096e+09
1.47635e+07,74320.5,1.26889e+07,1.00622e+27,1.13412e+24,5.00081e+10,0.0451456,1.4703e+33,0.03468,0.00111066,8.98871e-06,1.1808e-49,1.30326e+15,1.29495e+16,6.53715e+12,1.42593e+16, 2.27919e+17,1.02011e+09
1.52635e+07,74263.8,1.26878e+07,1.11145e+27,1.25187e+24,5.16849e+10,0.0451358,1.46855e+33,0.03468,0.00110942,8.96578e-06,1.17434e-49,1.30161e+15,1.29385e+16,6.53479e+12,1.42466e+16, 2.43157e+17,1.01923e+09
1.57635e+07,74205.3,1.26866e+07,1.22372e+27,1.37736e+24,5.336e+10,0.0451256,1.46674e+33,0.03468,0.00110813,8.94218e-06,1.16771e-49,1.2999e+15,1.29271e+16,6.53237e+12,1.42335e+16, 2.58841e+17,1.01832e+09
1.62635e+07,74145.1,1.26854e+07,1.34324e+27,1.51079e+24,5.50335e+10,0.045115,1.46488e+33,0.03468,0.00110681,8.91792e-06,1.16092e-49,1.29814e+15,1.29154e+16,6.52987e+12,1.422e+16, 2.74965e+17,1.01738e+09
1.67635e+07,74083,1.26841e+07,1.47024e+27,1.6524e+24,5.67051e+10,0.0451041,1.46297e+33,0.03468,0.00110545,8.893e-06,1.15396e-49,1.29633e+15,1.29033e+16,6.5273e+12,1.42061e+16, 2.91525e+17,1.01642e+09
1.72635e+07,74019.1,1.26828e+07,1.60492e+27,1.80239e+24,5.83749e+10,0.0450928,1.46101e+33,0.03468,0.00110404,8.86745e-06,1.14685e-49,1.29447e+15,1.28908e+16,6.52465e+12,1.41918e+16, 3.08512e+17,1.01543e+09
1.77635e+07,73953.4,1.26815e+07,1.74752e+27,1.96098e+24,6.00428e+10,0.0450812,1.45899e+33,0.03468,0.00110261,8.84125e-06,1.13959e-49,1.29255e+15,1.2878e+16,6.52194e+12,1.41771e+16, 3.25922e+17,1.01441e+09
1.82635e+07,73885.9,1.26802e+07,1.89824e+27,2.12838e+24,6.17088e+10,0.0450693,1.45693e+33,0.03468,0.00110113,8.81444e-06,1.13218e-49,1.29059e+15,1.28649e+16,6.51915e+12,1.4162e+16, 3.43748e+17,1.01336e+09
1.87635e+07,73816.6,1.26788e+07,2.05729e+27,2.3048e+24,6.33728e+10,0.0450569,1.45481e+33,0.03468,0.00109961,8.787e-06,1.12462e-49,1.28857e+15,1.28515e+16,6.5163e+12,1.41465e+16, 3.61984e+17,1.01229e+09
1.92635e+07,73745.5,1.26774e+07,2.22489e+27,2.49044e+24,6.50348e+10,0.0450443,1.45264e+33,0.03468,0.00109806,8.75896e-06,1.11693e-49,1.2865e+15,1.28376e+16,6.51337e+12,1.41307e+16, 3.80622e+17,1.01119e+09
1.97635e+07,73672.7,1.26759e+07,2.40125e+27,2.68549e+24,6.66946e+10,0.0450312,1.45042e+33,0.03468,0.00109648,8.73033e-06,1.1091e-49,1.28439e+15,1.28235e+16,6.51038e+12,1.41144e+16, 3.99657e+17,1.01007e+09
2.02635e+07,73598.1,1.26744e+07,2.58658e+27,2.89016e+24,6.83524e+10,0.0450178,1.44816e+33,0.03468,0.00109485,8.70111e-06,1.10115e-49,1.28222e+15,1.2809e+16,6.50732e+12,1.40977e+16, 4.19081e+17,1.00892e+09
2.07635e+07,73521.8,1.26729e+07,2.78108e+27,3.10464e+24,7.00079e+10,0.0450041,1.44584e+33,0.03468,0.00109319,8.67131e-06,1.09307e-49,1.28001e+15,1.27942e+16,6.50419e+12,1.40807e+16, 4.38888e+17,1.00774e+09
2.12635e+07,73443.7,1.26713e+07,2.98496e+27,3.32912e+24,7.16612e+10,0.04499,1.44347e+33,0.03468,0.00109149,8.64095e-06,1.08487e-49,1.27774e+15,1.2779e+16,6.501e+12,1.40633e+16, 4.5907e+17,1.00653e+09
2.17635e+07,73363.9,1.26697e+07,3.19844e+27,3.56378e+24,7.33121e+10,0.0449755,1.44106e+33,0.03468,0.00108976,8.61003e-06,1.07655e-49,1.27543e+15,1.27635e+16,6.49773e+12,1.40455e+16, 4.7962e+17,1.0053e+09
2.22635e+07,73282.3,1.26681e+07,3.4217e+27,3.8088e+24,7.49607e+10,0.0449606,1.4386e+33,0.03468,0.00108799,8.57857e-06,1.06812e-49,1.27306e+15,1.27477e+16,6.49441e+12,1.40273e+16, 5.00532e+17,1.00404e+09
2.27635e+07,73199.1,1.26665e+07,3.65496e+27,4.06437e+24,7.6607e+10,0.0449454,1.43609e+33,0.03468,0.00108618,8.54658e-06,1.05959e-49,1.27065e+15,1.27316e+16,6.49101e+12,1.40087e+16, 5.21797e+17,1.00276e+09
2.32635e+07,73114.1,1.26648e+07,3.89841e+27,4.33066e+24,7.82507e+10,0.0449298,1.43354e+33,0.03468,0.00108435,8.51406e-06,1.05095e-49,1.2682e+15,1.27151e+16,6.48756e+12,1.39898e+16, 5.43408e+17,1.00145e+09
2.37635e+07,73027.4,1.26631e+07,4.15226e+27,4.60785e+24,7.9892e+10,0.0449138,1.43094e+33,0.03468,0.00108247,8.48103e-06,1.04222e-49,1.26569e+15,1.26983e+16,6.48404e+12,1.39705e+16, 5.65357e+17,1.00012e+09
2.42635e+07,72939,1.26613e+07,4.4167e+27,4.89608e+24,8.15307e+10,0.0448975,1.4283e+33,0.03468,0.00108057,8.4475e-06,1.0334e-49,1.26314e+15,1.26812e+16,6.48045e+12,1.39508e+16, 5.87638e+17,9.98759e+08
2.47635e+07,72848.9,1.26595e+07,4.69194e+27,5.19554e+24,8.31668e+10,0.0448808,1.42561e+33,0.03468,0.00107862,8.41349e-06,1.02449e-49,1.26054e+15,1.26637e+16,6.47681e+12,1.39307e+16, 6.10241e+17,9.97374e+08
2.52635e+07,72757.2,1.26577e+07,4.97815e+27,5.50639e+24,8.48002e+10,0.0448637,1.42288e+33,0.03468,0.00107665,8.37899e-06,1.01549e-49,1.2579e+15,1.2646e+16,6.4731e+12,1.39103e+16, 6.3316e+17,9.95964e+08
2.57635e+07,72663.8,1.26559e+07,5.27555e+27,5.82876e+24,8.64309e+10,0.0448462,1.4201e+33,0.03468,0.00107464,8.34403e-06,1.00642e-49,1.25521e+15,1.26279e+16,6.46933e+12,1.38896e+16, 6.56387e+17,9.94529e+08
2.62635e+07,72568.7,1.2654e+07,5.58431e+27,6.16283e+24,8.80589e+10,0.0448283,1.41729e+33,0.03468,0.0010726,8.30861e-06,9.97273e-50,1.25247e+15,1.26095e+16,6.4655e+12,1.38684e+16, 6.79913e+17,9.93068e+08
2.67635e+07,72472,1.26521e+07,5.90464e+27,6.50873e+24,8.96841e+10,0.04481,1.41443e+33,0.03468,0.00107053,8.27275e-06,9.88058e-50,1.24969e+15,1.25908e+16,6.46162e+12,1.3847e+16, 7.0373e+17,9.91584e+08
2.72635e+07,72373.6,1.26502e+07,6.23671e+27,6.86662e+24,9.13064e+10,0.0447914,1.41152e+33,0.03468,0.00106842,8.23645e-06,9.7878e-50,1.24686e+15,1.25718e+16,6.45767e+12,1.38251e+16, 7.27831e+17,9.90074e+08
2.77635e+07,72273.6,1.26482e+07,6.58071e+27,7.23662e+24,9.29258e+10,0.0447723,1.40858e+33,0.03468,0.00106628,8.19974e-06,9.69442e-50,1.24399e+15,1.25525e+16,6.45367e+12,1.38029e+16, 7.52207e+17,9.88541e+08
2.82635e+07,72172,1.26462e+07,6.93684e+27,7.61888e+24,9.45423e+10,0.0447529,1.4056e+33,0.03468,0.00106411,8.16261e-06,9.60048e-50,1.24108e+15,1.25329e+16,6.44961e+12,1.37804e+16, 7.7685e+17,9.86983e+08
2.87635e+07,72068.8,1.26442e+07,7.30527e+27,8.01353e+24,9.61558e+10,0.0447331,1.40258e+33,0.03468,0.00106191,8.12509e-06,9.50605e-50,1.23812e+15,1.25129e+16,6.44549e+12,1.37575e+16, 8.01752e+17,9.85401e+08
2.92635e+07,71964,1.26422e+07,7.68618e+27,8.42069e+24,9.77662e+10,0.0447129,1.39952e+33,0.03468,0.00105968,8.08718e-06,9.41115e-50,1.23512e+15,1.24927e+16,6.44132e+12,1.37343e+16, 8.26904e+17,9.83795e+08
2.97635e+07,71857.6,1.26401e+07,8.07975e+27,8.84048e+24,9.93735e+10,0.0446922,1.39642e+33,0.03468,0.00105742,8.0489e-06,9.31584e-50,1.23208e+15,1.24722e+16,6.43709e+12,1.37107e+16, 8.52299e+17,9.82166e+08
3.02635e+07,71749.6,1.2638e+07,8.48617e+27,9.27304e+24,1.00978e+11,0.0446712,1.39328e+33,0.03468,0.00105513,8.01025e-06,9.22015e-50,1.229e+15,1.24514e+16,6.43281e+12,1.36868e+16, 8.77927e+17,9.80512e+08
3.07635e+07,71640,1.26359e+07,8.9056e+27,9.71846e+24,1.02579e+11,0.0446498,1.39011e+33,0.03468,0.00105281,7.97125e-06,9.12413e-50,1.22587e+15,1.24303e+16,6.42848e+12,1.36626e+16, 9.03781e+17,9.78836e+08
3.12635e+07,71528.9,1.26337e+07,9.33823e+27,1.01769e+25,1.04176e+11,0.0446279,1.3869e+33,0.03468,0.00105046,7.93191e-06,9.02783e-50,1.2227e+15,1.24089e+16,6.42409e+12,1.3638e+16, 9.29851e+17,9.77136e+08
3.17635e+07,71416.3,1.26315e+07,9.78422e+27,1.06484e+25,1.05771e+11,0.0446057,1.38365e+33,0.03468,0.00104808,7.89225e-06,8.93128e-50,1.2195e+15,1.23872e+16,6.41966e+12,1.36131e+16, 9.5613e+17,9.75414e+08
3.22635e+07,71302.1,1.26293e+07,1.02437e+28,1.1133e+25,1.07362e+11,0.044583,1.38037e+33,0.03468,0.00104567,7.85227e-06,8.83453e-50,1.21625e+15,1.23652e+16,6.41517e+12,1.35879e+16, 9.82609e+17,9.73668e+08
3.27635e+07,71186.4,1.26271e+07,1.0717e+28,1.1631e+25,1.0895e+11,0.0445599,1.37706e+33,0.03468,0.00104324,7.81198e-06,8.73762e-50,1.21296e+15,1.2343e+16,6.41063e+12,1.35624e+16, 1.00928e+18,9.719e+08
3.32635e+07,71069.2,1.26248e+07,1.12041e+28,1.21424e+25,1.10534e+11,0.0445364,1.37371e+33,0.03468,0.00104078,7.7714e-06,8.64059e-50,1.20963e+15,1.23205e+16,6.40605e+12,1.35365e+16, 1.03613e+18,9.7011e+08
3.37635e+07,70950.5,1.26225e+07,1.17052e+28,1.26672e+25,1.12115e+11,0.0445125,1.37033e+33,0.03468,0.00103829,7.73054e-06,8.54347e-50,1.20627e+15,1.22977e+16,6.40141e+12,1.35103e+16, 1.06316e+18,9.68297e+08
3.42635e+07,70830.3,1.26202e+07,1.22205e+28,1.32056e+25,1.13692e+11,0.0444882,1.36692e+33,0.03468,0.00103577,7.68941e-06,8.4463e-50,1.20286e+15,1.22746e+16,6.39673e+12,1.34838e+16, 1.09035e+18,9.66462e+08
3.47635e+07,70708.6,1.26179e+07,1.27502e+28,1.37576e+25,1.15266e+11,0.0444634,1.36347e+33,0.03468,0.00103323,7.64802e-06,8.34914e-50,1.19942e+15,1.22512e+16,6.39201e+12,1.3457e+16, 1.1177e+18,9.64606e+08
3.52635e+07,70585.4,1.26155e+07,1.32944e+28,1.43233e+25,1.16836e+11,0.0444382,1.36e+33,0.03468,0.00103066,7.60638e-06,8.252e-50,1.19594e+15,1.22276e+16,6.38723e+12,1.34299e+16, 1.1452e+18,9.62727e+08
3.57635e+07,70460.8,1.26132e+07,1.38533e+28,1.49028e+25,1.18403e+11,0.0444126,1.35649e+33,0.03468,0.00102806,7.56451e-06,8.15493e-50,1.19243e+15,1.22037e+16,6.38242e+12,1.34025e+16, 1.17284e+18,9.60827e+08
3.62635e+07,70334.8,1.26108e+07,1.44269e+28,1.54962e+25,1.19966e+11,0.0443866,1.35296e+33,0.03468,0.00102544,7.52241e-06,8.05797e-50,1.18887e+15,1.21796e+16,6.37755e+12,1.33748e+16, 1.20062e+18,9.58906e+08
3.67635e+07,70207.3,1.26083e+07,1.50156e+28,1.61035e+25,1.21525e+11,0.0443601,1.34939e+33,0.03468,0.00102279,7.48009e-06,7.96114e-50,1.18528e+15,1.21552e+16,6.37265e+12,1.33468e+16, 1.22851e+18,9.56964e+08
