X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
0,0,0,0,0,0,-nan,0,0.03468,0,0,0,0,0,0,0,0,0
100,500000,6.0256e+06,2.0944e+06,795.801,1.16165e+06,2.3233,4.6829e+30,0.03468,0.000379967,2.21519e-11,3.14211e-62,3.12465e+16,4.13705e+16,3.32422e+11,7.26173e+16,2.3874e+07,6.86586e+09
1.03549e+06,499804,6.02435e+06,2.32486e+24,8.82726e+20,1.20279e+12,2.32434,4.67329e+30,0.03468,0.000379504,2.20524e-11,3.11126e-62,3.12261e+16,4.13457e+16,3.32148e+11,7.25721e+16,2.55576e+15,6.86203e+09
2.1755e+06,499131,6.02011e+06,2.15418e+25,8.15885e+21,2.52726e+12,2.32788,4.64063e+30,0.03468,0.000377927,2.17162e-11,3.00819e-62,3.11561e+16,4.1261e+16,3.31213e+11,7.24174e+16,1.12189e+16,6.84812e+09
3.237e+06,498078,6.01346e+06,7.08742e+25,2.67384e+22,3.76082e+12,2.33345,4.58983e+30,0.03468,0.000375466,2.11987e-11,2.85326e-62,3.10466e+16,4.11284e+16,3.29752e+11,7.21754e+16,2.46243e+16,6.82637e+09
4.8439e+06,495705,5.99845e+06,2.36812e+26,8.85568e+22,5.62904e+12,2.3461,4.47705e+30,0.03468,0.00036996,2.00742e-11,2.53187e-62,3.08005e+16,4.08303e+16,3.26472e+11,7.16311e+16,5.40727e+16,6.77744e+09
5.93205e+06,493572,5.98493e+06,4.33826e+26,1.60947e+23,6.89496e+12,2.35757,4.3776e+30,0.03468,0.000365058,1.91102e-11,2.27288e-62,3.05799e+16,4.0563e+16,3.23539e+11,7.11432e+16,7.96769e+16,6.73353e+09
7.26823e+06,490381,5.96465e+06,7.9489e+26,2.91408e+23,8.45059e+12,2.37493,4.23216e+30,0.03468,0.000357807,1.77466e-11,1.93236e-62,3.0251e+16,4.01642e+16,3.19176e+11,7.04155e+16,1.1648e+17,6.66797e+09
8.90916e+06,485616,5.93426e+06,1.45547e+27,5.24144e+23,1.03631e+13,2.4013,4.02234e+30,0.03468,0.000347165,1.58758e-11,1.5136e-62,2.97628e+16,3.95713e+16,3.12722e+11,6.93344e+16,1.68156e+17,6.57039e+09
1.09252e+07,478526,5.88879e+06,2.66062e+27,9.32925e+23,1.27168e+13,2.44157,3.72578e+30,0.03468,0.000331731,1.34235e-11,1.0477e-62,2.9042e+16,3.86947e+16,3.03246e+11,6.77371e+16,2.38102e+17,6.42583e+09
1.34044e+07,468025,5.82087e+06,4.84961e+27,1.63415e+24,1.56184e+13,2.50355,3.31937e+30,0.03468,0.000309739,1.04224e-11,6.01567e-63,2.79877e+16,3.74091e+16,2.89495e+11,6.53971e+16,3.27318e+17,6.21319e+09
