X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Kff,KH,Kes,PP,CNO,3a,Deg,Gas,Rad,TotPres, dLdr, dPdT
0,0,0,0,0,0,-nan,0,0.03468,0,0,0,0,0,0,0,0,0
0.01,200150,3.03389e+07,838386,6.93572e+08,6941.2,0.00427341,6.1618e+36,0.03468,0.0977533,827.173,3.89038e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03902e+16,208072,2.91182e+09
10709.2,200150,3.03389e+07,1.0297e+18,8.51838e+20,7.43413e+07,0.00427341,6.1618e+36,0.03468,0.0977533,827.173,3.89038e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03902e+16,2.38629e+17,2.91182e+09
21268.9,200150,3.03389e+07,8.0664e+18,6.6731e+21,1.47639e+08,0.00427341,6.1618e+36,0.03468,0.0977533,827.172,3.89038e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03901e+16,9.41247e+17,2.91182e+09
32102.5,200150,3.03389e+07,2.77372e+19,2.29461e+22,2.22837e+08,0.00427341,6.1618e+36,0.03468,0.0977533,827.172,3.89037e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03901e+16,2.14433e+18,2.91182e+09
42241.1,200150,3.03389e+07,6.31903e+19,5.22755e+22,2.93211e+08,0.00427341,6.1618e+36,0.03468,0.0977533,827.172,3.89037e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03901e+16,3.71264e+18,2.91182e+09
55581.7,200150,3.03389e+07,1.43959e+20,1.19093e+23,3.8581e+08,0.00427341,6.1618e+36,0.03468,0.0977533,827.171,3.89036e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03901e+16,6.42799e+18,2.91182e+09
73135.4,200150,3.03389e+07,3.27965e+20,2.71315e+23,5.07654e+08,0.00427341,6.16179e+36,0.03468,0.0977532,827.17,3.89035e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03901e+16,1.11293e+19,2.91182e+09
83893,200150,3.03389e+07,4.95018e+20,4.09513e+23,5.82325e+08,0.00427341,6.16179e+36,0.03468,0.0977532,827.169,3.89035e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03901e+16,1.46441e+19,2.91182e+09
96232.9,200150,3.03389e+07,7.47163e+20,6.18104e+23,6.67979e+08,0.00427341,6.16179e+36,0.03468,0.0977532,827.168,3.89034e-32,6.79377e+15,8.33827e+16,2.13644e+14,9.03901e+16,1.92689e+19,2.91182e+09
