X = 0.734
Y = 0.25
Z = 0.016
mu = 0.601142
Radius,Density,Temp,Mass,Lum,OptD,Pres
0,0,0,0,0,0,0
1e-010,4.72e+006,2.36e+007,1e-010,1e-010,1e-010,5.29895e+018
51000.1,4.71999e+006,2.36e+007,3.95845e+021,6.29228e+023,3.33207e+010,5.29892e+018
111000,4.71995e+006,2.35999e+007,3.61317e+022,5.74316e+024,6.96363e+010,5.29885e+018
171000,4.71989e+006,2.35998e+007,1.27264e+023,2.0227e+025,1.05952e+011,5.29873e+018
231000,4.71979e+006,2.35996e+007,3.08098e+023,4.8963e+025,1.42267e+011,5.29855e+018
291000,4.71967e+006,2.35993e+007,6.09376e+023,9.68281e+025,1.78582e+011,5.29832e+018
351000,4.71952e+006,2.3599e+007,1.06183e+024,1.68692e+026,2.14896e+011,5.29804e+018
411000,4.71934e+006,2.35986e+007,1.6962e+024,2.69416e+026,2.5121e+011,5.29771e+018
471000,4.71914e+006,2.35982e+007,2.5432e+024,4.03851e+026,2.87523e+011,5.29733e+018
531000,4.7189e+006,2.35978e+007,3.43362e+024,5.45122e+026,3.17783e+011,5.29697e+018
591000,4.71864e+006,2.35973e+007,4.75021e+024,7.53914e+026,3.54094e+011,5.2965e+018
651000,4.71835e+006,2.35967e+007,6.36643e+024,1.01009e+027,3.90405e+011,5.29597e+018
711000,4.71803e+006,2.3596e+007,8.31296e+024,1.31843e+027,4.26714e+011,5.29539e+018
771000,4.71769e+006,2.35953e+007,1.06205e+025,1.68372e+027,4.63023e+011,5.29476e+018
831000,4.71731e+006,2.35946e+007,1.33196e+025,2.11072e+027,4.9933e+011,5.29408e+018
891000,4.71691e+006,2.35937e+007,1.64411e+025,2.60414e+027,5.35635e+011,5.29334e+018
951000,4.71648e+006,2.35929e+007,2.00154e+025,3.1687e+027,5.71939e+011,5.29256e+018
1.011e+006,4.71602e+006,2.35919e+007,2.40733e+025,3.80907e+027,6.08242e+011,5.29172e+018
1.071e+006,4.71554e+006,2.35909e+007,2.86452e+025,4.52991e+027,6.44543e+011,5.29083e+018
1.131e+006,4.71503e+006,2.35899e+007,3.37618e+025,5.33585e+027,6.80842e+011,5.2899e+018
1.191e+006,4.71448e+006,2.35888e+007,3.94537e+025,6.23146e+027,7.1714e+011,5.28891e+018
1.251e+006,4.71392e+006,2.35876e+007,4.57512e+025,7.22131e+027,7.53435e+011,5.28786e+018
1.311e+006,4.71332e+006,2.35864e+007,5.2685e+025,8.30993e+027,7.89728e+011,5.28677e+018
1.371e+006,4.71269e+006,2.35851e+007,6.02855e+025,9.50179e+027,8.2602e+011,5.28563e+018
1.431e+006,4.71204e+006,2.35838e+007,6.85831e+025,1.08014e+028,8.62309e+011,5.28443e+018
1.491e+006,4.71136e+006,2.35824e+007,7.76083e+025,1.2213e+028,8.98595e+011,5.28319e+018
1.551e+006,4.71065e+006,2.35809e+007,8.73915e+025,1.37412e+028,9.34879e+011,5.28189e+018
1.611e+006,4.70992e+006,2.35794e+007,9.7963e+025,1.53902e+028,9.71161e+011,5.28054e+018
1.671e+006,4.70915e+006,2.35779e+007,1.09353e+026,1.71642e+028,1.00744e+012,5.27915e+018
1.731e+006,4.70836e+006,2.35762e+007,1.21592e+026,1.90676e+028,1.04372e+012,5.2777e+018
1.791e+006,4.70754e+006,2.35746e+007,1.3471e+026,2.11045e+028,1.07999e+012,5.2762e+018
1.851e+006,4.70669e+006,2.35728e+007,1.48738e+026,2.3279e+028,1.11626e+012,5.27464e+018
1.911e+006,4.70582e+006,2.3571e+007,1.63705e+026,2.55953e+028,1.15253e+012,5.27304e+018
1.971e+006,4.70491e+006,2.35692e+007,1.79642e+026,2.80574e+028,1.18879e+012,5.27139e+018
2.031e+006,4.70398e+006,2.35673e+007,1.96579e+026,3.06693e+028,1.22505e+012,5.26969e+018
2.091e+006,4.70302e+006,2.35653e+007,2.14546e+026,3.34348e+028,1.26131e+012,5.26793e+018
2.151e+006,4.70204e+006,2.35633e+007,2.33573e+026,3.6358e+028,1.29756e+012,5.26613e+018
2.211e+006,4.70102e+006,2.35612e+007,2.5369e+026,3.94426e+028,1.33382e+012,5.26427e+018
2.271e+006,4.69998e+006,2.35591e+007,2.74927e+026,4.26923e+028,1.37006e+012,5.26237e+018
2.331e+006,4.69891e+006,2.35569e+007,2.97314e+026,4.61109e+028,1.40631e+012,5.26041e+018
2.391e+006,4.69782e+006,2.35546e+007,3.2088e+026,4.9702e+028,1.44255e+012,5.25841e+018
2.451e+006,4.69669e+006,2.35523e+007,3.45656e+026,5.34692e+028,1.47878e+012,5.25635e+018
2.511e+006,4.69554e+006,2.35499e+007,3.71671e+026,5.74161e+028,1.51501e+012,5.25424e+018
2.571e+006,4.69436e+006,2.35475e+007,3.98956e+026,6.15459e+028,1.55124e+012,5.25209e+018
2.631e+006,4.69316e+006,2.3545e+007,4.27539e+026,6.58623e+028,1.58746e+012,5.24988e+018
2.691e+006,4.69192e+006,2.35425e+007,4.5745e+026,7.03684e+028,1.62368e+012,5.24762e+018
2.751e+006,4.69066e+006,2.35399e+007,4.88719e+026,7.50675e+028,1.6599e+012,5.24531e+018
2.811e+006,4.68937e+006,2.35373e+007,5.21375e+026,7.99628e+028,1.69611e+012,5.24296e+018
2.871e+006,4.68805e+006,2.35346e+007,5.55449e+026,8.50574e+028,1.73231e+012,5.24055e+018
2.931e+006,4.68671e+006,2.35318e+007,5.90968e+026,9.03544e+028,1.76851e+012,5.23809e+018
2.991e+006,4.68534e+006,2.3529e+007,6.27963e+026,9.58567e+028,1.80471e+012,5.23559e+018
3.051e+006,4.68394e+006,2.35261e+007,6.66463e+026,1.01567e+029,1.8409e+012,5.23303e+018
3.111e+006,4.68251e+006,2.35232e+007,7.06497e+026,1.07489e+029,1.87709e+012,5.23043e+018
3.171e+006,4.68106e+006,2.35202e+007,7.48094e+026,1.13624e+029,1.91327e+012,5.22777e+018
3.231e+006,4.67958e+006,2.35171e+007,7.91283e+026,1.19976e+029,1.94944e+012,5.22507e+018
3.291e+006,4.67807e+006,2.3514e+007,8.36094e+026,1.26547e+029,1.98561e+012,5.22232e+018
3.351e+006,4.67654e+006,2.35109e+007,8.82555e+026,1.33339e+029,2.02178e+012,5.21951e+018
3.411e+006,4.67497e+006,2.35076e+007,9.30695e+026,1.40356e+029,2.05794e+012,5.21666e+018
3.471e+006,4.67338e+006,2.35044e+007,9.80544e+026,1.47599e+029,2.09409e+012,5.21376e+018
3.531e+006,4.67177e+006,2.3501e+007,1.03213e+027,1.55071e+029,2.13024e+012,5.21081e+018
3.591e+006,4.67012e+006,2.34976e+007,1.08548e+027,1.62773e+029,2.16638e+012,5.20782e+018
3.651e+006,4.66845e+006,2.34942e+007,1.14062e+027,1.70709e+029,2.20252e+012,5.20477e+018
3.711e+006,4.66676e+006,2.34907e+007,1.19759e+027,1.7888e+029,2.23865e+012,5.20167e+018
3.771e+006,4.66503e+006,2.34871e+007,1.25641e+027,1.87287e+029,2.27477e+012,5.19853e+018
3.831e+006,4.66328e+006,2.34835e+007,1.31711e+027,1.95934e+029,2.31089e+012,5.19534e+018
3.891e+006,4.6615e+006,2.34799e+007,1.37972e+027,2.04821e+029,2.347e+012,5.1921e+018
3.951e+006,4.65969e+006,2.34761e+007,1.44426e+027,2.13951e+029,2.38311e+012,5.18881e+018
4.011e+006,4.65786e+006,2.34723e+007,1.51077e+027,2.23325e+029,2.41921e+012,5.18547e+018
4.071e+006,4.656e+006,2.34685e+007,1.57927e+027,2.32944e+029,2.4553e+012,5.18208e+018
4.131e+006,4.65412e+006,2.34646e+007,1.64979e+027,2.42811e+029,2.49138e+012,5.17865e+018
4.191e+006,4.6522e+006,2.34607e+007,1.72236e+027,2.52926e+029,2.52746e+012,5.17517e+018
4.251e+006,4.65026e+006,2.34567e+007,1.797e+027,2.63291e+029,2.56353e+012,5.17164e+018
